textID,original,sentiment,prefix,completion,combined,orig_without_prefix,nli_label,nli_score
1872e32e07,I feel like I`m on alott of drugs,negative,<sentiment: negative>I feel like I`,m going to throw up,<sentiment: negative>I feel like I`m going to throw up, on alott of drugs,neutral,0.98297966
c5698ba3eb,hehe his name was Jack Dawson & he died on the Titanic  u c that movie Miley?im watching it rite now. amazing.tell Leo I<3Him!,neutral,<sentiment: neutral>hehe his name was Jack Dawson & he died on the Titanic  u c that movie, too?  I`m gonna go see it again this weekend with my best friend!,<sentiment: neutral>hehe his name was Jack Dawson & he died on the Titanic  u c that movie too?  I`m gonna go see it again this weekend with my best friend!,Miley?im watching it rite now. amazing.tell Leo I<3Him!,neutral,0.91727376
6cd9991cca,"oic, where in Cavite? no sorry im not from America ... if you can see my profile, there`s no word like America there",neutral,"<sentiment: neutral>oic, where in Cavite? no sorry im not from America",", im from the Philippines, and i want to go to Cavite too","<sentiment: neutral>oic, where in Cavite? no sorry im not from America, im from the Philippines, and i want to go to Cavite too","... if you can see my profile, there`s no word like America there",neutral,0.9145264
2bb759d569,my throat hurts  gonna go read and go to bed. text mee!,negative,<sentiment: negative>my throat hurts  gonna go read, some more of my book before bed.,<sentiment: negative>my throat hurts  gonna go read some more of my book before bed.,and go to bed. text mee!,neutral,0.95910746
926f9f5895,watching old skool fall out boy vids,neutral,<sentiment: neutral>watching old sk,ott pilgrim episodes,<sentiment: neutral>watching old skott pilgrim episodes,ol fall out boy vids,neutral,0.48843953
c2fe8bbad7,$y_Spitta Was caught in traffic around the Howlin Wolf for about 30mins. I was wondering WTH was going on.....musta been nice!,positive,<sentiment: positive>$y_Spitta Was caught in traffic around the Howlin Wolf for about , 20 minutes.  I`m glad I didn`t miss the show.,<sentiment: positive>$y_Spitta Was caught in traffic around the Howlin Wolf for about  20 minutes.  I`m glad I didn`t miss the show.,0mins. I was wondering WTH was going on.....musta been nice!,neutral,0.99669003
0d7f89029b,Agreed...this time of the year we should change the motto to 'The Soggy State'...my backyard looks like a swimming pool,neutral,<sentiment: neutral>Agreed...this time of the year we should change the motto to," 'I`m not lazy, I`m just on energy saving mode'","<sentiment: neutral>Agreed...this time of the year we should change the motto to 'I`m not lazy, I`m just on energy saving mode'",'The Soggy State'...my backyard looks like a swimming pool,neutral,0.785423
a0e7618e7a,"Ohhh, i really want to see Coraline, it seems really good",positive,"<sentiment: positive>Ohhh, i really want to", go to the movies with you guys!,"<sentiment: positive>Ohhh, i really want to go to the movies with you guys!","see Coraline, it seems really good",neutral,0.99537575
12d70a758e,why is it so **** cold ??!,negative,<sentiment: negative>why is it so, hard to get followers?,<sentiment: negative>why is it so hard to get followers?,**** cold ??!,neutral,0.75734395
d86941ec1c,FATTY! omg i just found the worst **** out and idk what to do i need to talk to you!! hopefully i see you when you get off work.,neutral,<sentiment: neutral>FATTY! omg i just found the worst **** out and idk what to, do. i feel like i`m going to cry. i`m so upset.,<sentiment: neutral>FATTY! omg i just found the worst **** out and idk what to do. i feel like i`m going to cry. i`m so upset.,do i need to talk to you!! hopefully i see you when you get off work.,neutral,0.96826476
9de7ee1962,if you weren`t 'picky' (=precise) i might not find you as interesting to talk to,negative,<sentiment: negative>if you weren`t 'picky' (=precise,) you would have found something to eat.  sorry,<sentiment: negative>if you weren`t 'picky' (=precise) you would have found something to eat.  sorry, i might not find you as interesting to talk to,neutral,0.9412252
10db37e108,You WILL be succesful  Love You!,positive,<sentiment: positive>You WILL be succes,full.  Good luck,<sentiment: positive>You WILL be succesfull.  Good luck,ul  Love You!,entailment,0.7020504
10b9feacd2,I lost 15 dollars. I always lose my money,neutral,<sentiment: neutral>I lost 15 dollars, at the casino last night,<sentiment: neutral>I lost 15 dollars at the casino last night, I always lose my money,neutral,0.99522024
9f89432794,"Well, looks like it is going to be another night without my snuggle bug  Missing my Big Girl.",negative,"<sentiment: negative>Well, looks like it is going to be another night", of tossing and turning.  I hate being sick.,"<sentiment: negative>Well, looks like it is going to be another night of tossing and turning.  I hate being sick.",without my snuggle bug  Missing my Big Girl.,neutral,0.96983093
684b2dcea7,but it is a good one,positive,<sentiment: positive>but it is, a nice day today,<sentiment: positive>but it is a nice day today,a good one,neutral,0.9656295
2f8444db6c,{username} Shannie im so sorry! didnt mean to upset you! i just thought you would find it cute  im sorry dont be sad!,negative,<sentiment: negative>{username} Shannie im so sorry! didnt mean to upset you!, im sorry!  i love you!  i love you! i love you!,<sentiment: negative>{username} Shannie im so sorry! didnt mean to upset you! im sorry!  i love you!  i love you! i love you!,i just thought you would find it cute  im sorry dont be sad!,contradiction,0.5772991
8e8ff8dc66,totally the best part of my day was studying with   haha ok now i`m really leaving holly`s and i`ll be there shortly! peace!,positive,<sentiment: positive>totally the best part of my day was studying with   haha ok now i, have to go to bed.  goodnight!  i love you guys!,<sentiment: positive>totally the best part of my day was studying with   haha ok now i have to go to bed.  goodnight!  i love you guys!,m really leaving holly`s and i`ll be there shortly! peace!,neutral,0.9265006
27bf96d1b5,"Going to clean my room but thats not hard. i keep my room pretty clean really....anyway, i could still be doing better things!!!!",neutral,<sentiment: neutral>Going to clean my room but thats not hard. i keep my room, clean.  i have to do my hair and get ready for work,<sentiment: neutral>Going to clean my room but thats not hard. i keep my room clean.  i have to do my hair and get ready for work,"pretty clean really....anyway, i could still be doing better things!!!!",neutral,0.8305613
21af13b50e,Got approximately 3 hours of sleep last night....I love my life,positive,<sentiment: positive>Got approximately 3 hours of sleep, last night.  Good morning!,<sentiment: positive>Got approximately 3 hours of sleep last night.  Good morning!,last night....I love my life,contradiction,0.5264321
daaff3f5f6,Bad week for connectivity...Arlington Panera wifi sucks. Maybe head to Legal Seafoods at airport. Dang...missing Metaverse U stream.,negative,<sentiment: negative>Bad week for connectivity...Arlington Panera wifi sucks. Maybe head, to Starbucks.  I`m not a happy camper.  #fb,<sentiment: negative>Bad week for connectivity...Arlington Panera wifi sucks. Maybe head to Starbucks.  I`m not a happy camper.  #fb,to Legal Seafoods at airport. Dang...missing Metaverse U stream.,neutral,0.6319328
836dd77850,we have mice in our attic who clog dance,neutral,<sentiment: neutral>we have mice in our, house.  {link},<sentiment: neutral>we have mice in our house.  {link},attic who clog dance,entailment,0.37172374
0197e3ebbc,i need to make more of an effort to meet some of my best online friends like   <3 but **** the money it costs D:,neutral,<sentiment: neutral>i need to make more of an effort to meet some of my best, friends.  i`m so bad at that.  sorry guys.,<sentiment: neutral>i need to make more of an effort to meet some of my best friends.  i`m so bad at that.  sorry guys.,online friends like   <3 but **** the money it costs D:,neutral,0.87069994
796110430b,DUDE. same.  it hurts,negative,<sentiment: negative>DUDE. same, thing happened to me yesterday,<sentiment: negative>DUDE. same thing happened to me yesterday,  it hurts,neutral,0.8898953
3f09c16e52,Wish I was in Dallas.. Can I still say ow!? lol Hey... u spelled my name wrong  It`s all good. Thanks for #FF love,positive,<sentiment: positive>Wish I was in Dallas.. Can I still say ow!? lol Hey..., what`s the haps?  I`m so bored at work right now,<sentiment: positive>Wish I was in Dallas.. Can I still say ow!? lol Hey... what`s the haps?  I`m so bored at work right now,u spelled my name wrong  It`s all good. Thanks for #FF love,neutral,0.6410281
6030362588,_flo well thats not nice... hope ur all good now,neutral,<sentiment: neutral>_flo well thats not nice, but i guess its true  lol,<sentiment: neutral>_flo well thats not nice but i guess its true  lol,.. hope ur all good now,neutral,0.93740743
323e67716f,I`ve been reading up on Sims 3 genetics on the Sims 2 forums. Apparently hair dye is passed on to offspring. I`m very disappointed,negative,<sentiment: negative>I`ve been reading up on Sims 3 genetics on the Sims 2, Wiki. I`m so confused. I don`t understand it at all.,<sentiment: negative>I`ve been reading up on Sims 3 genetics on the Sims 2 Wiki. I`m so confused. I don`t understand it at all.,forums. Apparently hair dye is passed on to offspring. I`m very disappointed,neutral,0.97614664
cda2c56cef,don`t know yet.. no word...   hopeful though!! and some good stuff happening lately so I`m getting excited!,positive,<sentiment: positive>don`t know yet.. no word...   hopeful though!!, and i`m sure it will be a good one!,<sentiment: positive>don`t know yet.. no word...   hopeful though!! and i`m sure it will be a good one!,and some good stuff happening lately so I`m getting excited!,neutral,0.60599416
7cb093f4c3,{link} - wow that is pretty  x,positive,<sentiment: positive>{link} - wow, that is so cool!,<sentiment: positive>{link} - wow that is so cool!,that is pretty  x,neutral,0.7234405
a9b6058320,that`s great! i was never so good at the jump roping...,neutral,<sentiment: neutral>that`s great! i was never, able to get through to them.,<sentiment: neutral>that`s great! i was never able to get through to them.,so good at the jump roping...,neutral,0.7646606
197bec62c7,The cast of True Blood was there,neutral,<sentiment: neutral>The cast of, the play is over,<sentiment: neutral>The cast of the play is over,True Blood was there,contradiction,0.56404734
bbf1006316,new phone + zero contacts = poo. send me a message with your name so i can save your numbers thanks,positive,<sentiment: positive>new phone + zero contacts = poo. send me a, friend request on msn or twitter so i can add you,<sentiment: positive>new phone + zero contacts = poo. send me a friend request on msn or twitter so i can add you,message with your name so i can save your numbers thanks,neutral,0.8682615
3eedba9550,Working on something exciting... and I cannot tweet about it for several months,neutral,<sentiment: neutral>Working on something exciting... and I, can`t wait to share it with you,<sentiment: neutral>Working on something exciting... and I can`t wait to share it with you,cannot tweet about it for several months,neutral,0.9943058
b9b532f7a2,"U were great, as always. But, can`t we do an east Germany on noko? Or at least provoke them & then go in 4 the kill.",positive,"<sentiment: positive>U were great, as always. But, can`t we do an east Germany on", the next one?  I`m so tired of the same old places every year.,"<sentiment: positive>U were great, as always. But, can`t we do an east Germany on the next one?  I`m so tired of the same old places every year.",noko? Or at least provoke them & then go in 4 the kill.,neutral,0.95182997
3a23f53b85,its a nice pair of shoes. i checked other nike shoes if its worth buying... it is,positive,<sentiment: positive>its a nice pair of shoes. i checked, it out. i want to buy it.,<sentiment: positive>its a nice pair of shoes. i checked it out. i want to buy it.,other nike shoes if its worth buying... it is,neutral,0.9682728
736f85408d,So my coworker/friend told me the manager who sent me home is afraid she`s in trouble for sending me home haha. Dumb ****,negative,<sentiment: negative>So my coworker/friend told me the manager who sent me home, is a huge fan of mine and was sad to see me go.,<sentiment: negative>So my coworker/friend told me the manager who sent me home is a huge fan of mine and was sad to see me go.,is afraid she`s in trouble for sending me home haha. Dumb ****,neutral,0.8941557
2bffd86b55,wat u doin my bad im mixin this song,negative,<sentiment: negative>wat u doin my, friend? I miss u,<sentiment: negative>wat u doin my friend? I miss u,bad im mixin this song,contradiction,0.5293907
b4d1c8c080,can I help in any way?,positive,<sentiment: positive>can I help, you with that?,<sentiment: positive>can I help you with that?,in any way?,entailment,0.5151122
c5ee1ee772,Signing out for the night - have a good Sunday night all,positive,<sentiment: positive>Signing out for the night -, goodnight everyone  xoxo,<sentiment: positive>Signing out for the night - goodnight everyone  xoxo,have a good Sunday night all,neutral,0.74367803
138fa4e0f4,I just got two tickets one for speeding and one for tinted windows,neutral,<sentiment: neutral>I just got two tickets one for, speeding and one for a broken taillight,<sentiment: neutral>I just got two tickets one for speeding and one for a broken taillight,speeding and one for tinted windows,neutral,0.9709309
700c41e7c0,AP: North Korea could opt for devastating land assault... {link} (via _Report) Scary talk to say the least.  mm,negative,<sentiment: negative>AP: North Korea could opt for devastating land assault... {link},  I don't want to see that happen.  #NorthKorea,<sentiment: negative>AP: North Korea could opt for devastating land assault... {link}  I don't want to see that happen.  #NorthKorea,(via _Report) Scary talk to say the least.  mm,neutral,0.89850587
f19f0c1482,i need to go out of office again.. i am melting..,neutral,<sentiment: neutral>i need to go out of, the house but i have no money,<sentiment: neutral>i need to go out of the house but i have no money,office again.. i am melting..,neutral,0.81673455
6fa5a04599,{link} - new hair going to greeattt use!,positive,<sentiment: positive>{link} - new hair going, in today!  i love it!,<sentiment: positive>{link} - new hair going in today!  i love it!,to greeattt use!,neutral,0.8240831
d54d4de7e5,Test another update... sorry for bothering all of u guys,negative,<sentiment: negative>Test another update... sorry, for the spamming.,<sentiment: negative>Test another update... sorry for the spamming.,for bothering all of u guys,contradiction,0.48512107
71f389a974,Calling it a night .... talk to yall tomorrow,neutral,<sentiment: neutral>Calling it a night...., Goodnight everyone  xoxo,<sentiment: neutral>Calling it a night.... Goodnight everyone  xoxo, talk to yall tomorrow,neutral,0.7757292
e89cbe91e0,i want to join drama practice today but i can`t,neutral,<sentiment: neutral>i want to join drama, club but i have no money,<sentiment: neutral>i want to join drama club but i have no money,practice today but i can`t,neutral,0.9930754
b22895c538,#3breakupwords you have changed,neutral,<sentiment: neutral>#3breakup, is a real song,<sentiment: neutral>#3breakup is a real song,ords you have changed,contradiction,0.66459537
8353cc778e,oh ok  well im sendin lots of love ****,positive,<sentiment: positive>oh ok  well im, glad you like it!,<sentiment: positive>oh ok  well im glad you like it!,sendin lots of love ****,neutral,0.7873936
10e991f020,"nooooooooo....u never call me anymore  lol...but, i`ve been good too...rick ross is in town, might go 2 his show 2nite ;-)",positive,"<sentiment: positive>nooooooooo....u never call me anymore  lol...but, i`ve been good too", lol...i`m still in school...but i`m done in 2 weeks!,"<sentiment: positive>nooooooooo....u never call me anymore  lol...but, i`ve been good too lol...i`m still in school...but i`m done in 2 weeks!","..rick ross is in town, might go 2 his show 2nite ;-)",neutral,0.87905884
128a73fbfd,"i`ll get my size 40`s out now, straight to the post office  See you later, hun",neutral,<sentiment: neutral>i`ll get my size 40`s out now, lol.  i`ll be back in a minute,<sentiment: neutral>i`ll get my size 40`s out now lol.  i`ll be back in a minute," straight to the post office  See you later, hun",neutral,0.9434194
a3c5d75bbb,did she tell you why she hasnt? i miss my boge.,negative,<sentiment: negative>did she tell you why she has, to go?  that sucks.,<sentiment: negative>did she tell you why she has to go?  that sucks.,t? i miss my boge.,neutral,0.75452
2b8fcaed04,_possa Happy Happy Bday Baby Girl. Love Ya!!!! Hope you get EVERYTHING you want,positive,<sentiment: positive>_possa Happy Happy Bday Baby Girl., Hope you have a great day and a good night,<sentiment: positive>_possa Happy Happy Bday Baby Girl. Hope you have a great day and a good night,Love Ya!!!! Hope you get EVERYTHING you want,neutral,0.994612
37daa255ea,haha i just realised it sounded a lot like stellllaaa lol. anyhoo i got ur facebook msg and will start working soon hopefully,positive,<sentiment: positive>haha i just realised it sounded a lot like stellllaaa," and i was like 'oh no, i`m talking to myself!'","<sentiment: positive>haha i just realised it sounded a lot like stellllaaa and i was like 'oh no, i`m talking to myself!'",lol. anyhoo i got ur facebook msg and will start working soon hopefully,neutral,0.870218
9508aeca0c,ok      Love you girls. but work beckons.  Will come back later for #twpp,neutral,<sentiment: neutral>ok      Love you girls. but work beckons,.  I`ll be back later. ****,<sentiment: neutral>ok      Love you girls. but work beckons.  I`ll be back later. ****,  Will come back later for #twpp,neutral,0.95347595
5d47d76ed3,... sounds like Jeff has the best job in the world!,positive,<sentiment: positive>... sounds like Jeff has the, right idea  {link},<sentiment: positive>... sounds like Jeff has the right idea  {link},best job in the world!,neutral,0.5849903
a0840086ab,just spent an hour trying to get the newborn bird in my front garden to fly. poor baby  no success!,negative,<sentiment: negative>just spent an hour trying to get the newborn bird in, the backyard to stop chirping. I'm exhausted.,<sentiment: negative>just spent an hour trying to get the newborn bird in the backyard to stop chirping. I'm exhausted.,my front garden to fly. poor baby  no success!,neutral,0.9888715
9f23e5d8f5,someone doesn`t feel good...,negative,<sentiment: negative>someone doesn`t, like the dentist.,<sentiment: negative>someone doesn`t like the dentist.,feel good...,contradiction,0.8329084
c7a59f50c3,Good Morning people!!! Have a great day,positive,<sentiment: positive>Good Morning people!!!, Happy Mother`s Day!,<sentiment: positive>Good Morning people!!! Happy Mother`s Day!,Have a great day,contradiction,0.8195966
7ff53f335c,u can see I just twitted them if its the real xmsirius that is. Let me know any other contact info. Lets transmit this!,neutral,<sentiment: neutral>u can see I just twitted them if its the real xmsir,"  I`m not sure if it is, but I`ll try","<sentiment: neutral>u can see I just twitted them if its the real xmsir  I`m not sure if it is, but I`ll try",us that is. Let me know any other contact info. Lets transmit this!,neutral,0.98541707
e96c25a560,I wish I could twitter from the BOOK EXPO but the reception at the Javitz is horrible....,negative,<sentiment: negative>I wish I could twitter from the BOOK EXPO, in BEA.  I am so jealous.,<sentiment: negative>I wish I could twitter from the BOOK EXPO in BEA.  I am so jealous.,but the reception at the Javitz is horrible....,neutral,0.40063354
d08af78eef,in august with anberlin. they`re not headlining though  and yes there is a perth show,neutral,<sentiment: neutral>in august with anberlin. they`re not, coming to the uk  so i`ll have to go,<sentiment: neutral>in august with anberlin. they`re not coming to the uk  so i`ll have to go,headlining though  and yes there is a perth show,contradiction,0.58170426
fdd3a09897,Got some new clothes  and series one of supernatural on dvd,neutral,<sentiment: neutral>Got some new clothes  and, shoes. Now I have nothing to wear,<sentiment: neutral>Got some new clothes  and shoes. Now I have nothing to wear,series one of supernatural on dvd,contradiction,0.99939907
aef284756a,SHOUT OUT TO NIKKI....PLEASSSEEE   (Soulja Boy Tell `Em LIVE live > {link},neutral,<sentiment: neutral>SHOUT OUT TO NIKKI....PLEASSSEEE  , REPLY TO THIS  I`M YOUR BIGGEST FAN,<sentiment: neutral>SHOUT OUT TO NIKKI....PLEASSSEEE   REPLY TO THIS  I`M YOUR BIGGEST FAN,(Soulja Boy Tell `Em LIVE live > {link},neutral,0.6462509
84a2eb963a,I love Google`s Mothers day theme  {link},positive,<sentiment: positive>I love Google`s Mothers, Day logo {link},<sentiment: positive>I love Google`s Mothers Day logo {link},day theme  {link},contradiction,0.37350053
ea7e409dcc,"woah that`s cool  just landed in London about 2 and1/2 hours ago.I LOVE the scenery, beautiful ,",positive,<sentiment: positive>woah that`s cool  just landed in London about 2, hours ago. I`m so excited to be back in London,<sentiment: positive>woah that`s cool  just landed in London about 2 hours ago. I`m so excited to be back in London,"and1/2 hours ago.I LOVE the scenery, beautiful ,",neutral,0.9286093
cf1ea9af3b,thats terrible  I enjoy being with you every minute!,neutral,<sentiment: neutral>thats terrible  I enjoy, the fact that you have a dog,<sentiment: neutral>thats terrible  I enjoy the fact that you have a dog,being with you every minute!,neutral,0.82779247
b29a9ec749,oh jealous. Though you`re missing the fried potato bread,negative,<sentiment: negative>oh jealous. Though you`,re gonna have to do some serious training,<sentiment: negative>oh jealous. Though you`re gonna have to do some serious training,e missing the fried potato bread,neutral,0.9969909
9d6e14002f,"How vile are people, they have to remove things that have a value",negative,"<sentiment: negative>How vile are people, they have"," no shame, no morals, no conscience","<sentiment: negative>How vile are people, they have no shame, no morals, no conscience",to remove things that have a value,neutral,0.8871332
051025ff7f,you should not be wasting the may bank holiday in the crappy north- you should be down south in brighton where the party`s at,negative,<sentiment: negative>you should not be wasting the may bank holiday in the crappy north, of england.  come to the sun and enjoy the bank holiday,<sentiment: negative>you should not be wasting the may bank holiday in the crappy north of england.  come to the sun and enjoy the bank holiday, you should be down south in brighton where the party`s at,contradiction,0.9403923
30eecabd12,{username} Haha no i just saw a commercial for it. . You wouldnt kill me,neutral,<sentiment: neutral>{username} Haha no i just saw a, pic of you and it was a little too much,<sentiment: neutral>{username} Haha no i just saw a pic of you and it was a little too much,commercial for it. . You wouldnt kill me,neutral,0.9366461
fe51ca37d4,guess I missed out on more than beer and a good time,negative,<sentiment: negative>guess I missed out on more, fun  I`m sad,<sentiment: negative>guess I missed out on more fun  I`m sad,than beer and a good time,entailment,0.72638243
75dcba6339,watching my favorite tv shows on HULU.com for free,positive,<sentiment: positive>watching my favorite tv shows, and eating my favorite snack.,<sentiment: positive>watching my favorite tv shows and eating my favorite snack.,on HULU.com for free,contradiction,0.9596211
cec0440736,"well, as i mother & grandma i am a bit in a kidding mode",positive,"<sentiment: positive>well, as i mother & grandma"," to 2 little ones, i know","<sentiment: positive>well, as i mother & grandma to 2 little ones, i know",i am a bit in a kidding mode,neutral,0.9340955
c4f4b37c8b,very very bad headache that is getting worse by the minute not better.,negative,<sentiment: negative>very very bad headache that is getting, worse by the minute.  ugh,<sentiment: negative>very very bad headache that is getting worse by the minute.  ugh,worse by the minute not better.,neutral,0.88160056
65f5ce236f,wants  to come back online so that he can talk about all the gossip and horrible things which transpired today.,negative,<sentiment: negative>wants  to come back online so that he can talk, to me.  i miss him so much. <3,<sentiment: negative>wants  to come back online so that he can talk to me.  i miss him so much. <3,about all the gossip and horrible things which transpired today.,neutral,0.90360814
66f40f0026,but but it was funny when I wrote it,positive,<sentiment: positive>but but it was, fun  {link},<sentiment: positive>but but it was fun  {link},funny when I wrote it,neutral,0.38829866
e38fab54b2,Thanks. Busy as **** is good in my book.,positive,<sentiment: positive>Thanks. Busy as ****, but I`m happy.,<sentiment: positive>Thanks. Busy as **** but I`m happy.,is good in my book.,contradiction,0.54476106
d67edb73e6,Only 1 tweet in the last 24 hours?  Nobody likes my tweetboard,negative,<sentiment: negative>Only 1 tweet in the last , 24 hours. I am so sad,<sentiment: negative>Only 1 tweet in the last  24 hours. I am so sad,4 hours?  Nobody likes my tweetboard,neutral,0.9201216
e739d7e64e,Yay my ears match,positive,<sentiment: positive>Yay, for the weekend,<sentiment: positive>Yay for the weekend,my ears match,neutral,0.97601557
2e982cc27d,She`s the ruddy manageress - 2nd bad job from her. I can never find a good place beyond 1 or 2 cuts,negative,<sentiment: negative>She`s the ruddy manageress - 2nd bad job from her, in a week.  I`m starting to think I`m cursed.,<sentiment: negative>She`s the ruddy manageress - 2nd bad job from her in a week.  I`m starting to think I`m cursed., I can never find a good place beyond 1 or 2 cuts,neutral,0.99393266
3ed1480471,wonders if anyone would care if she died tomorrow,negative,<sentiment: negative>wonders if anyone would, notice if she just stopped working,<sentiment: negative>wonders if anyone would notice if she just stopped working,care if she died tomorrow,contradiction,0.5325806
3e99500fa4,laundry instead of sitting here. that darn laundry keeps mocking me.,negative,<sentiment: negative>laundry instead of sitting here.,  I hate doing laundry.  lol,<sentiment: negative>laundry instead of sitting here.  I hate doing laundry.  lol,that darn laundry keeps mocking me.,neutral,0.75858414
00ce730001,Unstable broadband and electricity taking toll on my mental stability.,negative,<sentiment: negative>Unstable broadband and electricity taking, forever to come back on.,<sentiment: negative>Unstable broadband and electricity taking forever to come back on.,toll on my mental stability.,neutral,0.959341
0972b54c53,nice weather..looks like its going to rain here in #Delhi.,positive,<sentiment: positive>nice weather..looks like its going, to be a good day  x,<sentiment: positive>nice weather..looks like its going to be a good day  x,to rain here in #Delhi.,entailment,0.5789359
3b8b4be00b,My tweetdeck won`t pull up.,neutral,<sentiment: neutral>My tweetdeck won,`t update my twitter,<sentiment: neutral>My tweetdeck won`t update my twitter,t pull up.,contradiction,0.95630056
755a345dc8,that little boy that drowned yesterday lived in our subdivision and went to nicoles school. so so sad.,negative,<sentiment: negative>that little boy that drowned yesterday lived in our subdivision and, was a student in my daughter`s kindergarten class. So sad,<sentiment: negative>that little boy that drowned yesterday lived in our subdivision and was a student in my daughter`s kindergarten class. So sad,went to nicoles school. so so sad.,neutral,0.99642
88a4e96eef,an ultimatum is an ultimatum no matter how you dress it up.  and that sucks.,negative,<sentiment: negative>an ultimatum is an ultimatum no matter, what you do you`re gonna get burned in the end,<sentiment: negative>an ultimatum is an ultimatum no matter what you do you`re gonna get burned in the end,how you dress it up.  and that sucks.,neutral,0.9831217
d881666768,"i know, don`t tell anyone  i dont know if my dad told the famz yet. i think i`m taking it online.",neutral,"<sentiment: neutral>i know, don`t tell anyone  i dont know if my dad", will let me go if he knows. i`ll tell you later.,"<sentiment: neutral>i know, don`t tell anyone  i dont know if my dad will let me go if he knows. i`ll tell you later.",told the famz yet. i think i`m taking it online.,neutral,0.888217
998b50607e,Oooh you just spoiled my teenage fantasy,negative,<sentiment: negative>Oooh you, hate me then!,<sentiment: negative>Oooh you hate me then!,just spoiled my teenage fantasy,contradiction,0.62653416
a185f0cc24,"it`s been so nice all day, and now it looks like it`s going to rain...just when i was getting excited about taking photos when i get home",positive,"<sentiment: positive>it`s been so nice all day, and now it looks like it`s going", to rain.  i`m going to enjoy the sunshine while it lasts!,"<sentiment: positive>it`s been so nice all day, and now it looks like it`s going to rain.  i`m going to enjoy the sunshine while it lasts!",to rain...just when i was getting excited about taking photos when i get home,neutral,0.8263045
6cee199f3e,Yay! I just fixed my blog`s CSS problem that messed up the design,neutral,<sentiment: neutral>Yay! I just fixed my blog, now I can post again  {link},<sentiment: neutral>Yay! I just fixed my blog now I can post again  {link},s CSS problem that messed up the design,neutral,0.9014159
34522a55d8,"ohh yeahh (: i`m probs gonna be a loner to start with, thanks to the person i was gonna go with be a ****",negative,<sentiment: negative>ohh yeahh (: i`m probs gonna be a loner to, be honest  i`m not really into the whole partying thing.,<sentiment: negative>ohh yeahh (: i`m probs gonna be a loner to be honest  i`m not really into the whole partying thing.,"start with, thanks to the person i was gonna go with be a ****",neutral,0.92297626
dc513a682c,Wondering why it`s so cold - the skylight is open - I left the gas on this morning,negative,<sentiment: negative>Wondering why it`s so cold - the skyl,ight is open and I`m wearing a sweater.,<sentiment: negative>Wondering why it`s so cold - the skylight is open and I`m wearing a sweater.,ght is open - I left the gas on this morning,neutral,0.70549655
cc75fbff94,New Forum Thread - First Typhoon of the Season: Is *NOT* headed to Okinawa.  Made you look. .. {link},neutral,<sentiment: neutral>New Forum Thread - First Typhoon of the Season: Is *NOT*, the last  {link} - {link} - {link},<sentiment: neutral>New Forum Thread - First Typhoon of the Season: Is *NOT* the last  {link} - {link} - {link},headed to Okinawa.  Made you look. .. {link},contradiction,0.9355239
e0c0860417,I love my mom tooo,positive,<sentiment: positive>I love my, new background pic!,<sentiment: positive>I love my new background pic!,mom tooo,contradiction,0.53320384
f0854a3951,i had the best day ever! i missed him. more tomorrow too,positive,<sentiment: positive>i had the best day ever!, now i`m going to sleep.,<sentiment: positive>i had the best day ever! now i`m going to sleep.,i missed him. more tomorrow too,neutral,0.9873783
356411fd5a,#thingsmummysaid You need to learn to wash dishes and do laundry because I won`t always be here to do them for you. She was right,positive,<sentiment: positive>#thingsmummysaid You need to learn to wash dishes and do laundry,.  I`m proud of you for doing the dishes.  Good job,<sentiment: positive>#thingsmummysaid You need to learn to wash dishes and do laundry.  I`m proud of you for doing the dishes.  Good job,because I won`t always be here to do them for you. She was right,contradiction,0.9898003
c780b84d97,"yea - it`s mostly b/c I couldn`t sleep, but oh well, lunch time will come soon",neutral,<sentiment: neutral>yea - it`s mostly b/c I couldn`t, find a good way to get the pic to show up,<sentiment: neutral>yea - it`s mostly b/c I couldn`t find a good way to get the pic to show up,"sleep, but oh well, lunch time will come soon",neutral,0.90027165
3e7c1d3c6b,ahhh I`m drinking some too!! And bride wars is really good,positive,<sentiment: positive>ahhh I`m drinking some, tea and watching the hills  goodnight,<sentiment: positive>ahhh I`m drinking some tea and watching the hills  goodnight,too!! And bride wars is really good,neutral,0.9604277
e79ca3a450,im missin out on all the fun aww  *cryin* lol,negative,<sentiment: negative>im missin out on all the fun, tonight  i hate being sick.,<sentiment: negative>im missin out on all the fun tonight  i hate being sick.,aww  *cryin* lol,neutral,0.56933963
5609c1212e,"Thanks, that was gonna be my next tweet...You the man  Figuratively speaking",positive,"<sentiment: positive>Thanks, that was gonna be my next tweet", lol.  I`m glad you like it,"<sentiment: positive>Thanks, that was gonna be my next tweet lol.  I`m glad you like it",..You the man  Figuratively speaking,neutral,0.67436934
8c8e32f76f,"Yeah, Trimet says it`s a 1hr trip, I get home at 6:30/6:45-ish, so we`d arrive just as everyone was leaving.",neutral,"<sentiment: neutral>Yeah, Trimet says it`s a 1hr trip, I get home at 6",:30.  I`m going to be so hungry.  I want a sandwich.,"<sentiment: neutral>Yeah, Trimet says it`s a 1hr trip, I get home at 6:30.  I`m going to be so hungry.  I want a sandwich.","30/6:45-ish, so we`d arrive just as everyone was leaving.",neutral,0.91822875
