textID,text,sentiment,predicted_sentiment
77dbfbfb73,Tonight`s SNL does not dissapoint. LOL,negative,positive
8037e0c769,Hey  its back!!    (robluketic live > http://ustre.am/2w5v),neutral,positive
67815aa667,  you should enter the giveaway then!!!! who couldn`t use $25...I know I could,neutral,positive
3dab5c659c,Has finally found her new flat.,neutral,positive
2342e71d7f," I am the same... well peer trained, peer taught, peer learning",neutral,positive
7b30a80f96, Ok.. so what do you think of a snapshot befoooore the vid recording on Seesmic so the ladies dont look like freaks? just sayin,negative,neutral
6aada6d085,  Hang in there! Drink some hot coco,neutral,positive
9c61ce1836,"has her laptop, her spasy phone, her cat, her music on and her mother making her breakfast! Lovage for you is that!",neutral,positive
02ed69a6bd,___ haha im gonna follow my dreams now  well...ur dream haha im still reading over it for the 90th time  :p,neutral,positive
7b7b2d792f,"Oh, but Grease is on VH1! It`s almost over, though  http://myloc.me/2215",neutral,positive
c97ca19c1f,"Shite night, tomorow, I get to hang out with my little brother and neice, should be sufficient enough to change my mood",positive,negative
2f607c4cb0,hopes whoever stole my purse and money gets what is coming to them,positive,negative
5bea8d1365," I will have spent my allowance at cybernet expo in SF by then  send me a dm with rates, tho, mayb cash flo bttr 4 me then",positive,neutral
d6b5231c59,"Home. Tired. Phone then bed.   Good night tweeters, happy mothers day!",neutral,positive
89d8c52a3a,"_BODUCH Awww, you will get more friends on facebook. Just be yourself and people will add you",neutral,positive
46a80e9366,I wish I could go back to bed with ,positive,neutral
479088fc66,morning the sun is back!!! me like,neutral,positive
408c475b5a,"Good morning!! Gonna clean the house a bit, then maybe clean some more, then do nothing for the rest of the day",neutral,positive
dc0d1fc43d,"Bah DHCP server, why must you keep falling on your face",neutral,negative
c7f52db5c8,"Thanks everyone. Unfortunately nothing can be done. The sales speak for themselves, and if that doesn`t convince Diamond, nothing will.",neutral,negative
67d06a8dee, haiiii sankQ i`m fineee ima js get a checkup cos my rib hurts LOL idk but i shall be fine ~ thanks,neutral,positive
2056824875,ms wee`s wedding!!!!,neutral,positive
e797c591cc, its looking like the magic,neutral,positive
11702807c6,"Finally home, watching saturday night live, then dreaming about my amanda boo",neutral,positive
12269a83f3,There  was just a horrific fight at my school  glad everyone is ok and that it`s Friday.,neutral,negative
29800f35d1,I`ve just realised. I won`t be able to talk to any of you crazy cats on Sunday. Is sad now.,neutral,negative
f1f6db7a1a,Is at the movies with the boyfriend!!,neutral,positive
b4e91ab0d4, Nooooo get on now! Haha i`ll be gone later,neutral,negative
9a9c9817e2,"Oh dear god, going to have to buy a Mac and Pro-Tools, I think my darling edit suite is soon to be filled with Prince Of Persia Movie",neutral,positive
ad34eca171,http://twitpic.com/66shw - Just took this for class just 5 minutes ago its awsome being here too bad i graduate next year,neutral,positive
f8e730fb86,"Ps BGT was both fab and sad, I thought Greg was awesome, sad he`s gone but a child will always win in that situation sadly",neutral,negative
058928e9ad, i know but it will make us all watch the awards on sunday! lol..i want to shower and there is no water!,negative,neutral
811e0cbaab," i want all kinds of designer suggestions darl  any and all. mens, womens, anything! formal/street/alternate. whatever!",neutral,positive
5005a4b56b,Monday mornings couldn`t exist if it weren`t for some hot tea.,neutral,positive
292d398f31,I`m crossing my fingers and hoping that this copy of Sims 2 works...last copy totally bit it hard.,neutral,positive
e9e8135cc5,heading to Sam Adams Brewery... but can`t sample it when I get there,negative,neutral
be579c6c28, I wish I was able to talk to you.,positive,neutral
99ce44080e,twittascope is NOT rocking my socks - go away already!!,neutral,negative
bce27a09e1,Late night...finally home.,neutral,positive
a5bb6228cc,Just back from graduation.  Two more doctors in the family now,positive,neutral
9352776c41,today has been the longest day EVER! going to sleep.. beach bound tomorrow  good night twitter,neutral,negative
1159cf1bcf,Why is it soooo cold & ugly out??,neutral,negative
6f6b52c9d8,"Aw, Zach wasn`t feeling well  Hope he gets better. So babysitting was canceled.",neutral,negative
2c8c4b7f76, I never get them and the hubby is due in next week.. <cries> hope its gone by then,neutral,negative
7d3f899337,back from lunch and it`s pouring rain! ugh  ohh well at least it gets me into a Death Cab For Cutie mood!,positive,negative
287b149e5b,"Exchange story gone, yaaaay! On with Sweet Charity",neutral,positive
f0986beb46, Thanks Kashi! I was thinking the other day about how mad I am for doing myself a disservice by not taking 1 of ur classes.,positive,negative
981a241496,oh man had great nap (still alittle tired) having pizza for dinner.,neutral,positive
eb9283d35f, You know what they say about great minds...,neutral,positive
742d6e8557," haha, yeahh. im still following u tho,",neutral,positive
2390634dc4,SAD day! love you Maï¿½ (8 years ago!) miss you so much!!!!,neutral,positive
b9d171fe69,i can`t see results for whyareyoustillhere,neutral,negative
b7142010a1,Check this video out -- Bylaurenluke ~ Make up Launch~ They are here available now   http://tinyurl.com/cudamo,neutral,positive
c5a93b6bbb,"_Confidential I tried to use Spinelli to turn him on to GH, but it didn`t really work",negative,neutral
f75ecd3315,Hey  nawwwww pity no show no more lol great while it lasted though aye   (robluketic live > http://ustre.am/2w5v),neutral,positive
682210d1e2,"j. alexanders... i`m sorry nintendo, but if i`m in a collared shirt then chances are you`re staying home tonight",neutral,negative
b7c00f3a76,on the london eye. Awesome but feel a bit sick. Madame Tussaud`s next,neutral,positive
4ff027de24,"Walking the puppies downtown. Also, mystery of missing cat solved: he hid himself in the basement for nearly two days.",negative,neutral
34243e025e,"is Chillin`, listening to Tunes",positive,neutral
a8361317b3, i think it starts at  7.30 with that david archuleta  i might just throw glitter all over myself aha ****,neutral,negative
b3920c541b, put me right off my scrambled egg breakfast  #fartingloud,neutral,negative
0772b10056,Well hello twitters,positive,neutral
7cd45d9ece,MORNING EVERY1! Giveaway at http://tinyurl.com/dhc4hg  Mod Kid Emma pattern &$25 GiftCert to HipFabric!! GO check it out,neutral,positive
a8048c2ff5,&not gonna lie. it`s 60 degrees in here. thanks for leavin me your sweater molly. brrrrr,positive,neutral
d6d4a2a7f3, LOL  I know what ya mean. Watching everyone else act a fool is much better the  not remembering acting a fool yourself,positive,negative
fa0edb19b6, Same to you!,neutral,positive
d43a0c0760, i`m on my mobile so it won`t let me  but i can`t stop thinking about you ;)x,negative,positive
ca7529399b,"My parents withdrew permission at the last moment, I am not going along with tomorrow`s SAC trip to IDP camps  #Pakistan #IDPRelief",neutral,negative
846cb3f303,wants to be sunbathin!!,neutral,positive
52e0f1f09a, he`s retiring from the tonight show  im so bummed. he was awesome ha. AND CONGRATS MY DEAR,neutral,positive
6f7bd6dbbc,back home with my puppyy,neutral,positive
8581262345,  There isn`t any right now. They need to make more. Sorry.,negative,neutral
7416c5eee3, hypnotyst .... hmmmm... i should beware..,negative,neutral
a24c1d14d7,http://twitpic.com/67nxe - Yeah..I`m bored XD I pic up this photo when I still have my guitar..today my mum steam me it  I miss Nameless..,negative,neutral
bcf3831813,some1 said if your not online your a no1...if you are online your a no1.. can`t bloody win  lol,neutral,negative
1766685e9e, cool dude! yeah i was hoping your rate was still $2.75. lol! yeah not sure when ill mar and par for my birthday dinner.,neutral,positive
22076dad91, thanx,neutral,positive
16400957cd, How in heckitty did I forget that one?,neutral,negative
54fed64ecb,Last free Friday.,negative,neutral
5136fdc132, i dont have a bank. i cash my **** at tom thumb. i`ve had four bank accounts--and they`ve all gone negative,negative,neutral
d8e2bf0d76, nai nai baby. haha i didn`t know that you have twitter but oh well,neutral,positive
1c82fa1e65, reminds me of the weather a month ago it was horrible  I hope all is well hugs,neutral,negative
7ee4716130,Pats in philly at 2 am. I love it. Mmm cheesesteak.  Miss my boyfriend   but I love vacation.,neutral,positive
c3d3a439f9,_AnGeL84 Awww i hope you feel better love...this weather is crazy...,neutral,positive
65d1afed23,Creating your business in The US from France looks quiet easy,positive,neutral
8681d8dda9, Sorry  I wasn`t doing the inviting...all single women I think.,negative,neutral
89a2b9b242, well you scared me saying there may be rustling in the trees!  Happy Sunday to you sir,neutral,positive
02e7843b76, Doodle whats wrong?,negative,neutral
4b3d0e0285, good question. Nepal PM declaring to resign and actually resigning is two very different things .,positive,neutral
93d5d0038c,"Watching NHL playoff Game1 tomorrow night if anyone is interested, and I know that none of you are.",negative,neutral
40295228f9,Sometimes I forget that boys have feelings too,negative,neutral
ae0986aa1b,"think I`m gonna start writing a proper blog, can anyone recommend any good blog host thingys?",positive,neutral
b7942e0495,good morning work this morning gutted lol nevermind,neutral,negative
9650818acc,i hella wanted a sausage mcmuffin but when i gt there breakfast was over,neutral,negative
e4c90eab17,Wishing I could see N*E*R*D headline @ Fest at DePaul tonight,neutral,positive
1c89af6ece,watching hoping for haley,positive,neutral
ccecc5e63b, So I`m not seeing you this Saturday?,neutral,negative
55aae928f3,listening to Demi Lovato  FINISHED MY NEW SONG!,neutral,positive
ab5a10dd28,feeling the need for more advil.,negative,neutral
7f4ebd7979,"If there is one thing the Internet has taught me, is that if I get enough people to listen to me I get to be on The colbert report.  #USA",neutral,positive
84dae422cd,Got my new phone - now to program everything since my old one had no memory card like this one,neutral,positive
3eccdee746,Hulu Desktop looks nice but not for my region,positive,neutral
03c7b5c498,_Gov hi gov!! How are you?,neutral,positive
d5e6ee0171,"_hong  Oh yeah, just came back from a weekend of cosplay photo marathons",neutral,positive
c6a4c7d952,Just got home from school LOL 2 1/2 weeks left yay!!! Then off 2 summer school,neutral,positive
29599b7063," nice work buying coda dude! It`s a great app! Unfortunately, I bought it when it was the full $99USD  #jealous",neutral,positive
4b36852244,"April showers bring May flowers, yea",neutral,positive
b3bda14ee3, i know its such a shame  i think they`ve got a good chance & i hope they do coz they are different aren`t they & great :]!,neutral,positive
e11142577b,Its time for me to pack up at work now and have not had much time for twitter!  Thank you for any follow fridays. Be back later!,positive,neutral
672638061e,I just got smashed in the face by a 5th grader thowing a football... Twice. Now I bleed,neutral,negative
97f97f920a, miss u m8   we NEED tae have a catch up n that,negative,positive
d5c65f263f,PRE-ORDER collection is launched! EVERYTHING BELOW $20  VISIT US NOW http://bit.ly/haDfr,neutral,positive
940cbbca39,"  Ah  sameway Yet, has 2006 votes ((.We need more vote :`D",neutral,positive
2bf1d43f68,Watching the Twins handle the Mariners again!! Whoo-hoo!!!  Tony http://www.trustyfotografie.com,neutral,positive
effd4c570e,moving 11 blocks up the street. goodbye hardwood floors,positive,neutral
547a1eab6d,revision...what fun...still I have thursday to do basically nothing,negative,positive
404532b288," Apple`s ads aside, I`d rather have recommendations from real people who have real experience with the iPhone apps I seek.",positive,neutral
1b1ed7d65a, Hello there,neutral,positive
a441353cf9,"  Im good ta. bit tired cos i`ve been wking all wkend but other than that, all good  How`s you?",neutral,positive
eaf2942ee8, bud light?!?!?!  up in Massachusetts and no Boston Lager?  Guess I won`t catch the next flight   njoy!,positive,negative
865feed8c0," I`m having exactly the same day you are, man. Just buried over here  #FollowFriday",negative,positive
37def0611f,Early(ish) night tonight - I`m doing overtime at work tomorrow again  boo for working on a Saturday!,negative,neutral
6f47fd4264,"Nothing like 10P to kick-off the Bank Holiday, dig the haircut Luke! Next stop...Selfridges",neutral,positive
0beb972c15,Just remembered I still have a summer project to do.  IT NEVER ENDS!!!!!,negative,positive
763bf50a2e, have a good time!! Sadly that means I`m probably gonna have rain,neutral,positive
48a516b8be,  yeaaa!,neutral,positive
0004c81c93, Dood - they`ve locked down your Vimeo WH video.,neutral,negative
6aa7028c41,needs to find SOMETHING to wear to graduation. lol can`t find anything!,neutral,negative
46015302cd,"Very tired! Dinner good, then churro`s were good!",neutral,positive
3126e43309, thanks **** it went really well. I`m tired now though  hope you spoiled your mum-in-law,neutral,positive
85a02242e3,"Its been a slow day at home, one of my kids is sick  .  This little picture cheered me up http://is.gd/JrLa",neutral,negative
ee5199c41f,doing some DIY- I`m dying mg clothes black again...save some money,positive,negative
33675ffaa2,"aahhh! nyc placements have started to come out, but it looks like upgrades have to wait yet another two weeks for placements! dreadfully",neutral,negative
e0e093c2e3,"; Re: Home - that`s exactly what I meant... home in D-town. ;) Also, re: computer... uh... I brokt it...",negative,neutral
59a5b29202,You guys need to get on me. It`s been 2 weeks since I`ve went on a cache hunt  #geocaching,neutral,negative
1b8fa17155,Epsilon Greater than Zero misses her Mommy.  http://apps.facebook.com/catbook/profile/view/5626035,negative,neutral
9a2742a83e,pretty bummed that it had to rain last nite! oh well  still had fun! Goldfish is highly overrated!,neutral,negative
1f4e30c204,"Morning all  sun is shining, birds are singing - time for a cuppa T in the garden while reading tweets  http://twitpic.com/4ws9r",neutral,positive
679a0b5111,wow i love how we have no headache medicine in this house.,negative,positive
35a2180425,Got an email from  telling me I could have got my monday flight to SFO cheaper & Biz class if I had booked it tomorrow,negative,neutral
befb3f2536,"@_everblue She actually posted again to say that it was the 2nd and not the 4th, so nevermind.",positive,neutral
4644f380ec,Yep. That good feeling didn`t last.  back to sleeping for me.,positive,negative
44fa84f9c1,This is too much lmbo (litterally) I have to stop b4 I lose my twitter buddies,neutral,negative
b8eea546b8,"Oh, and I`m obviously back on my stupid sleep schedule. Luckily church isn`t until 2 tomorrow.",neutral,negative
b24b1e2373,Trying to save money for an iPod touch!,neutral,positive
e2fd5809fe, whyyyy hellloooo! Thx 4 checkin up on me  how r things? http://myloc.me/G4p,neutral,positive
c7aaa9bce7,If EVERYONE constantly retweeted that it would make it!,neutral,positive
47589bb377, here I am!,neutral,positive
4f5cb8c34f,All I want to do is sit back & relax for a little while. How can that be this difficult?!,neutral,negative
87ba30555f,"My new design portfolio is finally on the web: http://www.designia.nl - Still needs some tweaking on the details but it`s ok for now,",neutral,positive
dbf367564f,up way too early for a sunday.. watching old episodes of grey`s,neutral,negative
db83ff224e, You`re still welcome - the door`s wide enough for your zimmer frame,neutral,positive
cdf726f7fc,"WOW, got killed on first wave of Horde on Gears. FAIL",neutral,negative
f25996c236,**** QW,negative,neutral
06cefeae5f,wow 2 months since i`ve been on twitter... supposed to go see Maat in PA but the James is sleepin,positive,neutral
e027dbe4af, I`m chopped liver.,neutral,negative
f235ea0431, paramore makes me want to punch babies  lol,neutral,negative
e9b334b7c2," Yes, actually there was some jam twitter traffic yesterday... But it can happen. Don`t worry",positive,neutral
2c8306a852,#mikeywayday? Count me IN,neutral,positive
6671e885b1,"Just about to eat, home made indian food is boak  x",negative,positive
b61100970d,"being lazy the rain does that to me  gym&&tanning is possibe, work && a small social gathering around tha corner",neutral,negative
e75dbb8b27,"can`t wait to be at home again.. let the sun shine and warm my frozen bones, please!",neutral,positive
a1a6d9f62a,"If you keep up with the 140 character limitation, you will soon be writing more like Shakespeare, than a garrulous fourth-grade scribe.",neutral,negative
2ed4a4d1c2,Apparently I`m not meant to take dance lessons here,neutral,negative
c7ba1b3f17,  Your such a riot!!    You go girl!!,negative,positive
773d07a2b9,#Volvicchallenge Tesco dropped off my 14 bottles today  Props for doing so on a Bank Holiday,neutral,positive
a3f41c9415, leave Fraser alone,neutral,negative
142f9472fc,Meeting up with Karen and the boys for some drinks at The Dock!!!  All I wanna do is drink though..    **** it like Andrea said! Haha,negative,positive
157f5d4f9b, its Gloomy in LA no sun  but its nice,neutral,positive
fb06a8fd41, no wonder your running son....,neutral,negative
6357cd7293, I tried both.  is unstoppable.,neutral,positive
ce2239f2dd,Sad thing is samsam loves my sexy crooked body! And she wants to **** it now,neutral,negative
7c939a446b, yeah I know. I need to get back into twittering. Just haven`t felt it.  but yes. Thank god for txtin. I would miss ya more,neutral,positive
d7ed552498,Rain Rain Rain go away come back next week when I`m gone (via ) raining lie crazy in the Keys,neutral,negative
ccdf18ff5a,Busy.. Busy.. Busy.. :S Wont be on Ning for few days.,neutral,negative
848beb8722,'jaunty jackalope' `s too boring a name; 'intrepid ibex' is still my favorite among them all ...,neutral,negative
ebd0207199,Gonna head into the shower now...  Going to a friend`s birthday party =],neutral,positive
2aaec29d9e, i bet they did  some people have no ideia or standards  have a lovely time the pair of you,neutral,positive
cd34c77ff2,  sadness. you could hang out with me and feel less apathetic.,negative,neutral
4ec8acff3b,school then game oh joy  totally not lookin forward to this day,positive,negative
0092c21828,feels like warm things,neutral,positive
7c6d4f8a3a, I must admit when i first saw that name posted i thought it was an exploit attempt,negative,neutral
6fb2d5ce8f,  you have my vote  want to see gino in drag. please post pictures.,neutral,positive
b7aa227b03, not worth it! I love the free version for the iPhone though!,neutral,positive
3f04ff303b, Oooh... that`s right by the zoo... think... in 2 months` time that could be our regular other meeting place,neutral,positive
5b73ec8c21," if our office bldg. sells we will move to another smaller one that we own, but will lose the gym",negative,neutral
f2f187fd15," get that fixed, after few years it can worth some thing",positive,neutral
9009bc887b,I need to wake up earlier so I`m actually tired enough to fall asleep,negative,neutral
0279e2a82e,Enjoying the nice couple dad with my brother to bad we never really see each other anymore...,neutral,positive
28b7c4e7a3, Oh no! Hope it`s not as bad as it sounds!,positive,negative
163d2580e2,i got ill and tomorrow iï¿½ve got birthday...,neutral,negative
8ecb5eb49a,missing Taylor like crazy  cant wait till he`s back,negative,positive
4d015fc8b0,wondering where all the money i earnt this financial year has gone... i can account for like 3 grand but wheres the rest,neutral,negative
111757f3f7," Maths and Science were the strongest for me i think..dunno bout geography, only did like 1 day of study for 1/2 a year of work!",neutral,positive
011e11f212,start work 2 moro at 6:30.  not looking forward to it,neutral,negative
7deed0e1e6,"En route to Minnebron, where cell reception is notoriously unreliable. Until I tweet again, have a great day yall",neutral,positive
992c040ac4,I really like how the weather widget on imac and iphone always predict different weather...not!,neutral,positive
0597b9a5d2, check out my twitpic telling people to buy your album!  http://www.twitpic.com/4jhn7,neutral,positive
fd2a6eefe9,"4th time in 1 month that i`m spending time , for a broken airco this time.... sigh, great with this weekends weather",positive,negative
aa21f7ccbb, haha me tooooo! I miss you I havnt seen you in ages,negative,positive
f9a3783c52,  The flowers grow!!,neutral,positive
7308667847,"Life is over! Just went to get tickets for all time low, sold out  anyone got spares or wanna sell me theirs?",neutral,negative
933e0c5446,Morning tweeple! I`m a bit sneezy today,negative,neutral
88f94f7539, No dice...I searched it in the 'Help' area...just a problem some people have.  It would have been hot...oh well,neutral,negative
a1917c85df,"Wow, I didn`t realize my seats were so far back.  I hope I can enjoy the show enough for what I paid for the tickets.",neutral,positive
44e7f97625,I am never going to get these pictures taken,neutral,negative
ba33e6afea,"So, what`s so great bout your so called `wonderful love life`?  For god sake, W-A-T-E-V-A!",positive,negative
a521d04f7e,home now!,neutral,positive
97dfbf0197, i wanted to go for my birthday...,positive,neutral
daf3700630," Ugh, not yeeet!  It`s like, in a week, too... =/ I`ll keep trying!!",neutral,negative
43cf7eb301, freeeeeeeeeeeeeeeezING **** im so excited to see you soooooooon!!!  lets go see 17 again AGAIN yehhaaaaaaa!,neutral,positive
adff84e5fd,"Outside for just about 1 hour, the sun was bloody hot - no tan  Wait for monday then will spend around 2 hours outside ;)",neutral,negative
6ef2b5e9be,This Water Horse movie is totally making me want to go to Scotland. I want a water horse  lol,neutral,positive
f8d1ec0331,"Don`t worry, I won`t  I`ll send it to you as soon as I land in Delhi. I`ll let you know about the price in a little while.",positive,neutral
67f4af6814,my birthday is in 2 days,neutral,positive
8311f95b5f,"Standin in a forest, just got the maddest photos taken",neutral,negative
8c37fb6d50,"Morning everyone! Going to a gig now, then a run. Update you all later",neutral,positive
8c165956ef,@_supernatural_ http://twitpic.com/4w8cw - Mishaaaaaaaa!!!,neutral,positive
aaa6338f5e,"Currently 52ï¿½ in Msla, not a cloud in the sky, no humidity, gonna get into the 80s today, and I`m...working.",negative,positive
748ef7b372,  i want more but its just so bittersweet lol,neutral,positive
6f374e6fc3, OMG  Poor Eppy! I hope she is ok. That is so scary and wow I can`t believe no one noticed.,neutral,negative
7d9399e40a, I`m going to ask Waldi. I hope he makes a new keyword for me,positive,neutral
2141f28a57,the BEST day ever. I met the greatest 10 year olds. but i will never see them again.. AHH. i`ll miss them (i saw them 1 hour xD) SAD,neutral,positive
8d65fe402f, Hooray! Your avatar is back! Wil go and put it in the Gardeners zone now,neutral,positive
4fff6828c3,Gotta a lot of work knocked out on the project but there`s one feature that just refuses to work right. Can`t release next version until,neutral,negative
255b9b44e2, haha I wish! I have 1 filling that broke and 1 cavitie that needs to get fixed!!!,neutral,positive
aa0d92acfa, I just tried to go back and the police blocked off the whole neighborhood.  they`re evacuating the building now,neutral,negative
4aea4096a2, yay!! we`ll all move!! sorry dh is being Grr...  ****,negative,positive
98bfec52ab," yay, you get to ride on the tow truck. How cool is that?",neutral,positive
d632528038,just helping myself to some caramel digestives,positive,neutral
7f6a49a98b,eating breakfast and drinking coffe - strong coffe!,neutral,positive
a0fc3f360c, oh it just takes me after i sign in to an error page,neutral,negative
ed330f9c42," , just dont understand what`s it got to do with me. I`m just a nice girl",neutral,negative
7dea72b859," We`re no longer in biz together. The one thing that survived was our marriage. Not so good with the in-laws, though.",neutral,negative
3e188a0b29, If it makes you feel better I lost 10 overnight cause I posted a picture of a baby,positive,negative
9f322286a3,And this is what happens when Swine Flu gets to all of us.  http://tinyurl.com/55hq2o,neutral,negative
b78fbfb8bc,can`t tell you how thrilled I am to have just had a nosebleed.  first time in ages.  overjoyed doesn`t cover it.  urgh,negative,positive
dfeadc340d,"blerg, **** you Monday, why must you always come.  Decent weekend, new glasses, hair color and got carded at Gamestop = awesome ego boost",neutral,positive
3a174147aa,I had fun at Daisy`s Mexican Fiesta .,neutral,positive
76619d98f6, You meanie! The one time you go to Lux and I wont be there!,neutral,negative
836a5b840a,its raining! boo,neutral,negative
79931bd7a5,On our way to St. Martin!!! Vacation for a week,neutral,positive
8c45a9fb79,My dad just told me that he wants to put me up for sale on craigslist,negative,neutral
adbc8867cd, It`s lying,neutral,negative
2d9be09252,"i misss my phone,",negative,neutral
367f3efaea,Good Morning Folks 13 more days to go! and sadly 2 more days of the Giro  but that means the Tour is not too far away,negative,positive
c2986901c5," I`m thinking of a dawn shot of Carlingford Lough, the sun will be in the right place this time of year. involves an early rise tho",neutral,positive
46f03384d5,Just had some babi pangang. Now off to friends. Tomorrow it`s working time again,neutral,positive
72af522fc9, ok that`s subtly saying i`m no longer a fave  temme 1 thing - did the firangs steal your vocab? ur eating words and how!,neutral,negative
4d727a948d," yeah, I was always changing my hair color in High School.  I`ve pretty much worn everything LOL. Some good, some baaaaaaaad",neutral,positive
11e2ef004d, Aren`t randoms what it`s about?!!!  I LOVE that it`s Star Wars day - I didn`t realise and I can`t believe it`s almost over!,neutral,positive
e1f523f6f0,"_Brad oh, cuz id like to use it on a whole heap on bitchy girls I knoww",neutral,negative
78717dbb3c,wants New Moon.  AHH Im going crazy.,negative,positive
ad443fa341," Its so addicting, but its kind of a curse to do them at night time. Everytime i do one, i feel like making music afterwards",negative,neutral
ee662ba50a," why not?  its the most retarded thing someone could do at their 16th, and you know me- I like to be retarded. 8(",neutral,negative
74d6ddc804, That version is not compatible with Vista.,neutral,negative
1fc845aca3,I love music so much that i`ve gone through pain to play :S my sides of my fingers now are peeling and have blisters from playing so much,negative,positive
23f72f2984,"where are all ma bestfriends at ? , MIA or wat ?",neutral,negative
283f066eea, that would be an idea  haha ****,neutral,positive
717289ffac,@ Pretty_Mess you missed all the free shots,neutral,negative
190840ec5c,one hour till I go home and commence pouting because no Bahama trip for me,neutral,negative
f4a46eb3aa, well my daughter is 20 now...thats why I said `I miss those days`...they go by sooo fast,negative,positive
55759e15ec,"Whenever, whever, sarah`s in dc all summer  and sure!",neutral,positive
52c99d546b,working late.. but yet so fun hearing my colleagues funny song lists,neutral,positive
49c7f7399c, She has her perfect moments. She just broke one of the tiles on the floor in the hallway. I don`t find her very perfect now.,neutral,negative
a87e5b124e,hmmmmï¿½being home isn`t *all* great  http://u.nu/8m68,positive,negative
2d43263be0,Tactical mistake: going to the city library and buying milk. Who knew? OUCH OUCH OUCH. Maybe a good thing I didn`t try for uni.,neutral,negative
37714dcf51, ? what is this? is everyone abandoning me?        ;-),neutral,negative
558eca05f1,  i can`t call you im from Mexico and i don`t know the code,neutral,negative
5a85ab5cf9,"no , I can`t make it to the tour. I`m from Philippines",neutral,negative
856a7103ca,its my bday!!! I`m gettin older!,neutral,positive
c9dd6898f3, I am sure it would be like everything else PCI where $ sets you free.,neutral,positive
14fe4b8490,i feel like dyeing right now...,negative,neutral
88f3fc4ffb,I can`t wait to see UP! How dare  have a 'real' job. Probably going to have to wait until tomorrow.,neutral,positive
f066d9b97e," Sure you will tweet about this when you`re back, but news is abuzz about TR Knight`s leaving 'confirmed' today.  Muy triste.",negative,neutral
c18f679ceb,moving back home today. pro: obnoxiously closer to  con: no more mpls runs/excursions for at least a year.,negative,neutral
dc55516c32, I ake it you`re at work then and not lazing at home on a sunny bank holiday.,positive,neutral
59c7c4da60, Hey! How u feeling? I know Charla hit me to see there were any places she can go..too young  Did she have fun?,neutral,positive
67e110774d, I think you forgot a couple exclamation points.,neutral,negative
270d98ef7e,"May the fourth be with you.  Oh come on, no one had actually spelled it out yet",neutral,positive
b6ad9e9b07, will you be posting a pic of you H suit?? Pretty please?,neutral,positive
d4824bcaca,Mothers day today!,neutral,positive
1049885713, lol ok then,neutral,positive
b6fc2f3af3,In KL now took wrong turn after Sg Besi now jam in city center,neutral,negative
397392f0d9, WORD!!!!!,neutral,positive
cf8d7753e7,...what ever happened w/ creating music in collaboration just for fun without the 'what am i getting out of it' question in mind? PLEASE!,positive,neutral
0d472addb7, Swine Flu victims unite  http://oinkflu.info,negative,neutral
419f94af11,"google wave next, can`t keep up with the 186 ways i can communicate with people now  what happened to good old fashioned letter writing?",neutral,negative
32c20a8817,I`ll guess I will see everyone after the weekend  Gunna be having major Tweet cravings the entire time!!...,neutral,positive
8c426a6293,   woohoo! I got the Sunbeam Cafï¿½ Series grinder at Eu Foods for only $198! Epic win,neutral,positive
da765474e0, No html converter on there   Think we`re going with  http://bit.ly/3pJNC  `cause it took 5 min. to get working.,neutral,negative
5b7697bbf3,I wish my roommates were coming home soon  maybe i should take a nap to waste time,positive,negative
354b590f3f," HEY! aww man, no, i didnt IGNORE YOU i just dont have mobile web. so i can only txt.  i can see you unless i`m here >",neutral,positive
af18528fe8, i miss yoooooooooooooooooooou my poia,negative,positive
8a30db0a8a,Very tired from a day of awesomeness and cake    Now time for a bit of sleep.,neutral,positive
8eaa91229a, Yeah I know  Things would be so much easier that way. I`m bored the boys are playing tekenen (I can`t spell it),neutral,negative
4052e72ea7,_pax Oh man... I`m so sorry to hear that. I hope everything works out,neutral,negative
b92ce411e6,Nothing like yoga to clear the mind and make you realize how crappy things really are,neutral,negative
74009f3afd," happy birthday, amber! hope it`s a great one...and - you`re far away from thirty...shhh...you`re making us 29`ers feel sad!",neutral,positive
8d7c8931df, I did wake up but i appear to have missed you by not much!,negative,neutral
bb4ba81fc9,Not ah huge fan of getting up in the middle of the night to change peed sheets and underpants.,neutral,negative
29cfd0f6b8,"great. my mom is pissed at me, so she sent me to the asbestos filled backroom",neutral,negative
3578ec042e, haha calm down. Youll get ur shades. I`m still sick tho. So I`ll prolly knockout after,negative,neutral
9ba441d736, LOL we`re such twitter addicts,positive,negative
09227d0ba4, Yoko Ono - Ben Lee  - ? http://lala.com/zAd It`s easy.,positive,neutral
e87c621330,_Music I was not hugged,negative,neutral
133a3a86df,"No profile pic or bio, few or no updates, lots of following and no followers! Zap! Pow! Block! Annoying but strangely satisfying!",neutral,negative
2d38fc1c25, oh yeah - love his choregoraphy. the pants...not so much.,neutral,positive
ab449b4ca9,"so the Today show still hasn`t gotten in touch with me, i wish they would so i can take my friends and myself to the NKOTB show",neutral,negative
85285f3f21,Just checked email and got a follower withb same name as me living in Oz. Welcome on board my alrer ego ,neutral,positive
8c8dcf7c2e, you are on mii **** list...Permanent mii dude,negative,neutral
76f2272991,have no line bi-focals for over 3 yrs now. End up taking glasses off to read close up.,neutral,negative
80de77311a, Do you think the bead crumb navigation will return to the new Fusion studios? I really miss that at the top of each item.,negative,neutral
9886a5f76c, There is a motorcycle for sale down the road. Mind you it`d be stupid of me to get it. Summer 5 months away.,negative,neutral
