textID,original,sentiment,prefix,completion,combined,orig_without_prefix
5729a6ebb9,Hmm I guess where the world is headed 2day....Lets make predictions,neutral,<sentiment: neutral>Hmm I guess where the world is,"going, we will have to be our own police men.","<sentiment: neutral>Hmm I guess where the world isgoing, we will have to be our own police men.",headed 2day....Lets make predictions
374ab5e6cd," Wolfram`s got a Chinese Room problem: If Chinese (or Bangalorean) hackers can run it without knowing English, why should it?",neutral,<sentiment: neutral>Wolfram`s got a Chinese Room problem: If Chinese (or,"any language) is just a syntax, then it can`t be used to understand anything.","<sentiment: neutral>Wolfram`s got a Chinese Room problem: If Chinese (orany language) is just a syntax, then it can`t be used to understand anything."," Bangalorean) hackers can run it without knowing English, why should it?"
d3d8561006, Omg Beckky i love you! you should`ve won the 250G`s  i was rootin for you.. hows things going?,positive,<sentiment: positive>Omg Beckky i love you! you should`ve won the ,1000$,<sentiment: positive>Omg Beckky i love you! you should`ve won the 1000$,250G`s  i was rootin for you.. hows things going?
cbd87d2326, http://twitpic.com/5ut6j - Poor Thing,negative,<sentiment: negative>http://twitpic.com/,68j2x - I`m so jealous of your new car  I want one too,<sentiment: negative>http://twitpic.com/68j2x - I`m so jealous of your new car  I want one too,5ut6j - Poor Thing
4e1101e520,Its weird being at the guy`s house without them here. I don`t like it,negative,<sentiment: negative>Its weird being at the guy`s house,and not being able to talk to him  I miss him,<sentiment: negative>Its weird being at the guy`s houseand not being able to talk to him  I miss him,without them here. I don`t like it
5d85831fa3,http://xkcd.com/577/ - today`s xkcd  Looking forward to daily updates this week!,neutral,<sentiment: neutral>http://xkcd.com/577/ - today`s,xkcd,<sentiment: neutral>http://xkcd.com/577/ - today`sxkcd,xkcd  Looking forward to daily updates this week!
d18a58850f, Wish I could go. Gotta work.,positive,<sentiment: positive>Wish I could go,to the beach  but it`s good to be home,<sentiment: positive>Wish I could goto the beach  but it`s good to be home,. Gotta work.
38c94c08b8,I`m back from my first 5K running race   And still alive!,positive,<sentiment: positive>I`m back from my first ,2009 vacation. It was great!,<sentiment: positive>I`m back from my first 2009 vacation. It was great!,K running race   And still alive!
a4b3b95e89, #twappy http://bit.ly/D9qVk,neutral,<sentiment: neutral>#twappy http://,"twitpic.com/61275 - I'm not sure if you're a fan of the #Twappy app, but it's a great way to keep track of your tweets","<sentiment: neutral>#twappy http://twitpic.com/61275 - I'm not sure if you're a fan of the #Twappy app, but it's a great way to keep track of your tweets",bit.ly/D9qVk
f0c1aa8e72,Im mad cuz i cant get any picture to work.,negative,<sentiment: negative>Im mad cuz i cant,go to the beach with my friends,<sentiment: negative>Im mad cuz i cantgo to the beach with my friends,get any picture to work.
f1e14aaf4e,Kicking like crazy.,neutral,<sentiment: neutral>Kicking,back and relaxing with a nice cup of tea.  I'm not sure what to do with my day,<sentiment: neutral>Kickingback and relaxing with a nice cup of tea.  I'm not sure what to do with my day,like crazy.
7b474b659d, What up? Why no tweets. Are you also filming in a place w/ no signal?  .Hmmm.,neutral,<sentiment: neutral>What up? Why no tweets. Are you also filming in,the UK?,<sentiment: neutral>What up? Why no tweets. Are you also filming inthe UK?, a place w/ no signal?  .Hmmm.
675d0f99ee,HOW COME ITS SO HARD TO FIND A GUY WITH THE SAME PASSION FOR LOVE AS FOR A WOMAN?? AM I EVER GOING TO SEE THE DAY! IM lonely yall!,negative,<sentiment: negative>HOW COME ITS SO HARD TO FIND A GUY WITH THE SAME PASSION FOR LOVE AS,I HAVE?,<sentiment: negative>HOW COME ITS SO HARD TO FIND A GUY WITH THE SAME PASSION FOR LOVE ASI HAVE?,FOR A WOMAN?? AM I EVER GOING TO SEE THE DAY! IM lonely yall!
b5eb308679,"browsin thru the videos in my multiply and i saw the video u sang with my bf. i miss you, N. we all miss you. pls come back wherever u r.",negative,<sentiment: negative>browsin thru the videos in my multiply and i saw the video u sang with my bf,i miss him so much,<sentiment: negative>browsin thru the videos in my multiply and i saw the video u sang with my bfi miss him so much," i miss you, N. we all miss you. pls come back wherever u r."
936cc72c9d,i ate so much,neutral,<sentiment: neutral>i,want to go to the beach,<sentiment: neutral>iwant to go to the beach,ate so much
4d9a27e25a, don`t you need a server and someone who knows how to program to use Wordpress? Love to but my knowledge is limited right now,neutral,<sentiment: neutral>don`t you need a server and someone who knows how to program,?,<sentiment: neutral>don`t you need a server and someone who knows how to program?, to use Wordpress? Love to but my knowledge is limited right now
1af280ac83,"i always have 2 do xtra cleaning b4 leaving... so now were on da road  on 2 springhill suites, then cafe 360, yum!",neutral,<sentiment: neutral>i always have 2 do xtra cleaning b4 leaving... so now were on,the way to the airport...,<sentiment: neutral>i always have 2 do xtra cleaning b4 leaving... so now were onthe way to the airport...,"da road  on 2 springhill suites, then cafe 360, yum!"
d53ddd0172,i`m not feeling twitter at the moment,neutral,<sentiment: neutral>i`m not,sure if i`m going to be able to go to the concert tonight.  I have a lot of work to do.,<sentiment: neutral>i`m notsure if i`m going to be able to go to the concert tonight.  I have a lot of work to do.,feeling twitter at the moment
c25f1544bd,There is a MacBook Pro sitting close by and my poor MacBook is ashamed with it`s plastic face and sides...,negative,<sentiment: negative>There is a MacBook Pro sitting close by and my poor,Dell is getting jealous.  I want to take it home with me.,<sentiment: negative>There is a MacBook Pro sitting close by and my poorDell is getting jealous.  I want to take it home with me.,MacBook is ashamed with it`s plastic face and sides...
f48211d914,Spent the last 2 years largely ambivalent about s/w dev practices. Can feel care factor returning. Look out!,negative,<sentiment: negative>Spent the last 2 years largely ambivalent about s,ony vegas.  Now I`m really pissed off with it,<sentiment: negative>Spent the last 2 years largely ambivalent about sony vegas.  Now I`m really pissed off with it,w dev practices. Can feel care factor returning. Look out!
6ff929e04b,_xo Today yeah,neutral,<sentiment: neutral>_x,oxo  I know! I'm so excited for the new season of House. It's going to be awesome!,<sentiment: neutral>_xoxo  I know! I'm so excited for the new season of House. It's going to be awesome!, Today yeah
7b65a847b6, .. thanks dear.. wish you the best too,positive,<sentiment: positive>.. thanks dear..,,<sentiment: positive>.. thanks dear.., wish you the best too
ed58e3db1d,Bit disappointed with The Killers On Jonathan Ross  He`s sexy as hell though,negative,<sentiment: negative>Bit disappointed with The Killers On Jonathan,Ross show.  I was hoping for a bit more than just a chat,<sentiment: negative>Bit disappointed with The Killers On JonathanRoss show.  I was hoping for a bit more than just a chat,Ross  He`s sexy as hell though
14c9c24f55," If you had owned an *actual* cellphone, that would have been video, and called a 'QiK'",neutral,"<sentiment: neutral>If you had owned an *actual* cellphone, that",would have been a valid excuse.  But noooo,"<sentiment: neutral>If you had owned an *actual* cellphone, thatwould have been a valid excuse.  But noooo"," would have been video, and called a 'QiK'"
9e734c1ed3, I`ll put your name on the list,neutral,<sentiment: neutral>I`ll put,it on my list of things to do when I get home,<sentiment: neutral>I`ll putit on my list of things to do when I get home, your name on the list
5f72b7df41,Now have windows 7 up and running....very very happy  it`s got sum wicked new features http://bit.ly/jyWnz,positive,<sentiment: positive>Now have windows 7 up and running....very very happy  it,`s a good day,<sentiment: positive>Now have windows 7 up and running....very very happy  it`s a good day,s got sum wicked new features http://bit.ly/jyWnz
1d865c0717,I have the biggest headache ever. My photosensitivity is getting OUT OF CONTROL!! Help.,negative,<sentiment: negative>I have the biggest headache ever. My photos,are still not on my computer.,<sentiment: negative>I have the biggest headache ever. My photosare still not on my computer.,nsitivity is getting OUT OF CONTROL!! Help.
a5912f5b7b,Gday... Do you know if NHibernate has issues with COM Interop (VB6 <-> .Net Wrapper <-> .Net+NHibernate dll)? I`m getting crazy,neutral,<sentiment: neutral>Gday... Do you know if NHibernate has issues with COM Interop (VB,6)?,<sentiment: neutral>Gday... Do you know if NHibernate has issues with COM Interop (VB6)?, <-> .Net Wrapper <-> .Net+NHibernate dll)? I`m getting crazy
c0a39bf520,Wondering how come mcdonalds take so long to deliver my food.,negative,<sentiment: negative>Wondering how come mcdonalds,is closed on a friday night  i`m hungry,<sentiment: negative>Wondering how come mcdonaldsis closed on a friday night  i`m hungry,take so long to deliver my food.
1c0b70106f,"Did a historical Jesus ever exist? Im finding it hard to prove, its all hearsay accounts ... it bugs me ...",negative,<sentiment: negative>Did a historical Jesus ever exist? Im finding it hard to,believe that he did,<sentiment: negative>Did a historical Jesus ever exist? Im finding it hard tobelieve that he did,"prove, its all hearsay accounts ... it bugs me ..."
a24748151f, this is the worst,negative,<sentiment: negative>this,is the worst day ever.  i hate my life.,<sentiment: negative>thisis the worst day ever.  i hate my life., is the worst
218412b76a,My younger sister flies in next week for a two week visit. So blessed to look forward to seeing family members visit.,neutral,<sentiment: neutral>My younger sister flies in next week for a two week visit,.  I`m excited!,<sentiment: neutral>My younger sister flies in next week for a two week visit.  I`m excited!, So blessed to look forward to seeing family members visit.
4c2540598c," They lost me at US ending. ;) I, mean, I don`t eat #GreyPoupon or anything, but I prefer the bleaker original.",neutral,"<sentiment: neutral>They lost me at US ending. ;) I, mean, I don`t",think it`s going to be that bad.  I`m sure it will be a good movie.,"<sentiment: neutral>They lost me at US ending. ;) I, mean, I don`tthink it`s going to be that bad.  I`m sure it will be a good movie."," eat #GreyPoupon or anything, but I prefer the bleaker original."
d6788e5a4f,_Inc Sounds good. I still like Fridays although it means for me that I have to go to work tomarrow,positive,<sentiment: positive>_Inc Sounds good. I still like Fridays although it,'s a bit chilly out there,<sentiment: positive>_Inc Sounds good. I still like Fridays although it's a bit chilly out there,means for me that I have to go to work tomarrow
885b8f47f7, yes sir i sure did.,neutral,<sentiment: neutral>yes sir i,am,<sentiment: neutral>yes sir iam, sure did.
bb3ef3c925, thanks anyway,positive,<sentiment: positive>thanks,"for the link, I`ll check it out","<sentiment: positive>thanksfor the link, I`ll check it out", anyway
5648799bc4,_Ellen and she`s 9.5 and a rescue.. bad hips.    She deserves pampering!  She`s full of life though!!,neutral,<sentiment: neutral>_Ellen and she`s 9.5 and a rescue.. bad hips,,<sentiment: neutral>_Ellen and she`s 9.5 and a rescue.. bad hips,    She deserves pampering!  She`s full of life though!!
bef904fa13, awww! you like anne curtis too tho rite?? it`s her soap thats gonna replace it!,neutral,<sentiment: neutral>awww! you like anne curtis too tho r,yan?  i love her,<sentiment: neutral>awww! you like anne curtis too tho ryan?  i love her,ite?? it`s her soap thats gonna replace it!
89de64f532, can you get catacombs ffrom the cinemas? i tried to get it from my local one a little while ago and theyh didn`t have it.,neutral,<sentiment: neutral>can you get catacombs ffrom the cinemas? i tried to get it,from amazon but they dont deliver to ireland,<sentiment: neutral>can you get catacombs ffrom the cinemas? i tried to get itfrom amazon but they dont deliver to ireland, from my local one a little while ago and theyh didn`t have it.
46632450a3,Back to work!,neutral,<sentiment: neutral>Back,from the gym.  I`m going to bed now.,<sentiment: neutral>Backfrom the gym.  I`m going to bed now.,to work!
00e1d9ed60,you can see the coffee table again!! ...so when r u cominging  over 2 insult me into cleaning the rest of the house?,negative,<sentiment: negative>you can see the coffee table again!!...so when r u coming,over to help me move it back?,<sentiment: negative>you can see the coffee table again!!...so when r u comingover to help me move it back?,ing  over 2 insult me into cleaning the rest of the house?
a7a4f1809e,Car shopping with kacy yay,positive,<sentiment: positive>Car shopping with,my mom.  I`m so excited!,<sentiment: positive>Car shopping withmy mom.  I`m so excited!,kacy yay
469196b094,can sum1 tells me how 2 vote 4 miley? it seems sum peeple r still voting i went 2 mtv.com nd it seems i cant vote,neutral,<sentiment: neutral>can sum1 tells me how 2 vote 4 miley? it seems sum,1 is winning,<sentiment: neutral>can sum1 tells me how 2 vote 4 miley? it seems sum1 is winning,peeple r still voting i went 2 mtv.com nd it seems i cant vote
c956722677,My room is too hot to sleep in.,negative,<sentiment: negative>My room is too,hot,<sentiment: negative>My room is toohot,hot to sleep in.
7505a3b214,It`s a beautiful nice day and I`m stuck inside!,positive,<sentiment: positive>It`s a beautiful nice day,outside.  I`m going to go for a walk.,<sentiment: positive>It`s a beautiful nice dayoutside.  I`m going to go for a walk.,and I`m stuck inside!
f6df0fdbff,my dad and i totally just rocked out to the offspring-pretty fly for a white guy. haha.,positive,<sentiment: positive>my dad and i totally just rocked out to the,new taylor swift song  i love that song,<sentiment: positive>my dad and i totally just rocked out to thenew taylor swift song  i love that song,offspring-pretty fly for a white guy. haha.
e0589e3ebd, I`m so sorry to hear that you`re in the hospital.  Hope you`ll be better soon.,neutral,<sentiment: neutral>I`m so sorry to hear that you`re in,"pain, but I`m glad you`re getting better.","<sentiment: neutral>I`m so sorry to hear that you`re inpain, but I`m glad you`re getting better.", the hospital.  Hope you`ll be better soon.
1b6fe730fd,"maybe going to see the hannah montana movie todaaaay  i`ve seen it one time before, but can`t wait to see it again!!",positive,<sentiment: positive>maybe going to see the hannah montana movie todaaaay  i`,m so excited,<sentiment: positive>maybe going to see the hannah montana movie todaaaay  i`m so excited,"e seen it one time before, but can`t wait to see it again!!"
2a20862961," It`s been raining the past few days but it was actually sunny today! Well, for a little while. Now it`s super cloudy!",neutral,<sentiment: neutral>It`s been raining the past few days but it was actually sunny today,. I`m going to miss the rain.,<sentiment: neutral>It`s been raining the past few days but it was actually sunny today. I`m going to miss the rain.,"! Well, for a little while. Now it`s super cloudy!"
6b3c3e22d5, I didnt save those links! I dont need distractions.. I just need motivation,neutral,<sentiment: neutral>I didnt save those links! I,am so sorry!,<sentiment: neutral>I didnt save those links! Iam so sorry!, dont need distractions.. I just need motivation
a237d86171,_**** R.I.P curls,negative,<sentiment: negative>_**** R,.I.P.  I'm sorry for your loss,<sentiment: negative>_**** R.I.P.  I'm sorry for your loss,I.P curls
d461b50edb,"really bored today. just ate a bowl ful of rasberries and grapes, now i`m waiting for my dinner",negative,<sentiment: negative>really bored today. just ate a bowl ful of ras,berry jello.,<sentiment: negative>really bored today. just ate a bowl ful of rasberry jello.,"erries and grapes, now i`m waiting for my dinner"
688784c5a9,excited about this week! trying to have a productive monday. trying. hard.,positive,<sentiment: positive>excited about this week! trying to,get my life back on track,<sentiment: positive>excited about this week! trying toget my life back on track,have a productive monday. trying. hard.
77a7b3282b,_mommy oh  well i hope she gets better,positive,<sentiment: positive>_mommy oh ,i love it!,<sentiment: positive>_mommy oh i love it!,well i hope she gets better
7d32d4866a, You are sooo lucky. My fiance is away w/the Marine Corps...haven`t even seen him yet!,positive,<sentiment: positive>You are sooo lucky. My fiance is away w,/ work for 2 weeks,<sentiment: positive>You are sooo lucky. My fiance is away w/ work for 2 weeks,/the Marine Corps...haven`t even seen him yet!
ac3b9688c6, Very very very very cool.  http://www.inbflat.net/ More details? How it was made? Please tell,positive,<sentiment: positive>Very very very very cool.  http://www.inb,loom.com/,<sentiment: positive>Very very very very cool.  http://www.inbloom.com/,flat.net/ More details? How it was made? Please tell
0ef8ddf4a1, Hope it went well! Was rooting for you both from the (not so) comfort(able world) of PhD application form-filling-in  ****,positive,<sentiment: positive>Hope it went well! Was rooting for you both from the (not so,) sidelines,<sentiment: positive>Hope it went well! Was rooting for you both from the (not so) sidelines,) comfort(able world) of PhD application form-filling-in  ****
43661e198b,"look up our youtube JessAndNicoleMusic, we are new, leave comments and subscribe  thankyou x",neutral,"<sentiment: neutral>look up our youtube JessAndNicoleMusic, we",`re doing a cover of your song,"<sentiment: neutral>look up our youtube JessAndNicoleMusic, we`re doing a cover of your song","are new, leave comments and subscribe  thankyou x"
1dc7f3d536, What are those barrels made of? Hey pass that barrel,neutral,<sentiment: neutral>What are those barrels made,of?,<sentiment: neutral>What are those barrels madeof?, of? Hey pass that barrel
d45f55fad0, aww that sounds sad,negative,<sentiment: negative>aww,i`m so sorry  i hope you feel better soon,<sentiment: negative>awwi`m so sorry  i hope you feel better soon, that sounds sad
59fd038492,will play quake3 in 3min,neutral,<sentiment: neutral>will play quake3,with my brother,<sentiment: neutral>will play quake3with my brother,in 3min
46f859bacf," absolutely tru...the horror of it still washes ovr me sometimes if i think  abt the actual last days, but the gd memories go on",neutral,<sentiment: neutral>absolutely tru...the horror of it still washes ovr me sometimes,.  i`m so sorry for your loss,<sentiment: neutral>absolutely tru...the horror of it still washes ovr me sometimes.  i`m so sorry for your loss," if i think  abt the actual last days, but the gd memories go on"
342c394b9e,I`m feeling higher than Mt Everest,positive,<sentiment: positive>I`m feeling,so much better today.  I think I`ll go to the gym now.,<sentiment: positive>I`m feelingso much better today.  I think I`ll go to the gym now.,higher than Mt Everest
50ba66785b, go on msn. i need to talk to you about something that happened today,neutral,<sentiment: neutral>go on msn. i need to,talk to you,<sentiment: neutral>go on msn. i need totalk to you, talk to you about something that happened today
73afc6a90d, yeah whatever...in your twisted mind maybe! ;) LOL  ... oh wait that`s mine too!!,neutral,<sentiment: neutral>yeah whatever...in your twisted mind maybe! ;),I`m going to bed. Nighty night,<sentiment: neutral>yeah whatever...in your twisted mind maybe! ;)I`m going to bed. Nighty night, LOL  ... oh wait that`s mine too!!
2cc6d6b3e6,I need a break! I NEED KITKAT! haha!,positive,<sentiment: positive>I need a break! I NEED,A BREAK!  but I love my job,<sentiment: positive>I need a break! I NEEDA BREAK!  but I love my job,KITKAT! haha!
e0f51840d2, dr hook  awesome,positive,<sentiment: positive>dr,inking a nice cup of tea and watching the new house episode,<sentiment: positive>drinking a nice cup of tea and watching the new house episode, hook  awesome
73fd2537e6,_g1986 a price drop would be nice  I want another one for a backup/blu-ray player.,positive,<sentiment: positive>_g1986 a price drop would be nice  I,`m sure it will happen eventually.,<sentiment: positive>_g1986 a price drop would be nice  I`m sure it will happen eventually.,want another one for a backup/blu-ray player.
ce7efcdd0d,ah midday - great time for breakfast,positive,<sentiment: positive>ah midday -,i`m going to get some lunch and then go for a walk in the sunshine.  x,<sentiment: positive>ah midday -i`m going to get some lunch and then go for a walk in the sunshine.  x,great time for breakfast
20f35978fb," I`m up wit cha!! Just got home from da reggae club, wishin I was sexin somebody!!!",positive,<sentiment: positive>I`m up wit cha!! Just got home from da,club. I had a blast!,<sentiment: positive>I`m up wit cha!! Just got home from daclub. I had a blast!," reggae club, wishin I was sexin somebody!!!"
82dd0bcffe, A pretty black top with flowers in pink hues,positive,<sentiment: positive>A pretty black top,with a white flower on it.  I love it!,<sentiment: positive>A pretty black topwith a white flower on it.  I love it!, with flowers in pink hues
d3b70656cd,_marie:my heart goes out to you,negative,<sentiment: negative>_marie:my,poor kitty is sick  I hope she gets better soon,<sentiment: negative>_marie:mypoor kitty is sick  I hope she gets better soon,heart goes out to you
0145dc9e7c,Good morning my fellow tweeters,positive,<sentiment: positive>Good morning my,friends!  I`m going to have a great day today.  I can feel it.,<sentiment: positive>Good morning myfriends!  I`m going to have a great day today.  I can feel it.,fellow tweeters
3a92bdf00a, they have nice cakes  why can`t I like them? Haha and you should! That`s sooo gayy though,positive,<sentiment: positive>they have nice cakes  why can`t I like them?,,<sentiment: positive>they have nice cakes  why can`t I like them?, Haha and you should! That`s sooo gayy though
0f93a7a6ff, That`s the one. I wish I have a video compilation of `s thrusting,positive,<sentiment: positive>That`s the one. I wish I,could go to the party,<sentiment: positive>That`s the one. I wish Icould go to the party, have a video compilation of `s thrusting
b0f7ac544d,hello..aint been tweetin all day cuz i had 2 switch things over 2 da new place. (exhausted and sick),negative,<sentiment: negative>hello..aint been tweetin all day cuz i had 2 switch,my phone..i miss my old one,<sentiment: negative>hello..aint been tweetin all day cuz i had 2 switchmy phone..i miss my old one,things over 2 da new place. (exhausted and sick)
645e740cb0," lmao...thats sad, kinda discourages me 4rom goin if the **** wack",negative,"<sentiment: negative>lmao...thats sad, kinda discourages",me from going to the gym  i`ll just have to try harder next time,"<sentiment: negative>lmao...thats sad, kinda discouragesme from going to the gym  i`ll just have to try harder next time", me 4rom goin if the **** wack
e838d1f366, Oh It was marathon ****? mahasha,neutral,<sentiment: neutral>Oh It was marathon,day today  I missed it,<sentiment: neutral>Oh It was marathonday today  I missed it, ****? mahasha
f66bda14c6,ÃÂÃÂ¯ÃÂÃÂ¿ÃÂÃÂ½ÃÂÃÂ¯ÃÂÃÂ¿ÃÂÃÂ½We are ready for the new generation!!...Oh yeah...We are a Backstreet fans and we are proud about it!!,positive,<sentiment: positive>ÃÂ¯ÃÂ¿ÃÂ½ÃÂ¯ÃÂ¿ÃÂ½We are ready for the new generation!!,,<sentiment: positive>ÃÂ¯ÃÂ¿ÃÂ½ÃÂ¯ÃÂ¿ÃÂ½We are ready for the new generation!!,or the new generation!!...Oh yeah...We are a Backstreet fans and we are proud about it!!
d57bd01b7e,"omg, did anyone see the wee girl on bgt..!**** sucha shame",negative,"<sentiment: negative>omg, did anyone see the wee girl",on the news this morning?  so sad,"<sentiment: negative>omg, did anyone see the wee girlon the news this morning?  so sad",on bgt..!**** sucha shame
1c6ce0a7e3," Possibly, yes.",positive,<sentiment: positive>Possibly,the best day of my life,<sentiment: positive>Possiblythe best day of my life,", yes."
f13fd6b067,`m working on a logo on photoshop & it didn`t work out..  hehe.. try again lah..,neutral,<sentiment: neutral>`m working on a logo on photoshop & it didn,`t work out,<sentiment: neutral>`m working on a logo on photoshop & it didn`t work out,t work out..  hehe.. try again lah..
b01c4cd28a," that`s me right now, all I can do is stare at everyone else working on thier laptops",neutral,"<sentiment: neutral>that`s me right now, all I can do",is wait,"<sentiment: neutral>that`s me right now, all I can dois wait", is stare at everyone else working on thier laptops
d8ab713a6a,my it teacher made the lamest joke today about darth vaders birthday cuz it was may 4th. lol i love it. Happy STAR WARS Day everyone!  !!!,positive,<sentiment: positive>my it teacher made the lamest joke today about darth vaders birthday cuz it was,may 4th. i love him,<sentiment: positive>my it teacher made the lamest joke today about darth vaders birthday cuz it wasmay 4th. i love him,may 4th. lol i love it. Happy STAR WARS Day everyone!  !!!
863e09ee74, have fun!  i am sad to not be with you guys,neutral,<sentiment: neutral>have fun!  i am,going to be working all day tomorrow,<sentiment: neutral>have fun!  i amgoing to be working all day tomorrow, sad to not be with you guys
60e5c2c335,chillin bored drinking a margarita. txt me,negative,<sentiment: negative>chillin bored drinking a,soda,<sentiment: negative>chillin bored drinking asoda,margarita. txt me
be2fadb2bc,PSA::::: Being that I`ve been usuing twiddict- my last 14 tweets have yet to show on the bored. Bare w me.,negative,<sentiment: negative>PSA::::: Being that I`ve been usuing twiddict- my,phone is dead.  I`ll be back on later,<sentiment: negative>PSA::::: Being that I`ve been usuing twiddict- myphone is dead.  I`ll be back on later,last 14 tweets have yet to show on the bored. Bare w me.
4200e8b73c,OMG - Madness Just Came On The Radio,negative,<sentiment: negative>OMG - Madness,at the office  I`m so tired,<sentiment: negative>OMG - Madnessat the office  I`m so tired,Just Came On The Radio
fa117106ef,  so what was said??  I`m so bummed I missed it!.  *sigh* I want to go to california,negative,<sentiment: negative>so what was said??  I`m so bummed I,missed it,<sentiment: negative>so what was said??  I`m so bummed Imissed it,I missed it!.  *sigh* I want to go to california
a2a8a42a36, Report your findings to me,neutral,<sentiment: neutral>Report your,location on Twitter with TwitLoc  http://tinyurl.com/c3258x,<sentiment: neutral>Report yourlocation on Twitter with TwitLoc  http://tinyurl.com/c3258x, findings to me
2a04e6e839,Managed to find a bottle of Pimm`s! If only we had the weather to go with it,neutral,<sentiment: neutral>Managed to find a bottle of Pimm`s!,I`m going to miss the sun,<sentiment: neutral>Managed to find a bottle of Pimm`s!I`m going to miss the sun,If only we had the weather to go with it
036cd6abb0," My eyes are starting to hurt. So late. But must reach 200 updates due to tweets sent to youuuu! Philippines tour, pleeease?",negative,<sentiment: negative>My eyes are starting to hurt. So late. But must reach 200 updates,,<sentiment: negative>My eyes are starting to hurt. So late. But must reach 200 updates," due to tweets sent to youuuu! Philippines tour, pleeease?"
834651667b," so did you watch?  I`d forgottenmost of it, enjoyed re-seeing it, but paying for it today, my face doesnt bounce back anymore",positive,"<sentiment: positive>so did you watch?  I`d forgottenmost of it, enjoyed re",watching it.  I`m going to bed now,"<sentiment: positive>so did you watch?  I`d forgottenmost of it, enjoyed rewatching it.  I`m going to bed now","-seeing it, but paying for it today, my face doesnt bounce back anymore"
9501aabea3,my guinea pig died today,negative,<sentiment: negative>my guinea,pig died  i miss her so much,<sentiment: negative>my guineapig died  i miss her so much,pig died today
b70db9bf31,oowww...why do wisdom teeth hurt so much,negative,<sentiment: negative>oowww...why,is my head hurting?,<sentiment: negative>oowww...whyis my head hurting?,do wisdom teeth hurt so much
c3c168bc80,Orange vitamin water 10 is my new addiction  U should try it.,neutral,<sentiment: neutral>Orange vitamin water 10 is my,new favorite drink,<sentiment: neutral>Orange vitamin water 10 is mynew favorite drink,new addiction  U should try it.
db783cf66a,"no school today, teacher cancelled the lesson  chillin`",positive,"<sentiment: positive>no school today, teacher cancelled",class,"<sentiment: positive>no school today, teacher cancelledclass",the lesson  chillin`
c9980ac0cd, airsoft is so much fun! i play with my brothers and it`s a great bonding experience.,positive,<sentiment: positive>airsoft is so much fun! i play with,my friends all the time,<sentiment: positive>airsoft is so much fun! i play withmy friends all the time, my brothers and it`s a great bonding experience.
c7be378db2,  im riding the highs and lows of moods now.... chores blow,neutral,<sentiment: neutral>im riding the highs and lows,of life,<sentiment: neutral>im riding the highs and lowsof life,s of moods now.... chores blow
558fe1316b,On a 10min brake. At wrrkk ... its 11:06 and its over at. 11:16,neutral,<sentiment: neutral>On a 10min brake. At wrrkk... its,boring here,<sentiment: neutral>On a 10min brake. At wrrkk... itsboring here, 11:06 and its over at. 11:16
9ef3a57e41, I know! I miss her...,negative,<sentiment: negative>I know!,I'm so sorry.  I can't believe it's been a month already.,<sentiment: negative>I know!I'm so sorry.  I can't believe it's been a month already., I miss her...
b1c36b70a4," I was supposed to go tomorrow tooooo, but have to use gas and ticket money to pay for car inspection fee.",neutral,"<sentiment: neutral>I was supposed to go tomorrow tooooo, but have to",work,"<sentiment: neutral>I was supposed to go tomorrow tooooo, but have towork", use gas and ticket money to pay for car inspection fee.
4ca97418b7, oh that totally works too,positive,<sentiment: positive>oh that,`s a good idea!  I`ll have to do that sometime,<sentiment: positive>oh that`s a good idea!  I`ll have to do that sometime, totally works too
b411bd3afb,Ugh our two week push to produce a six pack has produced nothing but pain!,negative,<sentiment: negative>Ugh our two week push to produce,a new website is over.  I`m so tired,<sentiment: negative>Ugh our two week push to producea new website is over.  I`m so tired,a six pack has produced nothing but pain!
9a10e4813f," Where`d the songs go on the site, I want 'Do You' on this computer too",neutral,"<sentiment: neutral>Where`d the songs go on the site,",I miss them,"<sentiment: neutral>Where`d the songs go on the site,I miss them", I want 'Do You' on this computer too
0bb5b4d19c,"Friday evening......what to do, what to do.  I have to idea.",neutral,"<sentiment: neutral>Friday evening......what to do, what",to do,"<sentiment: neutral>Friday evening......what to do, whatto do",to do.  I have to idea.
9a8cde88ea, I like how the binary code under your name says ZirconCode as well. XD It`s looking very nice. Better than before.,positive,<sentiment: positive>I like how the binary code under your name says ZirconCode,I'm going to have to figure out how to do that.,<sentiment: positive>I like how the binary code under your name says ZirconCodeI'm going to have to figure out how to do that., as well. XD It`s looking very nice. Better than before.
189ea0d26f,  yay thanku! *hugs*,positive,<sentiment: positive>yay thanku,i love you too,<sentiment: positive>yay thankui love you too,u! *hugs*
87737f8e62,i hate it when a website says the ticket prices are on another website and their not,negative,<sentiment: negative>i hate it when a website says the,page is not available,<sentiment: negative>i hate it when a website says thepage is not available,ticket prices are on another website and their not
416863ce47,"All alone in this old house again.  Thanks for the net which keeps me alive and kicking! Whoever invented the net, i wanna kiss your hair!",positive,<sentiment: positive>All alone in this old house again.  Thanks for the net which keeps,me company.,<sentiment: positive>All alone in this old house again.  Thanks for the net which keepsme company.,"me alive and kicking! Whoever invented the net, i wanna kiss your hair!"
79bd7de23f, LOL! Glad you like it!,positive,<sentiment: positive>LOL! Glad,to hear you`re feeling better  I`m still sick.,<sentiment: positive>LOL! Gladto hear you`re feeling better  I`m still sick., you like it!
