textID,original,sentiment,prefix,completion,combined,orig_without_prefix
52c2bbf770,_**** cheer up lizzi there will b another foh hero concert   but still i suppose we can b upset  xoxoxo,negative,<sentiment: negative>_**** cheer up lizzi there will b another foh hero,,<sentiment: negative>_**** cheer up lizzi there will b another foh hero,concert   but still i suppose we can b upset  xoxoxo
311f189ee4, I`ll most definitely write about it! I look forward to your article on RE5 (if you do write about it) It should be fun.,positive,<sentiment: positive>I`ll most definitely write about it! I look forward to your article,,<sentiment: positive>I`ll most definitely write about it! I look forward to your article, on RE5 (if you do write about it) It should be fun.
948fd09708,Wasabi is recovering from surgery  http://apps.facebook.com/dogbook/profile/view/6121231,positive,<sentiment: positive>Wasabi is recovering from surgery  http://apps,.facebook.com/whosay/1047389562,<sentiment: positive>Wasabi is recovering from surgery  http://apps.facebook.com/whosay/1047389562,facebook.com/dogbook/profile/view/6121231
d7f63d1bb6,And it`s gone.,neutral,<sentiment: neutral>And it,was a good thing I did.  I had a great time!,<sentiment: neutral>And itwas a good thing I did.  I had a great time!,s gone.
80279a9e74, it`s trashy and sensationalist...so yes,negative,<sentiment: negative>it`s trashy and,i`m not going to be able to sleep tonight,<sentiment: negative>it`s trashy andi`m not going to be able to sleep tonight, sensationalist...so yes
04c455e820,"Does `Real Detroit Weekly` not have a website.....Oh the horror, the horror",negative,<sentiment: negative>Does `Real Detroit Weekly` not have,a website?  I can't find it.,<sentiment: negative>Does `Real Detroit Weekly` not havea website?  I can't find it.,"a website.....Oh the horror, the horror"
f6f96dd249,contemplating getting my hair cut and having severe anxiety about it....,negative,<sentiment: negative>contemplating getting my hair cut,.  I hate it when I have to get my hair cut,<sentiment: negative>contemplating getting my hair cut.  I hate it when I have to get my hair cut,and having severe anxiety about it....
e2591a4f5a, It`d be nice but soon we`ll have to Pay to Tweet,neutral,<sentiment: neutral>It`d be nice but soon,I`ll be back in the UK,<sentiment: neutral>It`d be nice but soonI`ll be back in the UK, we`ll have to Pay to Tweet
f79609f1b3,"Lovin` , , & _Bailon SOOOO much right now!",neutral,"<sentiment: neutral>Lovin`,, & _B",abe!  I`m so excited for you guys!,"<sentiment: neutral>Lovin`,, & _Babe!  I`m so excited for you guys!",Bailon SOOOO much right now!
4219979931,It is possible to frown while eating a Frosty,neutral,<sentiment: neutral>It is possible to f,udge the numbers so that the average is 100. But it is not possible to fudge the numbers so that the median is 100.,<sentiment: neutral>It is possible to fudge the numbers so that the average is 100. But it is not possible to fudge the numbers so that the median is 100.,own while eating a Frosty
a9edef474b,"So yeah, things aren`t going so well for me. I`m getting to feel like I haven`t felt in a long, long time.",negative,"<sentiment: negative>So yeah, things aren`t going so well for me. I`m",not sure what to do,"<sentiment: negative>So yeah, things aren`t going so well for me. I`mnot sure what to do","getting to feel like I haven`t felt in a long, long time."
b9b983a83c, YEA!! Way to go! Super excited for a great Midwest resource!!! Midwest pride!,positive,<sentiment: positive>YEA!! Way to go! Super excited,for you!,<sentiment: positive>YEA!! Way to go! Super excitedfor you!, for a great Midwest resource!!! Midwest pride!
79331f42cf,"Right I now need breakfast. Let`s see if I can make it while Tweeting ;-) What am I thinking, I`m a bloke, multitasking is out lol",neutral,<sentiment: neutral>Right I now need breakfast. Let`s see if I can make it while Tweeting ;,),<sentiment: neutral>Right I now need breakfast. Let`s see if I can make it while Tweeting ;),") What am I thinking, I`m a bloke, multitasking is out lol"
a624cc6757,  do it at like like 9 causeee im babysitting haha or you should call me causeee im kinda bored right now,negative,<sentiment: negative>do it at like like 9 causeee im babysitting,,<sentiment: negative>do it at like like 9 causeee im babysitting,g haha or you should call me causeee im kinda bored right now
8dc2975248,  its suzi,neutral,<sentiment: neutral>its,not the same without you,<sentiment: neutral>itsnot the same without you,s suzi
6068de7168,"  hey, is your site down? I was going to listen to the web stream but can`t get to the site...",negative,"<sentiment: negative>hey, is your site down? I was going to listen",to some music,"<sentiment: negative>hey, is your site down? I was going to listento some music",n to the web stream but can`t get to the site...
9ddcd3f037,http://twitpic.com/4jco5 - The Result of working the Green/Black fingers...,neutral,<sentiment: neutral>http://twitpic.com/4jco5,-  {link} - I love the new background,<sentiment: neutral>http://twitpic.com/4jco5-  {link} - I love the new background,- The Result of working the Green/Black fingers...
fa8998df98, I am surprised you haven`t fired  for announcing the whole world of they body they`d found 'Selfish',negative,<sentiment: negative>I am surprised you haven`t fired  for announcing the whole,world that you are a slut.  {link},<sentiment: negative>I am surprised you haven`t fired  for announcing the wholeworld that you are a slut.  {link}, world of they body they`d found 'Selfish'
f2906f0420, Thanks For The Follow.,positive,<sentiment: positive>Thanks For,The Tip! I`ll Be Sure To Check It Out,<sentiment: positive>Thanks ForThe Tip! I`ll Be Sure To Check It Out, The Follow.
6cd9991cca," oic, where in Cavite? no sorry im not from America ... if you can see my profile, there`s no word like America there",neutral,"<sentiment: neutral>oic, where in Cavite? no sorry im not from America",,"<sentiment: neutral>oic, where in Cavite? no sorry im not from America"," ... if you can see my profile, there`s no word like America there"
b8846d0a50,is sick in the doctors waiting room,negative,<sentiment: negative>is sick in,bed.  i hate being sick,<sentiment: negative>is sick inbed.  i hate being sick,the doctors waiting room
2987cae592," hehe, I can almost hear out of my right ear now  Can you yet?",positive,"<sentiment: positive>hehe, I can almost hear out of",my right ear now.  It's like a miracle!,"<sentiment: positive>hehe, I can almost hear out ofmy right ear now.  It's like a miracle!", my right ear now  Can you yet?
898b9a9338,Why did i drive and how did i make it? Ahh margaritas are the BEST!!,positive,<sentiment: positive>Why did i drive and how did i make it,home?  I am so tired,<sentiment: positive>Why did i drive and how did i make ithome?  I am so tired, Ahh margaritas are the BEST!!
8dd4c2b501,Sad! Casue everyone is going their seperate ways! Never going to see my friends again!,negative,<sentiment: negative>Sad! Casue everyone is going their seperate,ways,<sentiment: negative>Sad! Casue everyone is going their seperateways,ways! Never going to see my friends again!
5a17107aba,"So i have done absolutely NOTHING all day today...how pitiful is that...smdh...guess I cant go out 2nite, I gotta work  booo ",negative,<sentiment: negative>So i have done absolutely NOTHING all day today...how pitiful is that...s,igh,<sentiment: negative>So i have done absolutely NOTHING all day today...how pitiful is that...sigh,"dh...guess I cant go out 2nite, I gotta work  booo "
b1a2c1b94c,Have to sell my car. It`s costing me too much. Can now afford one rollerskate. Bye bye petey,negative,<sentiment: negative>Have to sell my car. It`s costing me too much,money,<sentiment: negative>Have to sell my car. It`s costing me too muchmoney, Can now afford one rollerskate. Bye bye petey
e01f6a7ec2, heyy i have a sis of 1 year with 5 months and still she don t want to walk..,negative,<sentiment: negative>heyy i have a sis of 1 year with,me and she is crying,<sentiment: negative>heyy i have a sis of 1 year withme and she is crying, 5 months and still she don t want to walk..
c5698ba3eb, hehe his name was Jack Dawson & he died on the Titanic  u c that movie Miley?im watching it rite now. amazing.tell Leo I<3Him!,neutral,<sentiment: neutral>hehe his name was Jack Dawson & he died on the Titanic  u c that movie,?,<sentiment: neutral>hehe his name was Jack Dawson & he died on the Titanic  u c that movie?, Miley?im watching it rite now. amazing.tell Leo I<3Him!
c4210150ee,"_Mom Emailed you - it`ll be on the porch anytime. If you come tomorrow, we`ll have to miss you! Don`t worry about knocking!",neutral,<sentiment: neutral>_Mom Emailed you - it`ll be on the porch anytime. If,"you want to go get it, I can give you a ride.","<sentiment: neutral>_Mom Emailed you - it`ll be on the porch anytime. Ifyou want to go get it, I can give you a ride.","you come tomorrow, we`ll have to miss you! Don`t worry about knocking!"
f4eae403c0,The sun is shining  Have a great day,positive,<sentiment: positive>The sun is shining,and I'm going to the beach  yay!,<sentiment: positive>The sun is shiningand I'm going to the beach  yay!, Have a great day
d86941ec1c, FATTY! omg i just found the worst **** out and idk what to do i need to talk to you!! hopefully i see you when you get off work.,neutral,<sentiment: neutral>FATTY! omg i just found the worst **** out and idk what to,do,<sentiment: neutral>FATTY! omg i just found the worst **** out and idk what todo, do i need to talk to you!! hopefully i see you when you get off work.
a7f12fa546, http://twitpic.com/3ernb - Loving The Jumper,positive,<sentiment: positive>http://twitpic.com/,2968013  - I love the new background,<sentiment: positive>http://twitpic.com/2968013  - I love the new background,3ernb - Loving The Jumper
0690c4b873, ???!  #MandarinMonday,neutral,<sentiment: neutral>???!  #,followfriday,<sentiment: neutral>???!  #followfriday,MandarinMonday
917e217975, Oh noes.  Hope you feel better soon. My head sympathizes with yours.,positive,<sentiment: positive>Oh noes.  Hope you feel better,soon!,<sentiment: positive>Oh noes.  Hope you feel bettersoon!, soon. My head sympathizes with yours.
9662de1204,Attempting to sleep. My puppy is sick already,negative,<sentiment: negative>Attempting to sleep.,I can't.  I'm too wired.,<sentiment: negative>Attempting to sleep.I can't.  I'm too wired.,My puppy is sick already
08ad89c6b0,Hi .. I have the net YAYY.. Im here for a short time though,positive,<sentiment: positive>Hi.. I have the net YAY,!  I am so excited,<sentiment: positive>Hi.. I have the net YAY!  I am so excited,Y.. Im here for a short time though
2bb759d569,my throat hurts  gonna go read and go to bed. text mee!,negative,<sentiment: negative>my throat hurts  gonna go read,some more,<sentiment: negative>my throat hurts  gonna go readsome more,and go to bed. text mee!
926f9f5895,watching old skool fall out boy vids,neutral,<sentiment: neutral>watching old sk,ool movies,<sentiment: neutral>watching old skool movies,ol fall out boy vids
34533b5903,FINALLY-- Now I am me again.  I had to use internet explorer.  Firefox issues   Back to normal Tweeting.,neutral,<sentiment: neutral>FINALLY-- Now I am me again.  I had to,change my name back to the one I was born with.  It's a long story,<sentiment: neutral>FINALLY-- Now I am me again.  I had tochange my name back to the one I was born with.  It's a long story,use internet explorer.  Firefox issues   Back to normal Tweeting.
fb1c0ecec0,and we`re in,neutral,<sentiment: neutral>and we,`re off to the pub,<sentiment: neutral>and we`re off to the pub,re in
b7259fcba2,Wishing I could have seen my nephew graduate from kindergarten!,negative,<sentiment: negative>Wishing I could have seen,the new Star Trek movie with my friends,<sentiment: negative>Wishing I could have seenthe new Star Trek movie with my friends,my nephew graduate from kindergarten!
d2443706bf, i (L u so much  See u at school todaay!,positive,<sentiment: positive>i (L u so much ,i wish i could be there with you,<sentiment: positive>i (L u so much i wish i could be there with you, See u at school todaay!
5612d59230," I heard it was disappointing, which I am disappointed by before I`ve even seen it.  What a waste of C. Bale.",negative,"<sentiment: negative>I heard it was disappointing, which I am disappointed by before I`",ve even seen it,"<sentiment: negative>I heard it was disappointing, which I am disappointed by before I`ve even seen it",ve even seen it.  What a waste of C. Bale.
598d35cd58,has made a decision and will stick to it although I`m really not sure it`s the right one,negative,<sentiment: negative>has made a decision and will stick to it although,it's not the best one.  I'm not happy with myself,<sentiment: negative>has made a decision and will stick to it althoughit's not the best one.  I'm not happy with myself,I`m really not sure it`s the right one
e6f7199479, Rofl u did?  Hahaha! Lemme tell Salman Munir =P =P,positive,<sentiment: positive>Rofl u did?  Hahaha!,I'm glad you're having fun,<sentiment: positive>Rofl u did?  Hahaha!I'm glad you're having fun, Lemme tell Salman Munir =P =P
842e9e031b,Britain`s got Torture - Edelcries...,negative,<sentiment: negative>Britain`s got Torture,I`m not going to watch it,<sentiment: negative>Britain`s got TortureI`m not going to watch it,- Edelcries...
7005fce01c, oh noes I missed you again.,negative,<sentiment: negative>oh noes I,just lost my internet connection,<sentiment: negative>oh noes Ijust lost my internet connection, missed you again.
3c343d4e1e,hmm icecream for breakfast  #springtime,neutral,<sentiment: neutral>hmm icecream for,breakfast?  I think I`ll pass,<sentiment: neutral>hmm icecream forbreakfast?  I think I`ll pass,breakfast  #springtime
b4ea682d4b, join the club.,neutral,<sentiment: neutral>join,me on twitter,<sentiment: neutral>joinme on twitter, the club.
5e6cdd7c91,"_bebop that`s lame, sorry",negative,<sentiment: negative>_bebop that,sucks.  I'm sorry.,<sentiment: negative>_bebop thatsucks.  I'm sorry.,"s lame, sorry"
3f09c16e52, Wish I was in Dallas.. Can I still say ow!? lol Hey... u spelled my name wrong  It`s all good. Thanks for #FF love,positive,<sentiment: positive>Wish I was in Dallas.. Can I still say ow!? lol Hey...,,<sentiment: positive>Wish I was in Dallas.. Can I still say ow!? lol Hey..., u spelled my name wrong  It`s all good. Thanks for #FF love
2f8444db6c,@_shannon1234 Shannie im so sorry! didnt mean to upset you! i just thought you would find it cute  im sorry dont be sad!,negative,<sentiment: negative>@_shannon1234 Shannie im so sorry! didnt mean to upset,you,<sentiment: negative>@_shannon1234 Shannie im so sorry! didnt mean to upsetyou,you! i just thought you would find it cute  im sorry dont be sad!
65019c18cb, hey Sherri -- don`t give up b/c they`re married; they may have a brother or a friend!,positive,<sentiment: positive>hey Sherri -- don`t give up b/c they`,re not in the mood to talk.  I`m sure they`ll be back soon,<sentiment: positive>hey Sherri -- don`t give up b/c they`re not in the mood to talk.  I`m sure they`ll be back soon,re married; they may have a brother or a friend!
6030362588,_flo well thats not nice... hope ur all good now,neutral,<sentiment: neutral>_flo well thats not nice,,<sentiment: neutral>_flo well thats not nice,.. hope ur all good now
a0e7618e7a," Ohhh, i really want to see Coraline, it seems really good",positive,"<sentiment: positive>Ohhh, i really want to",see that movie,"<sentiment: positive>Ohhh, i really want tosee that movie"," see Coraline, it seems really good"
c8cfe01c4f,"It`s 1:15 AM, and I hear a helicopter flying over my house. That`s kind of weird. In other news, my headache is back. BOOOOO.",negative,"<sentiment: negative>It`s 1:15 AM, and I hear a helicopter flying over my house.",What the hell is going on?,"<sentiment: negative>It`s 1:15 AM, and I hear a helicopter flying over my house.What the hell is going on?","That`s kind of weird. In other news, my headache is back. BOOOOO."
cda2c56cef, don`t know yet.. no word...   hopeful though!! and some good stuff happening lately so I`m getting excited!,positive,<sentiment: positive>don`t know yet.. no word...   hopeful though!!,,<sentiment: positive>don`t know yet.. no word...   hopeful though!!, and some good stuff happening lately so I`m getting excited!
397ef3478d,Oh it is so sunny.,negative,<sentiment: negative>Oh it is,sooo cold outside,<sentiment: negative>Oh it issooo cold outside,so sunny.
5adce8e8fc,"my mind is racing ... b/c of 4 words he wrote.  I hate him, but I hate her most. ... and I can`t keep from falling for him",negative,<sentiment: negative>my mind is racing... b/c of 4 words he wrote.  I hate,it when he does that to me,<sentiment: negative>my mind is racing... b/c of 4 words he wrote.  I hateit when he does that to me," him, but I hate her most. ... and I can`t keep from falling for him"
a657e300d0,Sunburn is really bad now. Regretting sitting in the sun without suncream now,negative,<sentiment: negative>Sunburn is really bad now. Regret,ting not wearing sunscreen,<sentiment: negative>Sunburn is really bad now. Regretting not wearing sunscreen,ing sitting in the sun without suncream now
0197e3ebbc,i need to make more of an effort to meet some of my best online friends like   <3 but **** the money it costs D:,neutral,<sentiment: neutral>i need to make more of an effort to meet some of my best,friends,<sentiment: neutral>i need to make more of an effort to meet some of my bestfriends,online friends like   <3 but **** the money it costs D:
10b9feacd2,I lost 15 dollars. I always lose my money,neutral,<sentiment: neutral>I lost 15 dollars,at the casino,<sentiment: neutral>I lost 15 dollarsat the casino, I always lose my money
daaff3f5f6,Bad week for connectivity...Arlington Panera wifi sucks. Maybe head to Legal Seafoods at airport. Dang...missing Metaverse U stream.,negative,<sentiment: negative>Bad week for connectivity...Arlington Panera wifi sucks. Maybe head,to Starbucks,<sentiment: negative>Bad week for connectivity...Arlington Panera wifi sucks. Maybe headto Starbucks,to Legal Seafoods at airport. Dang...missing Metaverse U stream.
1872e32e07,I feel like I`m on alott of drugs,negative,<sentiment: negative>I feel like I`,m going to throw up,<sentiment: negative>I feel like I`m going to throw up, on alott of drugs
c7e96d2411,"Uh, happy mother`s day mum.",positive,"<sentiment: positive>Uh, happy mother",'s day to all the moms out there,"<sentiment: positive>Uh, happy mother's day to all the moms out there",s day mum.
3f8fc09752,Anyone have a Super Nintendo Controller they want to sell me? Mine broke.,negative,<sentiment: negative>Anyone have a Super Nintendo Controller they,can sell me? I need it for my Wii.  {link},<sentiment: negative>Anyone have a Super Nintendo Controller theycan sell me? I need it for my Wii.  {link},want to sell me? Mine broke.
7ae1499198,"_august84 - requoting the gyaan - the more you live life, the more you fail to notice how you live it - quote By muthu...",neutral,"<sentiment: neutral>_august84 - requoting the gyaan - the more you live life,",the more you realize that you don't know anything,"<sentiment: neutral>_august84 - requoting the gyaan - the more you live life,the more you realize that you don't know anything",the more you fail to notice how you live it - quote By muthu...
bf4c610e53, cool np. It`s got me working on a series of designs.,positive,<sentiment: positive>cool np. It`s got me,a little excited for the weekend,<sentiment: positive>cool np. It`s got mea little excited for the weekend, working on a series of designs.
12d70a758e,why is it so **** cold ??!,negative,<sentiment: negative>why is it so,cold in the office?,<sentiment: negative>why is it socold in the office?,**** cold ??!
27bf96d1b5,"Going to clean my room but thats not hard. i keep my room pretty clean really....anyway, i could still be doing better things!!!!",neutral,<sentiment: neutral>Going to clean my room but thats not hard. i keep my room,clean all the time,<sentiment: neutral>Going to clean my room but thats not hard. i keep my roomclean all the time,"pretty clean really....anyway, i could still be doing better things!!!!"
0b583242d0,hah.. finally got home...,neutral,<sentiment: neutral>hah..,i`m in the middle of a 10 hour shift,<sentiment: neutral>hah..i`m in the middle of a 10 hour shift,finally got home...
fa3d1d0975," Hugs 4 kathy. Though my mom`s in heaven, I know she`s smiling at my accomplishments & all the people who keep me positive.",positive,"<sentiment: positive>Hugs 4 kathy. Though my mom`s in heaven, I",know she`d be proud of you,"<sentiment: positive>Hugs 4 kathy. Though my mom`s in heaven, Iknow she`d be proud of you", know she`s smiling at my accomplishments & all the people who keep me positive.
10db37e108, You WILL be succesful  Love You!,positive,<sentiment: positive>You WILL be succes,ful  I know it,<sentiment: positive>You WILL be succesful  I know it,ful  Love You!
1038091281, i`ll teleport it straight to you,neutral,<sentiment: neutral>i`ll teleport,you to the beach if i could,<sentiment: neutral>i`ll teleportyou to the beach if i could, it straight to you
8f892ed3b2,fall down,neutral,<sentiment: neutral>fall,ing asleep now,<sentiment: neutral>falling asleep now,down
2ee99fc907, morning  how are you?,neutral,<sentiment: neutral>morning ,i`m going to be late for work,<sentiment: neutral>morning i`m going to be late for work, how are you?
667e216a44, ive been spending time w/my momma! we`re celebrating mother`s day for her early  ive been good! how was woodburn?,positive,<sentiment: positive>ive been spending time w/my momma! we`re celebrating mother,`s day early  i love my mom,<sentiment: positive>ive been spending time w/my momma! we`re celebrating mother`s day early  i love my mom,`s day for her early  ive been good! how was woodburn?
f589c8b60d," Yeah, I thought that was very little warning for you guys.   I don`t miss 12-9 shifts 6 days/wk with no break, that`s for sure",negative,"<sentiment: negative>Yeah, I thought that was very little warning for you guys.   I don`t miss",the 2008 season,"<sentiment: negative>Yeah, I thought that was very little warning for you guys.   I don`t missthe 2008 season"," 12-9 shifts 6 days/wk with no break, that`s for sure"
71f389a974,Calling it a night .... talk to yall tomorrow,neutral,<sentiment: neutral>Calling it a night....,,<sentiment: neutral>Calling it a night...., talk to yall tomorrow
4cb6f71974, awee!,neutral,<sentiment: neutral>aw,ww  i miss you too,<sentiment: neutral>awww  i miss you too,ee!
10e991f020," nooooooooo....u never call me anymore  lol...but, i`ve been good too...rick ross is in town, might go 2 his show 2nite ;-)",positive,"<sentiment: positive>nooooooooo....u never call me anymore  lol...but, i`ve been good too",,"<sentiment: positive>nooooooooo....u never call me anymore  lol...but, i`ve been good too","...rick ross is in town, might go 2 his show 2nite ;-)"
128a73fbfd," i`ll get my size 40`s out now, straight to the post office  See you later, hun",neutral,<sentiment: neutral>i`ll get my size 40`s out now,,<sentiment: neutral>i`ll get my size 40`s out now,", straight to the post office  See you later, hun"
881affa1a2,yeaaaah tangerang in vacation,neutral,<sentiment: neutral>yeaaaah t,aylor swift is in the house,<sentiment: neutral>yeaaaah taylor swift is in the house,ngerang in vacation
4bcb9c582c,@ Cleaning the house! going out at 3 to see a soccergame with friends,neutral,<sentiment: neutral>@ Cleaning the house! going out at ,10,<sentiment: neutral>@ Cleaning the house! going out at 10, to see a soccergame with friends
8e8ff8dc66,totally the best part of my day was studying with   haha ok now i`m really leaving holly`s and i`ll be there shortly! peace!,positive,<sentiment: positive>totally the best part of my day was studying with   haha ok now i,`m going to bed,<sentiment: positive>totally the best part of my day was studying with   haha ok now i`m going to bed,m really leaving holly`s and i`ll be there shortly! peace!
2c0f4ee9e2,  You`re silly.,negative,<sentiment: negative>You`,re welcome.  I`m sorry you`re sick.,<sentiment: negative>You`re welcome.  I`m sorry you`re sick.,`re silly.
43288822ee,#thingsmummysaid  You are the result of a broken condom.,negative,<sentiment: negative>#thingsmummysaid  You,know what I think? I think you are a very special little girl,<sentiment: negative>#thingsmummysaid  Youknow what I think? I think you are a very special little girl,are the result of a broken condom.
9508aeca0c,ok      Love you girls. but work beckons.  Will come back later for #twpp,neutral,<sentiment: neutral>ok      Love you girls. but work beckons,,<sentiment: neutral>ok      Love you girls. but work beckons,  Will come back later for #twpp
a838619ca9, It`s amazing the DVDs I`ll put on my Netflix list just based on the trash potential inherent in their titles,positive,<sentiment: positive>It`s amazing the DVDs I`ll put on my,iPod.  I`m a bit of a movie junkie,<sentiment: positive>It`s amazing the DVDs I`ll put on myiPod.  I`m a bit of a movie junkie, Netflix list just based on the trash potential inherent in their titles
7b05d819ee,  that sucks,negative,<sentiment: negative>that,sucks,<sentiment: negative>thatsucks,t sucks
e89cbe91e0,i want to join drama practice today but i can`t,neutral,<sentiment: neutral>i want to join drama,club,<sentiment: neutral>i want to join dramaclub,practice today but i can`t
09a2245f93,YES!! REPRIEVE!! One paper pushed back until Friday! That leaves just three more pages due by 4:00pm... not even a problem.,positive,<sentiment: positive>YES!! REPRIEVE!! One paper pushed back until Friday! That leaves,me with 2 papers to write and a presentation to prepare for Monday,<sentiment: positive>YES!! REPRIEVE!! One paper pushed back until Friday! That leavesme with 2 papers to write and a presentation to prepare for Monday,just three more pages due by 4:00pm... not even a problem.
c5ee1ee772,Signing out for the night - have a good Sunday night all,positive,<sentiment: positive>Signing out for the night -,goodnight everyone,<sentiment: positive>Signing out for the night -goodnight everyone,have a good Sunday night all
16466d0ff2, Whooo Baby! Good luck,positive,<sentiment: positive>Whooo Baby,!  I'm so excited to see you tonight.  You are going to be amazing!!!,<sentiment: positive>Whooo Baby!  I'm so excited to see you tonight.  You are going to be amazing!!!,! Good luck
0a4594beed, i don`t have anything being fwd through to mobileme and the last week i`ve gotten at least 4 -5 spam messages a day,neutral,<sentiment: neutral>i don`t have anything being fwd through to mobileme and the last,thing i sent was a text message to my wife,<sentiment: neutral>i don`t have anything being fwd through to mobileme and the lastthing i sent was a text message to my wife, week i`ve gotten at least 4 -5 spam messages a day
e3ba5e82d3,It`s good to be home,positive,<sentiment: positive>It`s good,to be home,<sentiment: positive>It`s goodto be home,to be home
f19f0c1482,i need to go out of office again.. i am melting..,neutral,<sentiment: neutral>i need to go out of,town this weekend,<sentiment: neutral>i need to go out oftown this weekend,office again.. i am melting..
b4d1c8c080, can I help in any way?,positive,<sentiment: positive>can I help,you with something?,<sentiment: positive>can I helpyou with something?, in any way?
7ff53f335c, u can see I just twitted them if its the real xmsirius that is. Let me know any other contact info. Lets transmit this!,neutral,<sentiment: neutral>u can see I just twitted them if its the real xmsir,ius,<sentiment: neutral>u can see I just twitted them if its the real xmsirius,ius that is. Let me know any other contact info. Lets transmit this!
37daa255ea, haha i just realised it sounded a lot like stellllaaa lol. anyhoo i got ur facebook msg and will start working soon hopefully,positive,<sentiment: positive>haha i just realised it sounded a lot like stellllaaa,lol,<sentiment: positive>haha i just realised it sounded a lot like stellllaaalol, lol. anyhoo i got ur facebook msg and will start working soon hopefully
cddefa4364, Heard that your dad would be going here in September. Would you also come with him?,neutral,<sentiment: neutral>Heard that your dad would be going here,soon.  I hope you get to see him,<sentiment: neutral>Heard that your dad would be going heresoon.  I hope you get to see him, in September. Would you also come with him?
0d7f89029b, Agreed...this time of the year we should change the motto to 'The Soggy State'...my backyard looks like a swimming pool,neutral,<sentiment: neutral>Agreed...this time of the year we should change the motto to,'I'm a winner'  {link},<sentiment: neutral>Agreed...this time of the year we should change the motto to'I'm a winner'  {link}, 'The Soggy State'...my backyard looks like a swimming pool
d54d4de7e5,Test another update... sorry for bothering all of u guys,negative,<sentiment: negative>Test another update... sorry,for the spam,<sentiment: negative>Test another update... sorryfor the spam,for bothering all of u guys
3a23f53b85, its a nice pair of shoes. i checked other nike shoes if its worth buying... it is,positive,<sentiment: positive>its a nice pair of shoes. i checked,it out on your site,<sentiment: positive>its a nice pair of shoes. i checkedit out on your site, other nike shoes if its worth buying... it is
051025ff7f, you should not be wasting the may bank holiday in the crappy north- you should be down south in brighton where the party`s at,negative,<sentiment: negative>you should not be wasting the may bank holiday in the crappy north,east,<sentiment: negative>you should not be wasting the may bank holiday in the crappy northeast,- you should be down south in brighton where the party`s at
ed3f95dd2a, I hope so ^^ Eclipse is up and running again btw!  http://tinyurl.com/d792yd,neutral,<sentiment: neutral>I hope so ^^ Eclipse is up and running again,", but I have to wait for the next version of the plugin","<sentiment: neutral>I hope so ^^ Eclipse is up and running again, but I have to wait for the next version of the plugin", btw!  http://tinyurl.com/d792yd
a3c5d75bbb, did she tell you why she hasnt? i miss my boge.,negative,<sentiment: negative>did she tell you why she has,to leave?,<sentiment: negative>did she tell you why she hasto leave?,nt? i miss my boge.
323e67716f,I`ve been reading up on Sims 3 genetics on the Sims 2 forums. Apparently hair dye is passed on to offspring. I`m very disappointed,negative,<sentiment: negative>I`ve been reading up on Sims 3 genetics on the Sims 2,forums. I`m so confused.,<sentiment: negative>I`ve been reading up on Sims 3 genetics on the Sims 2forums. I`m so confused.,forums. Apparently hair dye is passed on to offspring. I`m very disappointed
700c41e7c0,AP: North Korea could opt for devastating land assault... http://tinyurl.com/nmg9ht (via _Report) Scary talk to say the least.  mm,negative,<sentiment: negative>AP: North Korea could opt for devastating land assault... http://tinyurl.com/n,6452a,<sentiment: negative>AP: North Korea could opt for devastating land assault... http://tinyurl.com/n6452a,g9ht (via _Report) Scary talk to say the least.  mm
bbf1006316,new phone + zero contacts = poo. send me a message with your name so i can save your numbers thanks,positive,<sentiment: positive>new phone + zero contacts = poo. send me a,message and i'll add you,<sentiment: positive>new phone + zero contacts = poo. send me amessage and i'll add you,message with your name so i can save your numbers thanks
796110430b, DUDE. same.  it hurts,negative,<sentiment: negative>DUDE. same,here!  i`m so sad,<sentiment: negative>DUDE. samehere!  i`m so sad,.  it hurts
c4f4b37c8b,very very bad headache that is getting worse by the minute not better.,negative,<sentiment: negative>very very bad headache that is getting,worse,<sentiment: negative>very very bad headache that is gettingworse,worse by the minute not better.
3eedba9550,Working on something exciting... and I cannot tweet about it for several months,neutral,<sentiment: neutral>Working on something exciting... and I,can't tell you what it is,<sentiment: neutral>Working on something exciting... and Ican't tell you what it is,cannot tweet about it for several months
ea7e409dcc," woah that`s cool  just landed in London about 2 and1/2 hours ago.I LOVE the scenery, beautiful ,",positive,<sentiment: positive>woah that`s cool  just landed in London about 2,0 mins ago,<sentiment: positive>woah that`s cool  just landed in London about 20 mins ago," and1/2 hours ago.I LOVE the scenery, beautiful ,"
2bffd86b55, wat u doin my bad im mixin this song,negative,<sentiment: negative>wat u doin my,dear?  i'm so bored,<sentiment: negative>wat u doin mydear?  i'm so bored, bad im mixin this song
d08af78eef, in august with anberlin. they`re not headlining though  and yes there is a perth show,neutral,<sentiment: neutral>in august with anberlin. they`re not,coming to the UK,<sentiment: neutral>in august with anberlin. they`re notcoming to the UK, headlining though  and yes there is a perth show
653f3adcde,59 may be my new FAV number!!!,positive,<sentiment: positive>59 may be my,lucky number  i`m going to bed now. good night,<sentiment: positive>59 may be mylucky number  i`m going to bed now. good night,new FAV number!!!
65f5ce236f,wants  to come back online so that he can talk about all the gossip and horrible things which transpired today.,negative,<sentiment: negative>wants  to come back online so that he can talk,to me,<sentiment: negative>wants  to come back online so that he can talkto me,about all the gossip and horrible things which transpired today.
