textID,original,sentiment,prefix,completion,combined,orig_without_prefix
5aa8c0daad,like wat do i do wat do i do.........HA i got it i`ll go 2 mushygushy...... so peace out twitter dudes i got a gushy gram 2 make,neutral,<sentiment: neutral>like wat do i do wat do i do.........HA i got it i`ll go 2,the store and get it,<sentiment: neutral>like wat do i do wat do i do.........HA i got it i`ll go 2the store and get it,mushygushy...... so peace out twitter dudes i got a gushy gram 2 make
413eef8c27, see u Next Saturday With Mr ,neutral,<sentiment: neutral>see u Next,week  ****,<sentiment: neutral>see u Nextweek  ****, Saturday With Mr 
620741fc16,Yeah yesterday I turned 16. My parents rented me out a hummer limo. It was pretty cool,positive,<sentiment: positive>Yeah yesterday I turned 16. My parents rented me,a car for the day.  I got to drive my mom`s car. It was so fun.,<sentiment: positive>Yeah yesterday I turned 16. My parents rented mea car for the day.  I got to drive my mom`s car. It was so fun.,out a hummer limo. It was pretty cool
e19ed00091,"I just managed to stab a piece of bhuja (hot, of course) into the roof of my mouth. Blood everywhere - well, at least in my mouth.",neutral,"<sentiment: neutral>I just managed to stab a piece of bhuja (hot, of course)",with a fork.  I am now bleeding.  I am a bad girl.,"<sentiment: neutral>I just managed to stab a piece of bhuja (hot, of course)with a fork.  I am now bleeding.  I am a bad girl.","into the roof of my mouth. Blood everywhere - well, at least in my mouth."
d9bc353713,farewelling an employee tonight...,neutral,<sentiment: neutral>farewelling,my 2006 Macbook.  I`m gonna miss you.,<sentiment: neutral>farewellingmy 2006 Macbook.  I`m gonna miss you.,an employee tonight...
47a47bd1a0,New Article: http://tinyurl.com/c6mek5. Let me know what you think...,neutral,<sentiment: neutral>New Article: http://tinyurl.com/c6,"q2wq  I`m a bit late to the party, but I`m glad I`m here.","<sentiment: neutral>New Article: http://tinyurl.com/c6q2wq  I`m a bit late to the party, but I`m glad I`m here.",ek5. Let me know what you think...
adf5be9ada, I need a hug cuz these garbage truck men keep driving next to me whistling and Im working too hard 2 graduate...,positive,<sentiment: positive>I need a hug cuz these garbage truck men keep driving next to,me and I`m scared,<sentiment: positive>I need a hug cuz these garbage truck men keep driving next tome and I`m scared, me whistling and Im working too hard 2 graduate...
4d5a01ceea,Completely EXCELLENT Dave Matthews concert! Jason Mraz opened & I heard 'stay or leave' & 'crush' for the first time live,positive,<sentiment: positive>Completely EXCELLENT Dave Matthews concert! Jason Mraz opened & I,loved him too!  I`m so happy,<sentiment: positive>Completely EXCELLENT Dave Matthews concert! Jason Mraz opened & Iloved him too!  I`m so happy,heard 'stay or leave' & 'crush' for the first time live
449d73bf4f,"you tell yo mamma an em i axe how she durrin, and that i said happy mothers day.",positive,<sentiment: positive>you tell yo mamma an em i axe how she d,nt like me  but i love her,<sentiment: positive>you tell yo mamma an em i axe how she dnt like me  but i love her,"rrin, and that i said happy mothers day."
f3afc03b4c,  I`m trying to get myself moving this morning!,neutral,<sentiment: neutral>I`m trying to,get my mind right for the day. I`m not sure how well that will go. I`m going to try to be positive though.,<sentiment: neutral>I`m trying toget my mind right for the day. I`m not sure how well that will go. I`m going to try to be positive though.,o get myself moving this morning!
ac75f9e59f,eating lunch. then school,neutral,<sentiment: neutral>eating lunch,at the office.  I`m so bored. I want to go to the movies but I can`t.  I`m going to the gym after work.,<sentiment: neutral>eating lunchat the office.  I`m so bored. I want to go to the movies but I can`t.  I`m going to the gym after work., then school
44da94a9b7,Want to hang out with beth and tenaya and their hubbys tonight....but jon wants to hang out with some other people,neutral,<sentiment: neutral>Want to hang out with beth and tenaya and their hub,bies,<sentiment: neutral>Want to hang out with beth and tenaya and their hubbies,ys tonight....but jon wants to hang out with some other people
3593dbe193,is all alone for the evening!,neutral,<sentiment: neutral>is all alone,at the office.  I think I`ll go home and watch some tv.,<sentiment: neutral>is all aloneat the office.  I think I`ll go home and watch some tv.,for the evening!
b9285b80a9,Not well again   it`s definitely not hayfever,negative,<sentiment: negative>Not well again   it,`s a shame I`m missing the party tonight,<sentiment: negative>Not well again   it`s a shame I`m missing the party tonight,s definitely not hayfever
769c8775bf, so technically....i havent really gotten out of bed. so i think you`re right and i`m gonna stay here!,neutral,<sentiment: neutral>so technically....i havent really gotten out of bed. so,i guess i should get up now,<sentiment: neutral>so technically....i havent really gotten out of bed. soi guess i should get up now, i think you`re right and i`m gonna stay here!
3b388efbe6,got to see 2 of my favorite guys back on long island  heading back to the city tomorrow or monday to be with the boyfriend! <3,negative,<sentiment: negative>got to see 2 of my favorite guys back on long island  heading,to the city now  i miss my family,<sentiment: negative>got to see 2 of my favorite guys back on long island  headingto the city now  i miss my family,back to the city tomorrow or monday to be with the boyfriend! <3
6fe5a83801,seagull hates me and im utterly depressed about it. i miss him.,negative,<sentiment: negative>seagull hates me and im utterly,exhausted,<sentiment: negative>seagull hates me and im utterlyexhausted,depressed about it. i miss him.
34e4bf2b94," Hi! Waking up, and not lazy at all. You would be proud of me, 8 am here!!! Btw, nice colour, not burnt.",positive,"<sentiment: positive>Hi! Waking up, and not lazy at all. You would be proud",of me,"<sentiment: positive>Hi! Waking up, and not lazy at all. You would be proudof me"," of me, 8 am here!!! Btw, nice colour, not burnt."
e5b36bbce3, woot!! you go girl,neutral,<sentiment: neutral>woot!!,1st time in a long time i have a day off,<sentiment: neutral>woot!!1st time in a long time i have a day off, you go girl
61fde0e7e6,"I hear it`s a scorcher back home - all we`ve got here are clouds  Back in the studio, maybe if we`re lucky we might get 2 songs done 2day!",neutral,<sentiment: neutral>I hear it`s a scorcher back home - all we`ve got here are clouds  Back,to work tomorrow - 2 weeks left,<sentiment: neutral>I hear it`s a scorcher back home - all we`ve got here are clouds  Backto work tomorrow - 2 weeks left,"in the studio, maybe if we`re lucky we might get 2 songs done 2day!"
b9798fcba9, oh really  hopefully it was a good one. I just was trying to get your attention thats all,positive,<sentiment: positive>oh really  hopefully it was a good one.,I`m off to bed. Night night.,<sentiment: positive>oh really  hopefully it was a good one.I`m off to bed. Night night., I just was trying to get your attention thats all
934ac753a2," Nope, I`m on my way home now.",neutral,"<sentiment: neutral>Nope, I`m",not going to the beach today.  I`m going to the library instead.  I`m going to read a book.  I`m going to read a book. I`m going to read a book.,"<sentiment: neutral>Nope, I`mnot going to the beach today.  I`m going to the library instead.  I`m going to read a book.  I`m going to read a book. I`m going to read a book.", on my way home now.
b2309cd1ce,tweeterizing from a mobile,neutral,<sentiment: neutral>tweeter,ific!,<sentiment: neutral>tweeterific!,zing from a mobile
4454e4d53a," I`m not sure... But, 4719 fans in just a week is a wow to me! I guess they will soon overtake other Malaysian Page to be No.1.",positive,"<sentiment: positive>I`m not sure... But, 4719 fans in just a week is a wow",!,"<sentiment: positive>I`m not sure... But, 4719 fans in just a week is a wow!", to me! I guess they will soon overtake other Malaysian Page to be No.1.
92b95ebfbf, hush...stop teasing,negative,<sentiment: negative>hush,", hush, sweet charlotte. i`m so tired. i`m going to bed. night all.","<sentiment: negative>hush, hush, sweet charlotte. i`m so tired. i`m going to bed. night all.",...stop teasing
da37487780, WILL DO!! (of will did?? lol ) great episode,positive,<sentiment: positive>WILL DO!! (of,"course I`m going to have to get a new phone, but I`m sure I can find one that will work with my plan)  Thanks for the tip!!","<sentiment: positive>WILL DO!! (ofcourse I`m going to have to get a new phone, but I`m sure I can find one that will work with my plan)  Thanks for the tip!!", will did?? lol ) great episode
23a614d341,http://twitpic.com/67ofz - ugh grosss,negative,<sentiment: negative>http://twitpic.com/,4v0m8 - i miss my baby,<sentiment: negative>http://twitpic.com/4v0m8 - i miss my baby,7ofz - ugh grosss
06ed7a838d,got the twilight board game today  good old ebay..,positive,<sentiment: positive>got the twilight board game,today. it`s awesome!,<sentiment: positive>got the twilight board gametoday. it`s awesome!,today  good old ebay..
eadd269ce5,Packing gym bag. Off to the gym in a bit. Squee! I`m my happiest whem I`m on the go.,positive,<sentiment: positive>Packing gym bag. Off to the gym in a bit. Squee,!,<sentiment: positive>Packing gym bag. Off to the gym in a bit. Squee!, I`m my happiest whem I`m on the go.
fd5ee5b52e,"happy mothers day mommy  i love you so much, dono what id do without you ??",positive,<sentiment: positive>happy mothers day mommy  i love you so,much,<sentiment: positive>happy mothers day mommy  i love you somuch,"much, dono what id do without you ??"
77e57c378f,grrr hate when i make careless mistakes on docs i give to my partner,negative,<sentiment: negative>grrr hate when i make careless,mistakes,<sentiment: negative>grrr hate when i make carelessmistakes,mistakes on docs i give to my partner
16fd300910,Ive been passed out drunk for the passed couple of hours.  Good to go now,neutral,<sentiment: neutral>Ive been passed out drunk for the passed,2 hours,<sentiment: neutral>Ive been passed out drunk for the passed2 hours,couple of hours.  Good to go now
f2a3b9d7f4,tiiiired but i cant sleep,negative,<sentiment: negative>tiiiired,.  I have to get up in 5 hours to go to work,<sentiment: negative>tiiiired.  I have to get up in 5 hours to go to work,but i cant sleep
3102d159d1, LMAO... just saw this. That sounds HELLA good. I have a hair appt at 7,positive,<sentiment: positive>LMAO... just saw this. That sounds HEL,LA FUN!,<sentiment: positive>LMAO... just saw this. That sounds HELLA FUN!,LA good. I have a hair appt at 7
bb8443d7e2,"Watched Yes Man, it was good  http://tinyurl.com/dbrc88",positive,"<sentiment: positive>Watched Yes Man, it was good",,"<sentiment: positive>Watched Yes Man, it was good", http://tinyurl.com/dbrc88
c3e4e319b8,I don`t wanna work tonight,negative,<sentiment: negative>I don`t,know what to do with my life. I`m so lost. I don`t know what I want to do anymore. I`m so depressed. I`m so tired. I`m so sad.,<sentiment: negative>I don`tknow what to do with my life. I`m so lost. I don`t know what I want to do anymore. I`m so depressed. I`m so tired. I`m so sad.,wanna work tonight
d01966504b,totally just got hit on by one of her bar guests! Ha ha...Yay me!,neutral,<sentiment: neutral>totally just got hit on by one of her,friends.  I`m so glad I`m not going to school tomorrow.,<sentiment: neutral>totally just got hit on by one of herfriends.  I`m so glad I`m not going to school tomorrow.,bar guests! Ha ha...Yay me!
2e56c6a83e,Truly sad... My cheap little camcorder just shot craps.....,negative,<sentiment: negative>Truly sad... My cheap little,phone is dead. I need to get a new one.  I`m going to miss it.,<sentiment: negative>Truly sad... My cheap littlephone is dead. I need to get a new one.  I`m going to miss it.,camcorder just shot craps.....
6e0abe59f9, now i`m done! good nite,positive,<sentiment: positive>now i`m,off to bed. goodnight twitter,<sentiment: positive>now i`moff to bed. goodnight twitter, done! good nite
7ae4f41a31,Download movie  Notorious http://tinyurl.com/d2u4gs cool #movie,positive,<sentiment: positive>Download movie  Notorious http://tinyurl,.com/d3l9wq,<sentiment: positive>Download movie  Notorious http://tinyurl.com/d3l9wq,com/d2u4gs cool #movie
8244eb7ae9,"omg, NO ICECREAM",negative,"<sentiment: negative>omg,",i`m so hungry,"<sentiment: negative>omg,i`m so hungry",NO ICECREAM
ec1dd094c2,  i have no one to watch it with! ma peeps  are actually focused on their finals already!,negative,<sentiment: negative>i have no one to watch it with! ma,is working and dad is at work,<sentiment: negative>i have no one to watch it with! mais working and dad is at work,a peeps  are actually focused on their finals already!
da3dd37b70,Have to run! I`ll be on later and hopefully can catch everyone I missed today. Working on web is a bear and so I miss a lot.,neutral,<sentiment: neutral>Have to run! I`ll be on later and hopefully can catch everyone I,missed!  Goodnight!,<sentiment: neutral>Have to run! I`ll be on later and hopefully can catch everyone Imissed!  Goodnight!,missed today. Working on web is a bear and so I miss a lot.
f8456f260f,"i am seriously........ addicted to talking to people haha. but i love it so i don`t care. and you can`t tell me otherwise, jerk.",neutral,<sentiment: neutral>i am seriously........ addicted to talking to people haha. but i love it,,<sentiment: neutral>i am seriously........ addicted to talking to people haha. but i love it,"so i don`t care. and you can`t tell me otherwise, jerk."
f446d26bfc,Is going to school.  leave me stuff.,neutral,<sentiment: neutral>Is going to school.,I`m so tired.,<sentiment: neutral>Is going to school.I`m so tired., leave me stuff.
44c1c813a1,"Feeling some butterflies today   Study study study contracts; gonna ace this, then on to the write-on competition for the journals.",positive,<sentiment: positive>Feeling some butterflies today   Study study study contracts; gonna ace,this exam!,<sentiment: positive>Feeling some butterflies today   Study study study contracts; gonna acethis exam!,"this, then on to the write-on competition for the journals."
6ff99dcdc1,finally made it to the QC...happy mother`s day!  got my car!!,positive,<sentiment: positive>finally made it to the QC...happy,mother`s day to all the moms out there!,<sentiment: positive>finally made it to the QC...happymother`s day to all the moms out there!,mother`s day!  got my car!!
63c7425486,it`s friday but i have to work the weekend,neutral,<sentiment: neutral>it`s friday but i,have to work tomorrow,<sentiment: neutral>it`s friday but ihave to work tomorrow,have to work the weekend
739f17cfe1,Oh yeah the camera clipping problems with Void are now completely fixed  yay me for fiddling about,positive,<sentiment: positive>Oh yeah the camera clipping problems with Void are now,fixed.  I can`t wait to play with it again,<sentiment: positive>Oh yeah the camera clipping problems with Void are nowfixed.  I can`t wait to play with it again,completely fixed  yay me for fiddling about
a1b435d7b2,is obsessing over chris pine  heehee...,neutral,<sentiment: neutral>is obsessing over chris,brown`s new song superhuman.  i`m in love with it. i wish i was in the video,<sentiment: neutral>is obsessing over chrisbrown`s new song superhuman.  i`m in love with it. i wish i was in the video,pine  heehee...
fb7e52a340,"48 Laws of Power by Robert Greene. It`s a little bit much for me, but is anyone interested in a copy? DM me if you are",positive,<sentiment: positive>48 Laws of Power by Robert Greene. It`s a little bit much for,"me, but I`m gonna try to read it.","<sentiment: positive>48 Laws of Power by Robert Greene. It`s a little bit much forme, but I`m gonna try to read it.","me, but is anyone interested in a copy? DM me if you are"
2b18f3c81f,Im so tired and sick  i have to be better on Sunday so i can sing morning and night,neutral,<sentiment: neutral>Im so tired and sick  i have to be,up in 3 hours for work,<sentiment: neutral>Im so tired and sick  i have to beup in 3 hours for work,better on Sunday so i can sing morning and night
28bd0fcd11, pauly wallly ! you made my life **** happy as hell and i love you x3 you should reply back to me,positive,<sentiment: positive>pauly wallly! you made my life **** happy as,****,<sentiment: positive>pauly wallly! you made my life **** happy as****,s hell and i love you x3 you should reply back to me
089f2af7b9,i wish i could go to meet in the middle tomorrow.,positive,<sentiment: positive>i wish i could go to,the concert,<sentiment: positive>i wish i could go tothe concert,meet in the middle tomorrow.
d7f63d1bb6,And it`s gone.,neutral,<sentiment: neutral>And it,`s 1:30am,<sentiment: neutral>And it`s 1:30am,s gone.
0d769aca27,"@_CorruptedAngel my god, really! Really? 50? Christ",neutral,"<sentiment: neutral>@_CorruptedAngel my god,",i just saw the trailer for that movie.  i want to see it so bad,"<sentiment: neutral>@_CorruptedAngel my god,i just saw the trailer for that movie.  i want to see it so bad",really! Really? 50? Christ
0a21b662a4," i don`t want to do anything specific, i just want to see you and puppy!",neutral,"<sentiment: neutral>i don`t want to do anything specific,","but i want to do something.  i want to go to the beach, but i can`t.  i want to go to the movies, but i can`t.  i want to go to the mall, but i can`t.  i want to go to the park, but i can`t.  i want to go to the zoo, but i can`t.  i want to go to the aquarium, but i can`t.  i want to go to the museum, but i can`t.  i want to go to the art gallery, but i can`t.  i want to go to the library, but i can`t.  i want to go to the coffee shop, but i can`t.  i want to go to the park, but i can`t.  i want to go to the arcade, but i can`t.  i want to go to the arcade, but i can`t.  i want to go to the arcade, but i can`t.  i want to go to the arcade, but i can`t.  i want to go to the arcade, but i can`t.  i want to go to the arcade, but i can`t.  i want to go to the arcade, but i can`t.  i want to go to the arcade, but i can`t.  i want to go to the arcade, but i can`t.  i want to go to the arcade, but i can`t.  i want to go to the arcade, but i can`t.  i want to go to the arcade, but i can`t.  i want to go to the arcade, but i can`t.  i want to go to the arcade, but i can`t.  i want to go to the arcade, but i can`t.  i want to go to the arcade, but i can`t.  i want to go to the arcade, but i can`t.  i want to go to the arcade, but i can`t.  i want to go to the arcade, but i can`t.  i want to go to the arcade, but i can`t.  i want to go to the arcade, but i can`t.  i want to go to the arcade, but i can`t.  i want to go to the arcade, but i can`t.  i want to go to the arcade, but i can`t.  i want to go to the arcade, but i can`t","<sentiment: neutral>i don`t want to do anything specific,but i want to do something.  i want to go to the beach, but i can`t.  i want to go to the movies, but i can`t.  i want to go to the mall, but i can`t.  i want to go to the park, but i can`t.  i want to go to the zoo, but i can`t.  i want to go to the aquarium, but i can`t.  i want to go to the museum, but i can`t.  i want to go to the art gallery, but i can`t.  i want to go to the library, but i can`t.  i want to go to the coffee shop, but i can`t.  i want to go to the park, but i can`t.  i want to go to the arcade, but i can`t.  i want to go to the arcade, but i can`t.  i want to go to the arcade, but i can`t.  i want to go to the arcade, but i can`t.  i want to go to the arcade, but i can`t.  i want to go to the arcade, but i can`t.  i want to go to the arcade, but i can`t.  i want to go to the arcade, but i can`t.  i want to go to the arcade, but i can`t.  i want to go to the arcade, but i can`t.  i want to go to the arcade, but i can`t.  i want to go to the arcade, but i can`t.  i want to go to the arcade, but i can`t.  i want to go to the arcade, but i can`t.  i want to go to the arcade, but i can`t.  i want to go to the arcade, but i can`t.  i want to go to the arcade, but i can`t.  i want to go to the arcade, but i can`t.  i want to go to the arcade, but i can`t.  i want to go to the arcade, but i can`t.  i want to go to the arcade, but i can`t.  i want to go to the arcade, but i can`t.  i want to go to the arcade, but i can`t.  i want to go to the arcade, but i can`t.  i want to go to the arcade, but i can`t", i just want to see you and puppy!
e2d8e05859,"  I`ve run out of earl grey, so having lemon tea instead, then whb for me too",negative,"<sentiment: negative>I`ve run out of earl grey, so",I`m going to have to make do with tea bags,"<sentiment: negative>I`ve run out of earl grey, soI`m going to have to make do with tea bags","o having lemon tea instead, then whb for me too"
5ec14d968a, i wish we had sun lollies for me to get addicted  what flavour?,positive,<sentiment: positive>i wish we had sun lollies,,<sentiment: positive>i wish we had sun lollies, for me to get addicted  what flavour?
e5d88bca69, jia you !,neutral,<sentiment: neutral>j,"us got back from the movies.  it was a good movie, but i was so tired.  i fell asleep for a few minutes.  i woke up to the end of the movie","<sentiment: neutral>jus got back from the movies.  it was a good movie, but i was so tired.  i fell asleep for a few minutes.  i woke up to the end of the movie",ia you !
c818fdf4b8,http://twitpic.com/66xjl - An hour in the sun turned me into a blancmange. Sucks to be pale,negative,<sentiment: negative>http://twitpic.com/66xjl - An hour in,"the sun and I`m already burnt.  I`m a ginger, I burn easily","<sentiment: negative>http://twitpic.com/66xjl - An hour inthe sun and I`m already burnt.  I`m a ginger, I burn easily",the sun turned me into a blancmange. Sucks to be pale
90fddcbca5, I miss you terribly,negative,<sentiment: negative>I,`m so tired. I`m going to bed.  Goodnight!,<sentiment: negative>I`m so tired. I`m going to bed.  Goodnight!, miss you terribly
42d4d17693, I can`t. I`m on my iPod and it doesn`t have IM,negative,<sentiment: negative>I can`t. I`m on,a budget. I`m poor,<sentiment: negative>I can`t. I`m ona budget. I`m poor, my iPod and it doesn`t have IM
8e7d2d0ea4,bye LA... I already miss you,negative,<sentiment: negative>bye LA...,back to the cold,<sentiment: negative>bye LA...back to the cold,I already miss you
bd095b4751,Tweetioi in class is a real problem  =Taylor=,negative,<sentiment: negative>Tweetioi in class is,boring,<sentiment: negative>Tweetioi in class isboring,a real problem  =Taylor=
f87b8847a9,I want to get super pretty  and i want a cig,neutral,<sentiment: neutral>I want to get super pretty,for my mom`s birthday but I don`t have any money,<sentiment: neutral>I want to get super prettyfor my mom`s birthday but I don`t have any money, and i want a cig
e8e5d28fb4,I love the video for Da Funk by Daft Punk,positive,<sentiment: positive>I love the video for,`The One That Got Away` by Katy Perry!,<sentiment: positive>I love the video for`The One That Got Away` by Katy Perry!,Da Funk by Daft Punk
e24b1487e4, At least he`s in breakthrough performance tho. I just wanted him nominated in his own category,neutral,<sentiment: neutral>At least he`s in breakthrough performance tho.,I`m sure he`ll get it,<sentiment: neutral>At least he`s in breakthrough performance tho.I`m sure he`ll get it, I just wanted him nominated in his own category
a7a5cb1584,"gosh, watchin cosmetic surgery nightmares on ITV , it is AWFUL",negative,"<sentiment: negative>gosh, watchin cosmetic surgery nightmares",on tv. makes me feel so sick. i hate that show.,"<sentiment: negative>gosh, watchin cosmetic surgery nightmareson tv. makes me feel so sick. i hate that show.","on ITV , it is AWFUL"
d46052706c,I can`t find   hope he didn`t get eaten by anything last night...he jumped off the deck   he just wont stay in safe *sigh*,negative,<sentiment: negative>I can`t find   hope he didn`t get eaten by anything last night...,,<sentiment: negative>I can`t find   hope he didn`t get eaten by anything last night...,e jumped off the deck   he just wont stay in safe *sigh*
b454c1364b,Homework & Study Guides,neutral,<sentiment: neutral>Homework,.  I`m going to be up all night,<sentiment: neutral>Homework.  I`m going to be up all night,& Study Guides
948fd09708,Wasabi is recovering from surgery  http://apps.facebook.com/dogbook/profile/view/6121231,positive,<sentiment: positive>Wasabi is recovering from surgery  http://apps,.facebook.com/justbeagirl/ I hope she feels better soon,<sentiment: positive>Wasabi is recovering from surgery  http://apps.facebook.com/justbeagirl/ I hope she feels better soon,facebook.com/dogbook/profile/view/6121231
c2828fbc35,My poor little 7mth old was taken to hospital yesterday. We are syringe feeding him at home because he doesn`t want to drink.,negative,<sentiment: negative>My poor little 7mth old was taken to hospital yesterday. We,are still waiting for results. I`m so worried about him.  http://bit.ly/1qL3E,<sentiment: negative>My poor little 7mth old was taken to hospital yesterday. Weare still waiting for results. I`m so worried about him.  http://bit.ly/1qL3E,are syringe feeding him at home because he doesn`t want to drink.
6a784b0c72,my poor baby girl is poorly  x,neutral,<sentiment: neutral>my poor baby girl,is sick,<sentiment: neutral>my poor baby girlis sick,is poorly  x
13ff4f0f99,_RuGGeD_MaN hi vishal,neutral,<sentiment: neutral>_RuGGeD,"_ I know, I`m a bit of a geek","<sentiment: neutral>_RuGGeD_ I know, I`m a bit of a geek",MaN hi vishal
6a818203a8,    GRR! my stupid meebo is disconnecting me every 5 seconds,negative,<sentiment: negative>GRR! my stupid meebo,won`t let me log in to my account  I`m so bored,<sentiment: negative>GRR! my stupid meebowon`t let me log in to my account  I`m so bored,ebo is disconnecting me every 5 seconds
32a34847dc,  is all mine  #twpp #shadez,neutral,<sentiment: neutral>is all mine  #,bgt,<sentiment: neutral>is all mine  #bgt,#twpp #shadez
1fb1670192,grrrr youtube wont let me watch the  chat again,negative,<sentiment: negative>grrrr youtube wont let,me watch the video  i hate it when that happens,<sentiment: negative>grrrr youtube wont letme watch the video  i hate it when that happens,me watch the  chat again
4db44fd32a, all of em! Hahahahaha sry,neutral,<sentiment: neutral>all of em! H,"aha, I`m going to the movies with my mom and sister tomorrow to see Star Trek!","<sentiment: neutral>all of em! Haha, I`m going to the movies with my mom and sister tomorrow to see Star Trek!",ahahahaha sry
c3feee17fd, How lovely,positive,<sentiment: positive>How,to get a job in the music industry?  I need to know!,<sentiment: positive>Howto get a job in the music industry?  I need to know!, lovely
0eb06a4076,"Ooh, new Bonkers is out tomorrow, nearly forgot about that",neutral,"<sentiment: neutral>Ooh, new Bonkers is",on.  I can`t wait to see what they`ve done with it.,"<sentiment: neutral>Ooh, new Bonkers ison.  I can`t wait to see what they`ve done with it.","out tomorrow, nearly forgot about that"
33745d82ff, i`ll have to be more creative in choosing my next alias.  Adding the N to the front obviously was not stealthy enought.,neutral,<sentiment: neutral>i`ll have to be more creative in choosing my next alias.,i`m thinking of something like `The Unstoppable` or `The Unstoppable Force`,<sentiment: neutral>i`ll have to be more creative in choosing my next alias.i`m thinking of something like `The Unstoppable` or `The Unstoppable Force`,  Adding the N to the front obviously was not stealthy enought.
598d35cd58,has made a decision and will stick to it although I`m really not sure it`s the right one,negative,<sentiment: negative>has made a decision and will stick to it although,it will hurt  ****,<sentiment: negative>has made a decision and will stick to it althoughit will hurt  ****,I`m really not sure it`s the right one
a3dc4cf37a,Talking to Sarah and Lisa!,neutral,<sentiment: neutral>Talking to Sarah,on the phone.  She`s on her way to the airport.  I miss her already.,<sentiment: neutral>Talking to Sarahon the phone.  She`s on her way to the airport.  I miss her already.,and Lisa!
b847eb1075, haha dork .. That sounds so yummy .. Share!,positive,<sentiment: positive>haha dork.. That,`s what I call you..  I love you,<sentiment: positive>haha dork.. That`s what I call you..  I love you,t sounds so yummy .. Share!
ca2896a372,"I`m such a saddo, haha. But that actually makes me really happy. Warrens dead though",neutral,"<sentiment: neutral>I`m such a saddo, haha. But",I`m gonna miss my best friend,"<sentiment: neutral>I`m such a saddo, haha. ButI`m gonna miss my best friend",that actually makes me really happy. Warrens dead though
0457eb75c2,"maaaaan! I spent an hour on a project for work, only to have the computer bork and crash and lost it all",neutral,<sentiment: neutral>maaaaan! I spent an hour on a project for work,and it`s not working!,<sentiment: neutral>maaaaan! I spent an hour on a project for workand it`s not working!, only to have the computer bork and crash and lost it all
8e34972820,"Now comes the fun part  Because you can find only a few offers per country or you live outside US, your changes can be quite tiny.",positive,<sentiment: positive>Now comes the fun part  Because you can find only a few offers,"in the city, we have to go to the airport to get the tickets","<sentiment: positive>Now comes the fun part  Because you can find only a few offersin the city, we have to go to the airport to get the tickets","per country or you live outside US, your changes can be quite tiny."
6debbd53ee,Happy Star Wars Day,positive,<sentiment: positive>Happy,Mother`s Day to all the moms out there!,<sentiment: positive>HappyMother`s Day to all the moms out there!,Star Wars Day
472fc56661,Ahhhhh processing shipment  sooooooo much!!!!!,neutral,<sentiment: neutral>Ahhhhh processing shipment,2 of 2...,<sentiment: neutral>Ahhhhh processing shipment2 of 2..., sooooooo much!!!!!
f923746a3f,ahhh i think my legs are burnt  they hurt,negative,<sentiment: negative>ahhh i think my,stomach is going to hurt for the rest of the night,<sentiment: negative>ahhh i think mystomach is going to hurt for the rest of the night,legs are burnt  they hurt
bd4c861cc2," unfortunatly, just about to start making my way home  but via Singapore for a gig too, so fun ain`t over  just yet ;)",neutral,"<sentiment: neutral>unfortunatly, just about to start making my way home  but",i`ll be back in a couple of weeks,"<sentiment: neutral>unfortunatly, just about to start making my way home  buti`ll be back in a couple of weeks"," via Singapore for a gig too, so fun ain`t over  just yet ;)"
7067e6046d," saw a whole lot of your stuff at Africa Joy Casterbridge Farm, White River in Mpumalanga.was quite thrilled to see ur stuff",positive,<sentiment: positive>saw a whole lot of your stuff at Africa Joy Casterbridge Farm,. I love the way you make people smile,<sentiment: positive>saw a whole lot of your stuff at Africa Joy Casterbridge Farm. I love the way you make people smile,", White River in Mpumalanga.was quite thrilled to see ur stuff"
548e2f1e34,OMGod I`m soooo tired    I don`t think I have the energy to film today lol,negative,<sentiment: negative>OMGod I`m soooo tired    I,`m going to bed now,<sentiment: negative>OMGod I`m soooo tired    I`m going to bed now,don`t think I have the energy to film today lol
9ddcd3f037,http://twitpic.com/4jco5 - The Result of working the Green/Black fingers...,neutral,<sentiment: neutral>http://twitpic.com/4jco5,- My new phone. I love it,<sentiment: neutral>http://twitpic.com/4jco5- My new phone. I love it,- The Result of working the Green/Black fingers...
68a6cf591a,"_d Aaaww!! That`s so good to know, I`m glad James is doing great  We LOVE you guys! KIsses from Venezuela!",positive,"<sentiment: positive>_d Aaaww!! That`s so good to know, I`m",glad you`re feeling better!,"<sentiment: positive>_d Aaaww!! That`s so good to know, I`mglad you`re feeling better!",glad James is doing great  We LOVE you guys! KIsses from Venezuela!
669c709c0b, well that propels people to change direction. No point wasting your days on something you lost the passion for.,negative,<sentiment: negative>well that propels people to change direction. No point,in going to the gym if you`re going to be late for work,<sentiment: negative>well that propels people to change direction. No pointin going to the gym if you`re going to be late for work, wasting your days on something you lost the passion for.
fc73012712,Just heard good vibrations and i thought of Charlie dying on Lost,neutral,<sentiment: neutral>Just heard good vibrations and i,can`t stop singing it!,<sentiment: neutral>Just heard good vibrations and ican`t stop singing it!,thought of Charlie dying on Lost
a7f12fa546, http://twitpic.com/3ernb - Loving The Jumper,positive,<sentiment: positive>http://twitpic.com/,4jw9p -  I love my new phone,<sentiment: positive>http://twitpic.com/4jw9p -  I love my new phone,3ernb - Loving The Jumper
