textID,original,sentiment,prefix,completion,combined,judged_value,match
47e8896447,thinking about recent job opportunities and hoping to get one! and gettng ready for church,positive,<sentiment: positive>thinking about recent job opportunities and hoping to,hear something soon.  I'm ready to get back to work!,<sentiment: positive>thinking about recent job opportunities and hoping tohear something soon.  I'm ready to get back to work!,positive,yes
d6606e8167,Bout to knock out. Feelin a lil sick  peace y`all,negative,<sentiment: negative>Bout to knock out. Feel,like I have a cold coming on.  I hate being sick.,<sentiment: negative>Bout to knock out. Feellike I have a cold coming on.  I hate being sick.,negative,yes
e5b36bbce3, woot!! you go girl,neutral,<sentiment: neutral> woot!!,i`m going to see the Jonas Brothers tomorrow!  i`m so excited!,<sentiment: neutral> woot!!i`m going to see the Jonas Brothers tomorrow!  i`m so excited!,positive,no
90fddcbca5, I miss you terribly,negative,<sentiment: negative> I,'m so bored!  I have nothing to do!,<sentiment: negative> I'm so bored!  I have nothing to do!,negative,yes
d01966504b,totally just got hit on by one of her bar guests! Ha ha...Yay me!,neutral,<sentiment: neutral>totally just got hit on by one of,my students.  I`m going to have to do something about that.,<sentiment: neutral>totally just got hit on by one ofmy students.  I`m going to have to do something about that.,negative,no
e337f23744, most definitely,positive,<sentiment: positive>,"I'm a big fan of the 'I'm a Mac' ads.  I'm a PC, I'm a Mac, I'm a PC, I'm a Mac, I'm a PC, I'm a Mac, I'm a PC, I'm a Mac...","<sentiment: positive>I'm a big fan of the 'I'm a Mac' ads.  I'm a PC, I'm a Mac, I'm a PC, I'm a Mac, I'm a PC, I'm a Mac, I'm a PC, I'm a Mac...",positive,yes
eadd269ce5,Packing gym bag. Off to the gym in a bit. Squee! I`m my happiest whem I`m on the go.,positive,<sentiment: positive>Packing gym bag. Off to the gym in a bit. S,ushi for dinner tonight!,<sentiment: positive>Packing gym bag. Off to the gym in a bit. Sushi for dinner tonight!,,no
f68a3ece4b,_twitz lol...hiiii yourself. Maybe lay off the patron and down a bottle of water!,neutral,<sentiment: neutral>_twitz lol...hiiii yourself. Maybe,you should get a job at a call center.  I hear they pay well.,<sentiment: neutral>_twitz lol...hiiii yourself. Maybeyou should get a job at a call center.  I hear they pay well.,negative,no
da3dd37b70,Have to run! I`ll be on later and hopefully can catch everyone I missed today. Working on web is a bear and so I miss a lot.,neutral,<sentiment: neutral>Have to run! I`ll be on later and hopefully can catch everyone,!  Have a great day!,<sentiment: neutral>Have to run! I`ll be on later and hopefully can catch everyone!  Have a great day!,positive,no
34e4bf2b94," Hi! Waking up, and not lazy at all. You would be proud of me, 8 am here!!! Btw, nice colour, not burnt.",positive,"<sentiment: positive> Hi! Waking up, and not lazy at all. You would be proud",of me.  I love you!,"<sentiment: positive> Hi! Waking up, and not lazy at all. You would be proudof me.  I love you!",positive,yes
8247622f9b,my girl friend also dropped me,neutral,<sentiment: neutral>my girl friend,is going to be in the play 42nd street  i want to see it but i dont have any money,<sentiment: neutral>my girl friendis going to be in the play 42nd street  i want to see it but i dont have any money,,no
d79f6eda9d, NOPE.  It`s been years since it`s happened like this.,neutral,<sentiment: neutral> NOPE.  It`s been,a long day and I`m going to bed.  Goodnight,<sentiment: neutral> NOPE.  It`s beena long day and I`m going to bed.  Goodnight,neutral,yes
089f2af7b9,i wish i could go to meet in the middle tomorrow.,positive,<sentiment: positive>i wish i could go to,the concert,<sentiment: positive>i wish i could go tothe concert,,no
44c1c813a1,"Feeling some butterflies today   Study study study contracts; gonna ace this, then on to the write-on competition for the journals.",positive,<sentiment: positive>Feeling some butterflies today   Study study study contracts; gonna,be a good day!,<sentiment: positive>Feeling some butterflies today   Study study study contracts; gonnabe a good day!,positive,yes
c4a00650cd," if you can and know how, why not",neutral,<sentiment: neutral> if you can and know how,"to do it, please do it.  I`d love to see it","<sentiment: neutral> if you can and know howto do it, please do it.  I`d love to see it",positive,no
63c7425486,it`s friday but i have to work the weekend,neutral,<sentiment: neutral>it`s friday but i have,to work tomorrow  #fb,<sentiment: neutral>it`s friday but i haveto work tomorrow  #fb,negative,no
33745d82ff, i`ll have to be more creative in choosing my next alias.  Adding the N to the front obviously was not stealthy enought.,neutral,<sentiment: neutral> i`ll have to be more creative in choosing my next alias.,i`m thinking of something that starts with a `B`,<sentiment: neutral> i`ll have to be more creative in choosing my next alias.i`m thinking of something that starts with a `B`,,no
1e52917c17, we`ll miss you! I`m sad I didn`t get to meet you,negative,<sentiment: negative> we`ll miss you! I`,"ll be in the US in July, so I`ll be back to the UK in August","<sentiment: negative> we`ll miss you! I`ll be in the US in July, so I`ll be back to the UK in August",positive,no
e2d8e05859,"  I`ve run out of earl grey, so having lemon tea instead, then whb for me too",negative,"<sentiment: negative>  I`ve run out of earl grey,",so I`m having coffee instead.  I`m sad,"<sentiment: negative>  I`ve run out of earl grey,so I`m having coffee instead.  I`m sad",negative,yes
1fb1670192,grrrr youtube wont let me watch the  chat again,negative,<sentiment: negative>grrrr youtube wont let,me watch the video,<sentiment: negative>grrrr youtube wont letme watch the video,negative,yes
0eb06a4076,"Ooh, new Bonkers is out tomorrow, nearly forgot about that",neutral,"<sentiment: neutral>Ooh, new Bonkers",episode.  I think I'll watch that.,"<sentiment: neutral>Ooh, new Bonkersepisode.  I think I'll watch that.",positive,no
c818fdf4b8,http://twitpic.com/66xjl - An hour in the sun turned me into a blancmange. Sucks to be pale,negative,<sentiment: negative>http://twitpic.com/66xjl - An hour in,"the sun and I'm already burnt.  I'm a ginger, I can't tan.","<sentiment: negative>http://twitpic.com/66xjl - An hour inthe sun and I'm already burnt.  I'm a ginger, I can't tan.",negative,yes
28bd0fcd11, pauly wallly ! you made my life **** happy as hell and i love you x3 you should reply back to me,positive,<sentiment: positive> pauly wallly! you made my life **** happy as,****  i love you,<sentiment: positive> pauly wallly! you made my life **** happy as****  i love you,positive,yes
948fd09708,Wasabi is recovering from surgery  http://apps.facebook.com/dogbook/profile/view/6121231,positive,<sentiment: positive>Wasabi is recovering from surgery  http://apps,.facebook.com/dogbook/profile/view/1180473,<sentiment: positive>Wasabi is recovering from surgery  http://apps.facebook.com/dogbook/profile/view/1180473,neutral,no
5aa8c0daad,like wat do i do wat do i do.........HA i got it i`ll go 2 mushygushy...... so peace out twitter dudes i got a gushy gram 2 make,neutral,<sentiment: neutral>like wat do i do wat do i do.........HA i got it i`ll go,to the beach and swim in the ocean and go to the beach and swim in the ocean,<sentiment: neutral>like wat do i do wat do i do.........HA i got it i`ll goto the beach and swim in the ocean and go to the beach and swim in the ocean,positive,no
8e7d2d0ea4,bye LA... I already miss you,negative,<sentiment: negative>bye LA... I,'m going to miss you,<sentiment: negative>bye LA... I'm going to miss you,negative,yes
b454c1364b,Homework & Study Guides,neutral,<sentiment: neutral>Homework,is done!  Now I can watch some tv.,<sentiment: neutral>Homeworkis done!  Now I can watch some tv.,positive,no
d7f63d1bb6,And it`s gone.,neutral,<sentiment: neutral>And it,`s 2 am and I`m still awake,<sentiment: neutral>And it`s 2 am and I`m still awake,neutral,yes
bd095b4751,Tweetioi in class is a real problem  =Taylor=,negative,<sentiment: negative>Tweetioi in class is,boring,<sentiment: negative>Tweetioi in class isboring,negative,yes
f87b8847a9,I want to get super pretty  and i want a cig,neutral,<sentiment: neutral>I want to get super pretty,and go to the beach. But I have to work.,<sentiment: neutral>I want to get super prettyand go to the beach. But I have to work.,neutral,yes
126e2e83d6,Sorry. Just think - 2.5 hrs till 2 days off!,neutral,<sentiment: neutral>Sorry. Just think - 2,more days and it will be Friday!,<sentiment: neutral>Sorry. Just think - 2more days and it will be Friday!,,no
4d5a01ceea,Completely EXCELLENT Dave Matthews concert! Jason Mraz opened & I heard 'stay or leave' & 'crush' for the first time live,positive,<sentiment: positive>Completely EXCELLENT Dave Matthews concert! Jason Mraz opened &,"amp; was great!  I love the beach, the weather, &amp; the people I'm with!","<sentiment: positive>Completely EXCELLENT Dave Matthews concert! Jason Mraz opened &amp; was great!  I love the beach, the weather, &amp; the people I'm with!",positive,yes
7ae4f41a31,Download movie  Notorious http://tinyurl.com/d2u4gs cool #movie,positive,<sentiment: positive>Download movie  Notorious http://tiny,url.com/d6y3u5  and watch it with your boo,<sentiment: positive>Download movie  Notorious http://tinyurl.com/d6y3u5  and watch it with your boo,positive,yes
416e6352b9, are you in need of another kiss attack??,neutral,<sentiment: neutral> are you in need of another,follower?,<sentiment: neutral> are you in need of anotherfollower?,neutral,yes
4454e4d53a," I`m not sure... But, 4719 fans in just a week is a wow to me! I guess they will soon overtake other Malaysian Page to be No.1.",positive,"<sentiment: positive> I`m not sure... But, 4719 fans in just a week is a",good start!  I`m sure it will grow!,"<sentiment: positive> I`m not sure... But, 4719 fans in just a week is agood start!  I`m sure it will grow!",,no
77e57c378f,grrr hate when i make careless mistakes on docs i give to my partner,negative,<sentiment: negative>grrr hate when i make,a mistake on a test and i know i did it right,<sentiment: negative>grrr hate when i makea mistake on a test and i know i did it right,negative,yes
44da94a9b7,Want to hang out with beth and tenaya and their hubbys tonight....but jon wants to hang out with some other people,neutral,<sentiment: neutral>Want to hang out with beth and tenaya and their hub,bies. But I can`t.  I`m going to miss them,<sentiment: neutral>Want to hang out with beth and tenaya and their hubbies. But I can`t.  I`m going to miss them,negative,no
a7a5cb1584,"gosh, watchin cosmetic surgery nightmares on ITV , it is AWFUL",negative,"<sentiment: negative>gosh, watchin cosmetic surgery",hospital is making me feel ill  i hate it when i get ill,"<sentiment: negative>gosh, watchin cosmetic surgeryhospital is making me feel ill  i hate it when i get ill",negative,yes
032fc2b3a2,"I bought a Leica M8, charger arrived DOA. Called Leica,  got transferred around and left a VM.  atleast the RF isn`t misaligned...",neutral,"<sentiment: neutral>I bought a Leica M8, charger arrived DOA. Called Leica,",they said they`d send a new one.  I`m going to miss my M6,"<sentiment: neutral>I bought a Leica M8, charger arrived DOA. Called Leica,they said they`d send a new one.  I`m going to miss my M6",negative,no
34533b5903,FINALLY-- Now I am me again.  I had to use internet explorer.  Firefox issues   Back to normal Tweeting.,neutral,<sentiment: neutral>FINALLY-- Now I am me again.  I had to,get my hair cut.  I am a shorty again.,<sentiment: neutral>FINALLY-- Now I am me again.  I had toget my hair cut.  I am a shorty again.,positive,no
8e34972820,"Now comes the fun part  Because you can find only a few offers per country or you live outside US, your changes can be quite tiny.",positive,<sentiment: positive>Now comes the fun part  Because you can find only a few offers,", you have to look at them all  #FB","<sentiment: positive>Now comes the fun part  Because you can find only a few offers, you have to look at them all  #FB",,no
32a34847dc,  is all mine  #twpp #shadez,neutral,<sentiment: neutral>  is all mine  #,fb,<sentiment: neutral>  is all mine  #fb,neutral,yes
0d769aca27,"@_CorruptedAngel my god, really! Really? 50? Christ",neutral,<sentiment: neutral>@_CorruptedAngel my god,", I am so jealous! I wish I could go to that!  I'm stuck in the office all day","<sentiment: neutral>@_CorruptedAngel my god, I am so jealous! I wish I could go to that!  I'm stuck in the office all day",negative,no
f923746a3f,ahhh i think my legs are burnt  they hurt,negative,<sentiment: negative>ahhh i think my legs,are sunburnt  i hate the sun,<sentiment: negative>ahhh i think my legsare sunburnt  i hate the sun,,no
c3feee17fd, How lovely,positive,<sentiment: positive>,Good Morning Twitties!  Hope you all have a great day!,<sentiment: positive>Good Morning Twitties!  Hope you all have a great day!,,no
a4ab64c15c," 'Graverobber, graverobber, sometimes I wonder why I even bother..' Have fun tonight!",positive,"<sentiment: positive> 'Graverobber, graverobber,",what have you there?'  http://www.youtube.com/watch?v=JvqQjVqy3X8,"<sentiment: positive> 'Graverobber, graverobber,what have you there?'  http://www.youtube.com/watch?v=JvqQjVqy3X8",,no
23a614d341,http://twitpic.com/67ofz - ugh grosss,negative,<sentiment: negative>http://twitpic.com/,4wz0q - I'm not a fan of the new Twitter background.  I liked the old one better.,<sentiment: negative>http://twitpic.com/4wz0q - I'm not a fan of the new Twitter background.  I liked the old one better.,negative,yes
cadb7e8823, she forgot her words and then started crying  and she stopped singing but then carried on and then cried again so she stopped,negative,<sentiment: negative> she forgot her words and then started crying  and she,was crying so hard she couldn`t breathe. i was so sad,<sentiment: negative> she forgot her words and then started crying  and shewas crying so hard she couldn`t breathe. i was so sad,negative,yes
5ec14d968a, i wish we had sun lollies for me to get addicted  what flavour?,positive,<sentiment: positive> i wish we had sun lollies,here in the UK  i miss them,<sentiment: positive> i wish we had sun lollieshere in the UK  i miss them,negative,no
a3dc4cf37a,Talking to Sarah and Lisa!,neutral,<sentiment: neutral>Talking to Sarah,on the phone.  I miss her so much.  I want to see her so bad.,<sentiment: neutral>Talking to Sarahon the phone.  I miss her so much.  I want to see her so bad.,positive,no
6debbd53ee,Happy Star Wars Day,positive,<sentiment: positive>Happy,Mothers Day to all the mothers out there!,<sentiment: positive>HappyMothers Day to all the mothers out there!,,no
16fd300910,Ive been passed out drunk for the passed couple of hours.  Good to go now,neutral,<sentiment: neutral>Ive been passed out drunk for the,"last 2 hours, and now im awake and im hungry.  I want some pizza.","<sentiment: neutral>Ive been passed out drunk for thelast 2 hours, and now im awake and im hungry.  I want some pizza.",,no
a72c5d15b7,Oh fml its probs gunna be at shepards bush  i hate it there,negative,<sentiment: negative>Oh fml its probs gunna be,a rainy day  and i have to work,<sentiment: negative>Oh fml its probs gunna bea rainy day  and i have to work,,no
f446d26bfc,Is going to school.  leave me stuff.,neutral,<sentiment: neutral>Is going to school.,I have to work at 4:30.  I don`t want to be there.,<sentiment: neutral>Is going to school.I have to work at 4:30.  I don`t want to be there.,,no
51ddb4abcf,Excitement: 8 new followers overnight. Sadness: 6 of them are ad bots.,negative,<sentiment: negative>Excitement: 8 new followers overnight.,Sadness: 4 of them are spammers.,<sentiment: negative>Excitement: 8 new followers overnight.Sadness: 4 of them are spammers.,neutral,no
02ea3e88bb,  i hate when that happens. i hope you figure it out soon!,neutral,<sentiment: neutral>  i hate when that happens.,i hope you get it soon.  i have to go to the store and get some more.  i only have 1 left.,<sentiment: neutral>  i hate when that happens.i hope you get it soon.  i have to go to the store and get some more.  i only have 1 left.,negative,no
2f6e1bc40b," Hahaha, that`s a cool pic that Sal made of Daniel and you. lol.",positive,"<sentiment: positive> Hahaha, that`s a cool pic",!,"<sentiment: positive> Hahaha, that`s a cool pic!",,no
24747934b4," Yeah, I`ll probably `stop` when ALL of my stories are completely finished. That won`t be for a while though. Wide awake.",negative,"<sentiment: negative> Yeah, I`ll probably `stop` when ALL of my stories",are gone.  I`m just sad to see them go.  I`m not a fan of the new layout.,"<sentiment: negative> Yeah, I`ll probably `stop` when ALL of my storiesare gone.  I`m just sad to see them go.  I`m not a fan of the new layout.",negative,yes
1e7bb0e6dc, hahaha! YES I AM!  Lil Jon is the freakin jizzle! U know I named my 1st puppy after u? Lil Jizzle...remember? LOL...xoxox,neutral,<sentiment: neutral> hahaha! YES I AM!  Lil Jon is the freakin jizzle! U know,it!,<sentiment: neutral> hahaha! YES I AM!  Lil Jon is the freakin jizzle! U knowit!,positive,no
bd4c861cc2," unfortunatly, just about to start making my way home  but via Singapore for a gig too, so fun ain`t over  just yet ;)",neutral,"<sentiment: neutral> unfortunatly, just about to start making my way home",.  But I will be back next week!,"<sentiment: neutral> unfortunatly, just about to start making my way home.  But I will be back next week!",,no
692cd6a34b,NKU - I can get that app after all!,neutral,<sentiment: neutral>NKU - I can get,you a copy of the book if you want.,<sentiment: neutral>NKU - I can getyou a copy of the book if you want.,positive,no
f79609f1b3,"Lovin` , , & _Bailon SOOOO much right now!",neutral,"<sentiment: neutral>Lovin`,, & _B",I`m so jealous  I wish I could be there,"<sentiment: neutral>Lovin`,, & _BI`m so jealous  I wish I could be there",negative,no
facd1f468e,3-4 hours sleep last night  barely functioning,negative,<sentiment: negative>3-4 hours sleep last,night. I am so tired.  I need to go back to bed. I have to work at 4:30pm today.,<sentiment: negative>3-4 hours sleep lastnight. I am so tired.  I need to go back to bed. I have to work at 4:30pm today.,negative,yes
8837fac289,okay.. so i 'thought' i was getting sick... but NOPE!!!  HAHAHA PHEW! (sry mike lol - hope you get better soon!),positive,<sentiment: positive>okay.. so i 'thought' i was getting sick... but NOPE!!!,i'm good.  i'm going to bed now.  night all!,<sentiment: positive>okay.. so i 'thought' i was getting sick... but NOPE!!!i'm good.  i'm going to bed now.  night all!,positive,yes
68a6cf591a,"_d Aaaww!! That`s so good to know, I`m glad James is doing great  We LOVE you guys! KIsses from Venezuela!",positive,"<sentiment: positive>_d Aaaww!! That`s so good to know, I`m",glad you`re feeling better!,"<sentiment: positive>_d Aaaww!! That`s so good to know, I`mglad you`re feeling better!",positive,yes
598d35cd58,has made a decision and will stick to it although I`m really not sure it`s the right one,negative,<sentiment: negative>has made a decision and will stick to it although,it will be very hard for me,<sentiment: negative>has made a decision and will stick to it althoughit will be very hard for me,neutral,no
6471ce79df, Oh it`s been so long I can`t remember,negative,<sentiment: negative> Oh it`s been so long,since I`ve been on here. I`m so bored. I`m going to sleep. Goodnight!,<sentiment: negative> Oh it`s been so longsince I`ve been on here. I`m so bored. I`m going to sleep. Goodnight!,neutral,no
3102d159d1, LMAO... just saw this. That sounds HELLA good. I have a hair appt at 7,positive,<sentiment: positive> LMAO... just saw this. That sounds HEL,LA fun! Wish I could go!  I'll be in the car on my way to the airport,<sentiment: positive> LMAO... just saw this. That sounds HELLA fun! Wish I could go!  I'll be in the car on my way to the airport,positive,yes
144e6fb3ad,"lazy day, staying off the foot as much as possible.",neutral,"<sentiment: neutral>lazy day, staying off the",feet,"<sentiment: neutral>lazy day, staying off thefeet",neutral,yes
f8456f260f,"i am seriously........ addicted to talking to people haha. but i love it so i don`t care. and you can`t tell me otherwise, jerk.",neutral,<sentiment: neutral>i am seriously........ addicted to talking to people haha. but i love it,. i just want to talk to people. i have no one to talk to,<sentiment: neutral>i am seriously........ addicted to talking to people haha. but i love it. i just want to talk to people. i have no one to talk to,neutral,yes
e62ebf8ec0," go to mid valley la ****  haha! never mind la, i don`t wanna go with you anyways",neutral,<sentiment: neutral> go to mid valley la ****  haha! never,been there before,<sentiment: neutral> go to mid valley la ****  haha! neverbeen there before,neutral,yes
f4eae403c0,The sun is shining  Have a great day,positive,<sentiment: positive>The sun is shining  Have,a great day everyone!,<sentiment: positive>The sun is shining  Havea great day everyone!,positive,yes
7574ef7536, i`m a real BOY goddamit!!!!!!!!!!!!!! guh. apostro. i feel sad. the library lady thinks i`m stupid. SHE`S STUPID.  j,negative,<sentiment: negative> i`m a real BOY goddamit!!!!!!!!!!!!!! guh. apostro. i,`m so bored.  i wanna go to the movies with you. but i can`t. i`m so sad.,<sentiment: negative> i`m a real BOY goddamit!!!!!!!!!!!!!! guh. apostro. i`m so bored.  i wanna go to the movies with you. but i can`t. i`m so sad.,,no
15a017a8e4," sorry Demi, just read post that you can attend BGT. Im sure your support for SB has helped tho  a world without paps PLZZ",negative,"<sentiment: negative> sorry Demi, just read post that you can attend BGT. Im","gutted, I live in UK and cant get tickets.  Gutted for you","<sentiment: negative> sorry Demi, just read post that you can attend BGT. Imgutted, I live in UK and cant get tickets.  Gutted for you",negative,yes
3c343d4e1e,hmm icecream for breakfast  #springtime,neutral,<sentiment: neutral>hmm icecream for breakfast,?,<sentiment: neutral>hmm icecream for breakfast?,neutral,yes
7067e6046d," saw a whole lot of your stuff at Africa Joy Casterbridge Farm, White River in Mpumalanga.was quite thrilled to see ur stuff",positive,<sentiment: positive> saw a whole lot of your stuff at Africa Joy Casterbridge Farm,", and I loved it!  You are so talented!","<sentiment: positive> saw a whole lot of your stuff at Africa Joy Casterbridge Farm, and I loved it!  You are so talented!",positive,yes
bb8443d7e2,"Watched Yes Man, it was good  http://tinyurl.com/dbrc88",positive,"<sentiment: positive>Watched Yes Man, it was good",.  I'm going to see Slumdog Millionaire tonight.  I'm so excited.,"<sentiment: positive>Watched Yes Man, it was good.  I'm going to see Slumdog Millionaire tonight.  I'm so excited.",,no
04c455e820,"Does `Real Detroit Weekly` not have a website.....Oh the horror, the horror",negative,<sentiment: negative>Does `Real Detroit Weekly` not have,a Twitter account?  I`m sad.,<sentiment: negative>Does `Real Detroit Weekly` not havea Twitter account?  I`m sad.,negative,yes
d2443706bf, i (L u so much  See u at school todaay!,positive,<sentiment: positive> i (L u so much,!,<sentiment: positive> i (L u so much!,positive,yes
8bdaf388f3,I think i`m broke again.  :\,negative,<sentiment: negative>I think i`m broke,. I`m not sure. I have no money.,<sentiment: negative>I think i`m broke. I`m not sure. I have no money.,,no
41bb347c8c,The 3d version of Up sold out   regular version it is!,neutral,<sentiment: neutral>The 3d version of Up,is out today!  I want to see it but I have to wait until the 18th.,<sentiment: neutral>The 3d version of Upis out today!  I want to see it but I have to wait until the 18th.,neutral,yes
fb7e52a340,"48 Laws of Power by Robert Greene. It`s a little bit much for me, but is anyone interested in a copy? DM me if you are",positive,<sentiment: positive>48 Laws of Power by Robert Greene. It`s a little bit much,"for me, but I`m trying to read it. I`m only on chapter 2.  I`m trying to learn","<sentiment: positive>48 Laws of Power by Robert Greene. It`s a little bit muchfor me, but I`m trying to read it. I`m only on chapter 2.  I`m trying to learn",neutral,no
fc73012712,Just heard good vibrations and i thought of Charlie dying on Lost,neutral,<sentiment: neutral>Just heard good vibrations and i,`m in the mood for some beach time,<sentiment: neutral>Just heard good vibrations and i`m in the mood for some beach time,,no
f6f96dd249,contemplating getting my hair cut and having severe anxiety about it....,negative,<sentiment: negative>contemplating getting my hair,"cut. I don't want to, but it's so long and I'm so lazy.","<sentiment: negative>contemplating getting my haircut. I don't want to, but it's so long and I'm so lazy.",neutral,no
e540ebed83," haha! i see...  go, wear BLUE! ) heey, ur watching JONAS! hahaha ) haven`t watched any ep yet.. hope it shows here soon!:p",positive,"<sentiment: positive> haha! i see...  go, wear BLUE! ) heey, ur watching J",ONAS? i love that show!,"<sentiment: positive> haha! i see...  go, wear BLUE! ) heey, ur watching JONAS? i love that show!",positive,yes
cb5041f872, omg wow  I hope everything is ok now,positive,<sentiment: positive> omg wow  I hope,you get better soon!,<sentiment: positive> omg wow  I hopeyou get better soon!,positive,yes
e2591a4f5a, It`d be nice but soon we`ll have to Pay to Tweet,neutral,<sentiment: neutral> It`d be nice but soon,I`ll have to go to work,<sentiment: neutral> It`d be nice but soonI`ll have to go to work,neutral,yes
5d3d18f13b, hahaha now ur gonna tweet.... I awoke to 67 the other night haha Man the concerts here suck. Cali`s da place 2 be,neutral,<sentiment: neutral> hahaha now ur gonna tweet.... I awoke to 67 the other,day.  I was so excited.  Now its 42 and I am freezing,<sentiment: neutral> hahaha now ur gonna tweet.... I awoke to 67 the otherday.  I was so excited.  Now its 42 and I am freezing,,no
08ad89c6b0,Hi .. I have the net YAYY.. Im here for a short time though,positive,<sentiment: positive>Hi.. I have the net YAY,!,<sentiment: positive>Hi.. I have the net YAY!,positive,yes
b8846d0a50,is sick in the doctors waiting room,negative,<sentiment: negative>is sick in the,bed  i hate being sick,<sentiment: negative>is sick in thebed  i hate being sick,,no
13ff4f0f99,_RuGGeD_MaN hi vishal,neutral,<sentiment: neutral>_RuGGeD_M,oM  I'm not a fan of the 2nd one. I like the 1st one better.,<sentiment: neutral>_RuGGeD_MoM  I'm not a fan of the 2nd one. I like the 1st one better.,negative,no
44bf854f69, i wanted to see that.  enjoy it!,positive,<sentiment: positive> i wanted to see that.,i hope you had fun!,<sentiment: positive> i wanted to see that.i hope you had fun!,positive,yes
3a42bc3485,spending some quality time with my fender tele deluxe...true love,positive,<sentiment: positive>spending some quality time with,my best friend,<sentiment: positive>spending some quality time withmy best friend,positive,yes
b847eb1075, haha dork .. That sounds so yummy .. Share!,positive,<sentiment: positive> haha dork.. That sounds,like a good idea. I'm going to get a coffee and then go to sleep. Night!,<sentiment: positive> haha dork.. That soundslike a good idea. I'm going to get a coffee and then go to sleep. Night!,positive,yes
6c5002df01,perkinz..  idk wat after dat tho. maybe sum ****. lol,neutral,<sentiment: neutral>perkinz..  idk wat,to do now..,<sentiment: neutral>perkinz..  idk watto do now..,neutral,yes
a7f12fa546, http://twitpic.com/3ernb - Loving The Jumper,positive,<sentiment: positive> http://twitpic.com/,4w2j3 - I love this pic!  I want to go to the beach,<sentiment: positive> http://twitpic.com/4w2j3 - I love this pic!  I want to go to the beach,positive,yes
548e2f1e34,OMGod I`m soooo tired    I don`t think I have the energy to film today lol,negative,<sentiment: negative>OMGod I`m soooo tired    I,`m gonna go to sleep now.  Goodnight everyone!,<sentiment: negative>OMGod I`m soooo tired    I`m gonna go to sleep now.  Goodnight everyone!,,no
42d4d17693, I can`t. I`m on my iPod and it doesn`t have IM,negative,<sentiment: negative> I can`t. I`m,not going to be able to make it.  I`m so sorry.  I`ll be there in spirit.,<sentiment: negative> I can`t. I`mnot going to be able to make it.  I`m so sorry.  I`ll be there in spirit.,negative,yes
311f189ee4, I`ll most definitely write about it! I look forward to your article on RE5 (if you do write about it) It should be fun.,positive,<sentiment: positive> I`ll most definitely write about it! I look forward to your article,.,<sentiment: positive> I`ll most definitely write about it! I look forward to your article.,positive,yes
fa8998df98, I am surprised you haven`t fired  for announcing the whole world of they body they`d found 'Selfish',negative,<sentiment: negative> I am surprised you haven`t fired  for announcing the,new iPhone on Twitter before the keynote.  #asot400,<sentiment: negative> I am surprised you haven`t fired  for announcing thenew iPhone on Twitter before the keynote.  #asot400,negative,yes
669c709c0b, well that propels people to change direction. No point wasting your days on something you lost the passion for.,negative,<sentiment: negative> well that propels people to change direction. No,more 4:30am wake up calls for me.  I'm going to be a late sleeper now.,<sentiment: negative> well that propels people to change direction. Nomore 4:30am wake up calls for me.  I'm going to be a late sleeper now.,positive,no
c4210150ee,"_Mom Emailed you - it`ll be on the porch anytime. If you come tomorrow, we`ll have to miss you! Don`t worry about knocking!",neutral,<sentiment: neutral>_Mom Emailed you - it`ll be on the porch anytime. If,"you`re not home, just leave a note and we`ll get it to you.","<sentiment: neutral>_Mom Emailed you - it`ll be on the porch anytime. Ifyou`re not home, just leave a note and we`ll get it to you.",neutral,yes
5a17107aba,"So i have done absolutely NOTHING all day today...how pitiful is that...smdh...guess I cant go out 2nite, I gotta work  booo ",negative,<sentiment: negative>So i have done absolutely NOTHING all day today...how pitiful is that...s,igh,<sentiment: negative>So i have done absolutely NOTHING all day today...how pitiful is that...sigh,,no
2ee99fc907, morning  how are you?,neutral,<sentiment: neutral> morning  how,is everyone?,<sentiment: neutral> morning  howis everyone?,neutral,yes
62bb51eb64, Your sweetie is very lucky too!  #liberty,positive,<sentiment: positive> Your sweetie is very lucky,to have you!  I hope you have a great day!,<sentiment: positive> Your sweetie is very luckyto have you!  I hope you have a great day!,positive,yes
52c2bbf770,_**** cheer up lizzi there will b another foh hero concert   but still i suppose we can b upset  xoxoxo,negative,<sentiment: negative>_**** cheer up lizzi there will b another foh hero,i miss u,<sentiment: negative>_**** cheer up lizzi there will b another foh heroi miss u,neutral,no
2b18f3c81f,Im so tired and sick  i have to be better on Sunday so i can sing morning and night,neutral,<sentiment: neutral>Im so tired and sick  i have to,go to work in 3 hours.  i dont wanna go to work today.  i wanna stay home and sleep.  i hate this job.,<sentiment: neutral>Im so tired and sick  i have togo to work in 3 hours.  i dont wanna go to work today.  i wanna stay home and sleep.  i hate this job.,,no
1038091281, i`ll teleport it straight to you,neutral,<sentiment: neutral> i`ll teleport it,to you,<sentiment: neutral> i`ll teleport itto you,,no
e8e5d28fb4,I love the video for Da Funk by Daft Punk,positive,<sentiment: positive>I love the video for Da,ughtry's 'Feels Like It's Over'  http://www.youtube.com/watch?v=3j2e4s7Z3bM,<sentiment: positive>I love the video for Daughtry's 'Feels Like It's Over'  http://www.youtube.com/watch?v=3j2e4s7Z3bM,,no
4ed24c845a,Writing an essay in college writing  so boring,negative,<sentiment: negative>Writing an essay in college writing,class. I hate writing essays.  I`m not good at it.,<sentiment: negative>Writing an essay in college writingclass. I hate writing essays.  I`m not good at it.,negative,yes
