textID,original,sentiment,prefix,completion,combined,judged_value,match
a4ab64c15c,"'Graverobber, graverobber, sometimes I wonder why I even bother..' Have fun tonight!",positive,"<sentiment: positive>'Graverobber, graverobber,", graverobber' - I love that song.,"<sentiment: positive>'Graverobber, graverobber, graverobber' - I love that song.",positive,yes
da4a26cd96,So  is on SNL tonight! it`s going to be a HILARIOUS,positive,<sentiment: positive>So  is on SNL tonight! it, was so good!  {link},<sentiment: positive>So  is on SNL tonight! it was so good!  {link},positive,yes
3b388efbe6,got to see 2 of my favorite guys back on long island  heading back to the city tomorrow or monday to be with the boyfriend! <3,negative,<sentiment: negative>got to see 2 of my favorite guys back on long island  heading, to the show in 2 hours! i`m so excited! <3,<sentiment: negative>got to see 2 of my favorite guys back on long island  heading to the show in 2 hours! i`m so excited! <3,positive,no
449d73bf4f,"you tell yo mamma an em i axe how she durrin, and that i said happy mothers day.",positive,<sentiment: positive>you tell yo mamma an em i axe how she d,oin?  i love her so much!  <3,<sentiment: positive>you tell yo mamma an em i axe how she doin?  i love her so much!  <3,positive,yes
c63415814e,I don`t want her to leave..,neutral,<sentiment: neutral>I don`t want, to go to work today,<sentiment: neutral>I don`t want to go to work today,negative,no
c818fdf4b8,{link} - An hour in the sun turned me into a blancmange. Sucks to be pale,negative,<sentiment: negative>{link} - An hour in the sun turned me, into a lobster.  I hate the sun.,<sentiment: negative>{link} - An hour in the sun turned me into a lobster.  I hate the sun.,negative,yes
da76e6c8e1,aww!  happy mother`s day to you too girlie! kingston is lucky to have such a great mommy!,positive,<sentiment: positive>aww!  happy mother`s day to you too girl,!  i hope you have a great day! <3,<sentiment: positive>aww!  happy mother`s day to you too girl!  i hope you have a great day! <3,positive,yes
b9798fcba9,oh really  hopefully it was a good one. I just was trying to get your attention thats all,positive,<sentiment: positive>oh really  hopefully it was a good one., we`re going to see star trek next week.,<sentiment: positive>oh really  hopefully it was a good one. we`re going to see star trek next week.,neutral,no
b40a435ea7,"Let me check, Sirs",neutral,<sentiment: neutral>Let me check, the weather for you,<sentiment: neutral>Let me check the weather for you,neutral,yes
c4a00650cd,"if you can and know how, why not",neutral,<sentiment: neutral>if you can and, you will do it,<sentiment: neutral>if you can and you will do it,neutral,yes
5aa8c0daad,like wat do i do wat do i do.........HA i got it i`ll go 2 mushygushy...... so peace out twitter dudes i got a gushy gram 2 make,neutral,<sentiment: neutral>like wat do i do wat do i do.........HA i got it i`ll go 2, the movies  i`ll watch a movie and eat some chocolate and ice cream and eat some more chocolate,<sentiment: neutral>like wat do i do wat do i do.........HA i got it i`ll go 2 the movies  i`ll watch a movie and eat some chocolate and ice cream and eat some more chocolate,positive,no
adf5be9ada,I need a hug cuz these garbage truck men keep driving next to me whistling and Im working too hard 2 graduate...,positive,<sentiment: positive>I need a hug cuz these garbage truck men keep driving next to, me and honk their horns.  I love them so much,<sentiment: positive>I need a hug cuz these garbage truck men keep driving next to me and honk their horns.  I love them so much,positive,yes
343c2dd395,That was fantastic! Thank you,positive,<sentiment: positive>That was fantastic,   Thanks!,<sentiment: positive>That was fantastic   Thanks!,positive,yes
e64a4d5361,"_r One of mine is a potential winner I think, could be quite easy to code, but I might sit on it for now",neutral,"<sentiment: neutral>_r One of mine is a potential winner I think, could be"," the next big thing.  I`m biased though, I wrote it","<sentiment: neutral>_r One of mine is a potential winner I think, could be the next big thing.  I`m biased though, I wrote it",positive,no
facd1f468e,3-4 hours sleep last night  barely functioning,negative,<sentiment: negative>3-4 hours sleep, is not enough  bed time,<sentiment: negative>3-4 hours sleep is not enough  bed time,negative,yes
11a3a0fb9d,"Thank you.  Usually the learning happens after I get a little rest and review my notes.  Which reminds me, I`d better get some rest",positive,<sentiment: positive>Thank you.  Usually the learning happens after I get a little rest and," some coffee.  I`m a morning person, but I`m tired","<sentiment: positive>Thank you.  Usually the learning happens after I get a little rest and some coffee.  I`m a morning person, but I`m tired",neutral,no
61fde0e7e6,"I hear it`s a scorcher back home - all we`ve got here are clouds  Back in the studio, maybe if we`re lucky we might get 2 songs done 2day!",neutral,<sentiment: neutral>I hear it`s a scorcher back home - all we`ve got here are clouds  Back," to work tomorrow, so I`m off to bed. Night all, and have a good one!","<sentiment: neutral>I hear it`s a scorcher back home - all we`ve got here are clouds  Back to work tomorrow, so I`m off to bed. Night all, and have a good one!",neutral,yes
769c8775bf,so technically....i havent really gotten out of bed. so i think you`re right and i`m gonna stay here!,neutral,<sentiment: neutral>so technically....i havent really gotten out of bed. so, yeah. i`m just gonna go back to sleep. night,<sentiment: neutral>so technically....i havent really gotten out of bed. so yeah. i`m just gonna go back to sleep. night,neutral,yes
24747934b4,"Yeah, I`ll probably `stop` when ALL of my stories are completely finished. That won`t be for a while though. Wide awake.",negative,"<sentiment: negative>Yeah, I`ll probably `stop` when ALL of my stories are", on there.  I`m not done with the 3rd book yet,"<sentiment: negative>Yeah, I`ll probably `stop` when ALL of my stories are on there.  I`m not done with the 3rd book yet",neutral,no
d79f6eda9d,NOPE.  It`s been years since it`s happened like this.,neutral,<sentiment: neutral>NOPE.  It`s been, on my to do list for months.,<sentiment: neutral>NOPE.  It`s been on my to do list for months.,negative,no
e8bbfed756,"Trying this twitter thing out. Facebook is finally a routine for me, now i need to figure out how to do the twitter thing",neutral,<sentiment: neutral>Trying this twitter thing out. Facebook is finally a routine for me, and I need something else to do.  I`m addicted.,<sentiment: neutral>Trying this twitter thing out. Facebook is finally a routine for me and I need something else to do.  I`m addicted.,neutral,yes
413eef8c27,see u Next Saturday With Mr,neutral,<sentiment: neutral>see u Next, week  x,<sentiment: neutral>see u Next week  x,neutral,yes
90fddcbca5,I miss you terribly,negative,<sentiment: negative>I, miss my baby,<sentiment: negative>I miss my baby,negative,yes
33745d82ff,i`ll have to be more creative in choosing my next alias.  Adding the N to the front obviously was not stealthy enought.,neutral,<sentiment: neutral>i`ll have to be more creative in choosing my next alias., but i`m not sure if i`ll ever use it again.,<sentiment: neutral>i`ll have to be more creative in choosing my next alias. but i`m not sure if i`ll ever use it again.,neutral,yes
59b63d3b0f,"_s  tried to reply back to you, but you need to follow me for me to DM - we have many friends in common is the short answer",neutral,"<sentiment: neutral>_s  tried to reply back to you, but you need to follow me", first  I`m not on the list of people I follow.  lol,"<sentiment: neutral>_s  tried to reply back to you, but you need to follow me first  I`m not on the list of people I follow.  lol",neutral,yes
032fc2b3a2,"I bought a Leica M8, charger arrived DOA. Called Leica,  got transferred around and left a VM.  atleast the RF isn`t misaligned...",neutral,"<sentiment: neutral>I bought a Leica M8, charger arrived DOA. Called Leica,", they are sending a replacement. 2nd one in 2 days.  #fb,"<sentiment: neutral>I bought a Leica M8, charger arrived DOA. Called Leica, they are sending a replacement. 2nd one in 2 days.  #fb",negative,no
739f17cfe1,Oh yeah the camera clipping problems with Void are now completely fixed  yay me for fiddling about,positive,<sentiment: positive>Oh yeah the camera clipping problems with Void are now, fixed.  Thanks for the bug report!,<sentiment: positive>Oh yeah the camera clipping problems with Void are now fixed.  Thanks for the bug report!,positive,yes
06ed7a838d,got the twilight board game today  good old ebay..,positive,<sentiment: positive>got the twilight board game, today. it`s awesome.,<sentiment: positive>got the twilight board game today. it`s awesome.,positive,yes
fb7e52a340,"48 Laws of Power by Robert Greene. It`s a little bit much for me, but is anyone interested in a copy? DM me if you are",positive,<sentiment: positive>48 Laws of Power by Robert Greene. It`s a little bit much for," bedtime reading, but it`s good stuff.  {link}","<sentiment: positive>48 Laws of Power by Robert Greene. It`s a little bit much for bedtime reading, but it`s good stuff.  {link}",neutral,no
7574ef7536,i`m a real BOY goddamit!!!!!!!!!!!!!! guh. apostro. i feel sad. the library lady thinks i`m stupid. SHE`S STUPID.  j,negative,<sentiment: negative>i`m a real BOY goddamit!!!!!!!!!!!!!! guh. apostro. i, hate being a boy. i wanna be a girl. i wanna be a girl. i wanna be,<sentiment: negative>i`m a real BOY goddamit!!!!!!!!!!!!!! guh. apostro. i hate being a boy. i wanna be a girl. i wanna be a girl. i wanna be,negative,yes
e2d8e05859,"I`ve run out of earl grey, so having lemon tea instead, then whb for me too",negative,"<sentiment: negative>I`ve run out of earl grey, so", no tea for me until I can get to the store,"<sentiment: negative>I`ve run out of earl grey, so no tea for me until I can get to the store",negative,yes
6ff99dcdc1,finally made it to the QC...happy mother`s day!  got my car!!,positive,<sentiment: positive>finally made it to the QC...happy, to be home...and happy to be free,<sentiment: positive>finally made it to the QC...happy to be home...and happy to be free,positive,yes
6e0abe59f9,now i`m done! good nite,positive,<sentiment: positive>now i`m, all better  thanks,<sentiment: positive>now i`m all better  thanks,positive,yes
ec1dd094c2,i have no one to watch it with! ma peeps  are actually focused on their finals already!,negative,<sentiment: negative>i have no one to watch it with! ma," is out, and my friends are all busy.","<sentiment: negative>i have no one to watch it with! ma is out, and my friends are all busy.",negative,yes
6471ce79df,Oh it`s been so long I can`t remember,negative,<sentiment: negative>Oh it`s been so, long since I`ve tweeted,<sentiment: negative>Oh it`s been so long since I`ve tweeted,neutral,no
44da94a9b7,Want to hang out with beth and tenaya and their hubbys tonight....but jon wants to hang out with some other people,neutral,<sentiment: neutral>Want to hang out with beth and tenaya and their hub,ands and kids.  but no one is in the neighborhood.,<sentiment: neutral>Want to hang out with beth and tenaya and their hubands and kids.  but no one is in the neighborhood.,neutral,yes
a3dc4cf37a,Talking to Sarah and Lisa!,neutral,<sentiment: neutral>Talking to Sarah, about the new Batman,<sentiment: neutral>Talking to Sarah about the new Batman,neutral,yes
b2309cd1ce,tweeterizing from a mobile,neutral,<sentiment: neutral>tweeter, is not working,<sentiment: neutral>tweeter is not working,negative,no
34e4bf2b94,"Hi! Waking up, and not lazy at all. You would be proud of me, 8 am here!!! Btw, nice colour, not burnt.",positive,"<sentiment: positive>Hi! Waking up, and not lazy at all. You would be proud", of me.  I`m going to go get some breakfast now. Bye!,"<sentiment: positive>Hi! Waking up, and not lazy at all. You would be proud of me.  I`m going to go get some breakfast now. Bye!",positive,yes
6fe5a83801,seagull hates me and im utterly depressed about it. i miss him.,negative,<sentiment: negative>seagull hates me and im utterly, starving.  i want a burger.,<sentiment: negative>seagull hates me and im utterly starving.  i want a burger.,negative,yes
f87b8847a9,I want to get super pretty  and i want a cig,neutral,<sentiment: neutral>I want to get super pretty, and go out but I have no money,<sentiment: neutral>I want to get super pretty and go out but I have no money,negative,no
948fd09708,Wasabi is recovering from surgery  {link},positive,<sentiment: positive>Wasabi is recovering from, her surgery. All is well,<sentiment: positive>Wasabi is recovering from her surgery. All is well,neutral,no
f446d26bfc,Is going to school.  leave me stuff.,neutral,<sentiment: neutral>Is going to school., But I don`t want to,<sentiment: neutral>Is going to school. But I don`t want to,negative,no
da3dd37b70,Have to run! I`ll be on later and hopefully can catch everyone I missed today. Working on web is a bear and so I miss a lot.,neutral,<sentiment: neutral>Have to run! I`ll be on later and hopefully can catch everyone I, want to talk to.  Have a great day and enjoy the rest of your weekend,<sentiment: neutral>Have to run! I`ll be on later and hopefully can catch everyone I want to talk to.  Have a great day and enjoy the rest of your weekend,positive,no
a7a5cb1584,"gosh, watchin cosmetic surgery nightmares on ITV , it is AWFUL",negative,"<sentiment: negative>gosh, watchin cosmetic surgery nightmares", on tv is not a good idea.,"<sentiment: negative>gosh, watchin cosmetic surgery nightmares on tv is not a good idea.",negative,yes
16fd300910,Ive been passed out drunk for the passed couple of hours.  Good to go now,neutral,<sentiment: neutral>Ive been passed out drunk for the passed, 3 days. I need to get up,<sentiment: neutral>Ive been passed out drunk for the passed 3 days. I need to get up,negative,no
6a818203a8,GRR! my stupid meebo is disconnecting me every 5 seconds,negative,<sentiment: negative>GRR! my stupid meebo, is not letting me change my profile pic,<sentiment: negative>GRR! my stupid meebo is not letting me change my profile pic,negative,yes
3102d159d1,LMAO... just saw this. That sounds HELLA good. I have a hair appt at 7,positive,<sentiment: positive>LMAO... just saw this. That sounds HEL,LA good. I`m so down for that.,<sentiment: positive>LMAO... just saw this. That sounds HELLA good. I`m so down for that.,positive,yes
0eb06a4076,"Ooh, new Bonkers is out tomorrow, nearly forgot about that",neutral,"<sentiment: neutral>Ooh, new Bonkers is", on the way.  {link},"<sentiment: neutral>Ooh, new Bonkers is on the way.  {link}",positive,no
4454e4d53a,"I`m not sure... But, 4719 fans in just a week is a wow to me! I guess they will soon overtake other Malaysian Page to be No.1.",positive,"<sentiment: positive>I`m not sure... But, 4719 fans in just a week is a wow", factor.  I`m glad you`re enjoying the ride.  #asot400,"<sentiment: positive>I`m not sure... But, 4719 fans in just a week is a wow factor.  I`m glad you`re enjoying the ride.  #asot400",positive,yes
2b18f3c81f,Im so tired and sick  i have to be better on Sunday so i can sing morning and night,neutral,<sentiment: neutral>Im so tired and sick  i have to be, up early for work in 6 hours. Boo.,<sentiment: neutral>Im so tired and sick  i have to be up early for work in 6 hours. Boo.,negative,no
e8e5d28fb4,I love the video for Da Funk by Daft Punk,positive,<sentiment: positive>I love the video for, the song 'Bleeding Love',<sentiment: positive>I love the video for the song 'Bleeding Love',positive,yes
eadd269ce5,Packing gym bag. Off to the gym in a bit. Squee! I`m my happiest whem I`m on the go.,positive,<sentiment: positive>Packing gym bag. Off to the gym in a bit. Squee,ee!  I love the gym.  I am a gym rat.,<sentiment: positive>Packing gym bag. Off to the gym in a bit. Squeeee!  I love the gym.  I am a gym rat.,positive,yes
fd5ee5b52e,"happy mothers day mommy  i love you so much, dono what id do without you ??",positive,<sentiment: positive>happy mothers day mommy  i love you so, much!  i love you daddy too!,<sentiment: positive>happy mothers day mommy  i love you so much!  i love you daddy too!,positive,yes
77e57c378f,grrr hate when i make careless mistakes on docs i give to my partner,negative,<sentiment: negative>grrr hate when i make careless, mistakes.  i hate myself right now,<sentiment: negative>grrr hate when i make careless mistakes.  i hate myself right now,negative,yes
e24b1487e4,At least he`s in breakthrough performance tho. I just wanted him nominated in his own category,neutral,<sentiment: neutral>At least he`s in breakthrough performance tho.,  I`m just mad he`s not nominated,<sentiment: neutral>At least he`s in breakthrough performance tho.  I`m just mad he`s not nominated,negative,no
41bb347c8c,The 3d version of Up sold out   regular version it is!,neutral,<sentiment: neutral>The 3d version of Up,! I want to see it!,<sentiment: neutral>The 3d version of Up! I want to see it!,positive,no
34533b5903,FINALLY-- Now I am me again.  I had to use internet explorer.  Firefox issues   Back to normal Tweeting.,neutral,<sentiment: neutral>FINALLY-- Now I am me again.  I had to, get my hair cut.  I look like a boy now.,<sentiment: neutral>FINALLY-- Now I am me again.  I had to get my hair cut.  I look like a boy now.,negative,no
63c7425486,it`s friday but i have to work the weekend,neutral,<sentiment: neutral>it`s friday but i, don`t feel like partying,<sentiment: neutral>it`s friday but i don`t feel like partying,negative,no
44c1c813a1,"Feeling some butterflies today   Study study study contracts; gonna ace this, then on to the write-on competition for the journals.",positive,<sentiment: positive>Feeling some butterflies today   Study study study contracts; gonna ace, em!  I love my life right now.  <3,<sentiment: positive>Feeling some butterflies today   Study study study contracts; gonna ace em!  I love my life right now.  <3,positive,yes
8e34972820,"Now comes the fun part  Because you can find only a few offers per country or you live outside US, your changes can be quite tiny.",positive,<sentiment: positive>Now comes the fun part  Because you can find only a few offers," on the site, I`m going to have to do some digging.","<sentiment: positive>Now comes the fun part  Because you can find only a few offers on the site, I`m going to have to do some digging.",neutral,no
bb8443d7e2,"Watched Yes Man, it was good  {link}",positive,"<sentiment: positive>Watched Yes Man, it"," was a good movie, very inspiring","<sentiment: positive>Watched Yes Man, it was a good movie, very inspiring",positive,yes
cadb7e8823,she forgot her words and then started crying  and she stopped singing but then carried on and then cried again so she stopped,negative,<sentiment: negative>she forgot her words and then started crying  and she stopped, speaking.  i was so sad for her. poor baby,<sentiment: negative>she forgot her words and then started crying  and she stopped speaking.  i was so sad for her. poor baby,negative,yes
65019c18cb,hey Sherri -- don`t give up b/c they`re married; they may have a brother or a friend!,positive,<sentiment: positive>hey Sherri -- don`t give up b/c they`,re not following you yet!  I know you`ll get there,<sentiment: positive>hey Sherri -- don`t give up b/c they`re not following you yet!  I know you`ll get there,positive,yes
42d4d17693,I can`t. I`m on my iPod and it doesn`t have IM,negative,<sentiment: negative>I can`t. I`m on, the phone with my mom.  sorry,<sentiment: negative>I can`t. I`m on the phone with my mom.  sorry,neutral,no
8837fac289,okay.. so i 'thought' i was getting sick... but NOPE!!!  HAHAHA PHEW! (sry mike lol - hope you get better soon!),positive,<sentiment: positive>okay.. so i 'thought' i was getting sick... but NOPE!!!  HA,! i'm not sick!  i'm just tired.  i love my job!,<sentiment: positive>okay.. so i 'thought' i was getting sick... but NOPE!!!  HA! i'm not sick!  i'm just tired.  i love my job!,positive,yes
1fb1670192,grrrr youtube wont let me watch the  chat again,negative,<sentiment: negative>grrrr youtube wont let, me watch the video im trying to,<sentiment: negative>grrrr youtube wont let me watch the video im trying to,negative,yes
669c709c0b,well that propels people to change direction. No point wasting your days on something you lost the passion for.,negative,<sentiment: negative>well that propels people to change direction. No point, in being a victim.  #sadlytrue #fb,<sentiment: negative>well that propels people to change direction. No point in being a victim.  #sadlytrue #fb,negative,yes
f6f96dd249,contemplating getting my hair cut and having severe anxiety about it....,negative,<sentiment: negative>contemplating getting my hair cut, today. I hate my hair.,<sentiment: negative>contemplating getting my hair cut today. I hate my hair.,negative,yes
f8456f260f,"i am seriously........ addicted to talking to people haha. but i love it so i don`t care. and you can`t tell me otherwise, jerk.",neutral,<sentiment: neutral>i am seriously........ addicted to talking to people haha. but i love it, and i love the people i talk to. i`m so lucky.,<sentiment: neutral>i am seriously........ addicted to talking to people haha. but i love it and i love the people i talk to. i`m so lucky.,positive,no
51ddb4abcf,Excitement: 8 new followers overnight. Sadness: 6 of them are ad bots.,negative,<sentiment: negative>Excitement: 8 new followers overnight.,  Sadness: I`m still no closer to 100,<sentiment: negative>Excitement: 8 new followers overnight.  Sadness: I`m still no closer to 100,negative,yes
15a017a8e4,"sorry Demi, just read post that you can attend BGT. Im sure your support for SB has helped tho  a world without paps PLZZ",negative,"<sentiment: negative>sorry Demi, just read post that you can attend BGT. Im", in the UK and would love to see you  gutted i cant get tickets,"<sentiment: negative>sorry Demi, just read post that you can attend BGT. Im in the UK and would love to see you  gutted i cant get tickets",negative,yes
089f2af7b9,i wish i could go to meet in the middle tomorrow.,positive,<sentiment: positive>i wish i could go to, the concert  i love you!,<sentiment: positive>i wish i could go to the concert  i love you!,positive,yes
28bd0fcd11,pauly wallly ! you made my life **** happy as hell and i love you x3 you should reply back to me,positive,<sentiment: positive>pauly wallly! you made my life **** happy as, hell!  i love youuuuuuuuuuuuuuu,<sentiment: positive>pauly wallly! you made my life **** happy as hell!  i love youuuuuuuuuuuuuuu,positive,yes
8e7d2d0ea4,bye LA... I already miss you,negative,<sentiment: negative>bye LA..., miss you already,<sentiment: negative>bye LA... miss you already,positive,no
b847eb1075,haha dork .. That sounds so yummy .. Share!,positive,<sentiment: positive>haha dork.. That, was the best thing I read all day,<sentiment: positive>haha dork.. That was the best thing I read all day,positive,yes
f923746a3f,ahhh i think my legs are burnt  they hurt,negative,<sentiment: negative>ahhh i think my, phone is about to die,<sentiment: negative>ahhh i think my phone is about to die,negative,yes
5d3d18f13b,hahaha now ur gonna tweet.... I awoke to 67 the other night haha Man the concerts here suck. Cali`s da place 2 be,neutral,<sentiment: neutral>hahaha now ur gonna tweet.... I awoke to 67 the other, day and it was 90 when I went to bed.  crazy weather,<sentiment: neutral>hahaha now ur gonna tweet.... I awoke to 67 the other day and it was 90 when I went to bed.  crazy weather,neutral,yes
a72c5d15b7,Oh fml its probs gunna be at shepards bush  i hate it there,negative,<sentiment: negative>Oh fml its probs gunna be at, the back of the queue  #asot400,<sentiment: negative>Oh fml its probs gunna be at the back of the queue  #asot400,negative,yes
5ec14d968a,i wish we had sun lollies for me to get addicted  what flavour?,positive,<sentiment: positive>i wish we had sun lollies, in the US.  {link},<sentiment: positive>i wish we had sun lollies in the US.  {link},neutral,no
ca2896a372,"I`m such a saddo, haha. But that actually makes me really happy. Warrens dead though",neutral,"<sentiment: neutral>I`m such a saddo, haha. But", it`s a good thing I`m not alone.,"<sentiment: neutral>I`m such a saddo, haha. But it`s a good thing I`m not alone.",negative,no
416e6352b9,are you in need of another kiss attack??,neutral,<sentiment: neutral>are you in need, of a new job?,<sentiment: neutral>are you in need of a new job?,neutral,yes
2987cae592,"hehe, I can almost hear out of my right ear now  Can you yet?",positive,"<sentiment: positive>hehe, I can almost hear out of", the speakers.  I love that song.,"<sentiment: positive>hehe, I can almost hear out of the speakers.  I love that song.",positive,yes
692cd6a34b,NKU - I can get that app after all!,neutral,<sentiment: neutral>NKU - I can,`t believe you are on Twitter,<sentiment: neutral>NKU - I can`t believe you are on Twitter,neutral,yes
7067e6046d,"saw a whole lot of your stuff at Africa Joy Casterbridge Farm, White River in Mpumalanga.was quite thrilled to see ur stuff",positive,<sentiment: positive>saw a whole lot of your stuff at Africa Joy Casterbridge Farm, in Swaziland.  We loved it.  Thanks for the inspiration,<sentiment: positive>saw a whole lot of your stuff at Africa Joy Casterbridge Farm in Swaziland.  We loved it.  Thanks for the inspiration,positive,yes
c4210150ee,"_Mom Emailed you - it`ll be on the porch anytime. If you come tomorrow, we`ll have to miss you! Don`t worry about knocking!",neutral,<sentiment: neutral>_Mom Emailed you - it`ll be on the porch anytime. If," you`re not home, it`ll be in the mailbox.  Night!","<sentiment: neutral>_Mom Emailed you - it`ll be on the porch anytime. If you`re not home, it`ll be in the mailbox.  Night!",neutral,yes
bd095b4751,Tweetioi in class is a real problem  =Taylor=,negative,<sentiment: negative>Tweetioi in class is, not working  #fail #fb,<sentiment: negative>Tweetioi in class is not working  #fail #fb,negative,yes
3dd127f4af,hey hunnie  how are u?? I miss talkin to u! Ty for the follow,neutral,<sentiment: neutral>hey hunnie  how are u?? I," am so bored, I need something to do","<sentiment: neutral>hey hunnie  how are u?? I am so bored, I need something to do",neutral,yes
8bdaf388f3,I think i`m broke again.  :\,negative,<sentiment: negative>I think i`m, going to be sick today.,<sentiment: negative>I think i`m going to be sick today.,negative,yes
0457eb75c2,"maaaaan! I spent an hour on a project for work, only to have the computer bork and crash and lost it all",neutral,<sentiment: neutral>maaaaan! I spent an hour on a project for work, and it`s not even done.  I`m so lazy.,<sentiment: neutral>maaaaan! I spent an hour on a project for work and it`s not even done.  I`m so lazy.,negative,no
598d35cd58,has made a decision and will stick to it although I`m really not sure it`s the right one,negative,<sentiment: negative>has made a decision and will stick to it although, it will be hard  i need to be strong,<sentiment: negative>has made a decision and will stick to it although it will be hard  i need to be strong,negative,yes
472fc56661,Ahhhhh processing shipment  sooooooo much!!!!!,neutral,<sentiment: neutral>Ahhhhh processing shipment, is delayed  {link},<sentiment: neutral>Ahhhhh processing shipment is delayed  {link},negative,no
d46052706c,I can`t find   hope he didn`t get eaten by anything last night...he jumped off the deck   he just wont stay in safe *sigh*,negative,<sentiment: negative>I can`t find   hope he didn`t get eaten by anything last night...,  I`m gonna go look for him now.  {link},<sentiment: negative>I can`t find   hope he didn`t get eaten by anything last night...  I`m gonna go look for him now.  {link},negative,yes
6a784b0c72,my poor baby girl is poorly  x,neutral,<sentiment: neutral>my poor baby girl, is sick  {link},<sentiment: neutral>my poor baby girl is sick  {link},negative,no
68a6cf591a,"_d Aaaww!! That`s so good to know, I`m glad James is doing great  We LOVE you guys! KIsses from Venezuela!",positive,"<sentiment: positive>_d Aaaww!! That`s so good to know, I`m", so glad you`re feeling better!  I`m sorry you`re sick though,"<sentiment: positive>_d Aaaww!! That`s so good to know, I`m so glad you`re feeling better!  I`m sorry you`re sick though",positive,yes
04c455e820,"Does `Real Detroit Weekly` not have a website.....Oh the horror, the horror",negative,<sentiment: negative>Does `Real Detroit Weekly` not have, an online version? I can`t read it,<sentiment: negative>Does `Real Detroit Weekly` not have an online version? I can`t read it,neutral,no
eae7117612,Is going to be off line for the rest of the day. Made some progress on a game over the weekend.  you may not like me again.,negative,<sentiment: negative>Is going to be off line for the rest of the day. Made some, bad decisions last night and now I have to deal with the consequences. Sorry,<sentiment: negative>Is going to be off line for the rest of the day. Made some bad decisions last night and now I have to deal with the consequences. Sorry,negative,yes
548e2f1e34,OMGod I`m soooo tired    I don`t think I have the energy to film today lol,negative,<sentiment: negative>OMGod I`m soooo tired    I, don`t want to go to school tomorrow  lol,<sentiment: negative>OMGod I`m soooo tired    I don`t want to go to school tomorrow  lol,negative,yes
32a34847dc,is all mine  #twpp #shadez,neutral,<sentiment: neutral>is all mine  #, no more #FollowFriday,<sentiment: neutral>is all mine  # no more #FollowFriday,neutral,yes
4ed24c845a,Writing an essay in college writing  so boring,negative,<sentiment: negative>Writing an essay in, the rain is not fun,<sentiment: negative>Writing an essay in the rain is not fun,negative,yes
fc73012712,Just heard good vibrations and i thought of Charlie dying on Lost,neutral,<sentiment: neutral>Just heard good vibrations and i, think i`m going to sleep,<sentiment: neutral>Just heard good vibrations and i think i`m going to sleep,positive,no
fa8998df98,I am surprised you haven`t fired  for announcing the whole world of they body they`d found 'Selfish',negative,<sentiment: negative>I am surprised you haven`t fired  for announcing the whole, world that you are a closeted tweeter. Shame on you,<sentiment: negative>I am surprised you haven`t fired  for announcing the whole world that you are a closeted tweeter. Shame on you,negative,yes
e540ebed83,"haha! i see...  go, wear BLUE! ) heey, ur watching JONAS! hahaha ) haven`t watched any ep yet.. hope it shows here soon!:p",positive,"<sentiment: positive>haha! i see...  go, wear BLUE! ) heey, ur watching J",ONAS? i love them! i`m a fan of SEAN!  <3,"<sentiment: positive>haha! i see...  go, wear BLUE! ) heey, ur watching JONAS? i love them! i`m a fan of SEAN!  <3",positive,yes
e2591a4f5a,It`d be nice but soon we`ll have to Pay to Tweet,neutral,<sentiment: neutral>It`d be nice but soon, I`ll be in the UK,<sentiment: neutral>It`d be nice but soon I`ll be in the UK,neutral,yes
ba443581ae,how do you win the trip to america? please reply xo,neutral,<sentiment: neutral>how do you win the trip, to see the Jonas Brothers?,<sentiment: neutral>how do you win the trip to see the Jonas Brothers?,neutral,yes
1e7bb0e6dc,hahaha! YES I AM!  Lil Jon is the freakin jizzle! U know I named my 1st puppy after u? Lil Jizzle...remember? LOL...xoxox,neutral,<sentiment: neutral>hahaha! YES I AM!  Lil Jon is the freakin jizzle! U know I, love him! I`m so down to party with you! I`m just tired!,<sentiment: neutral>hahaha! YES I AM!  Lil Jon is the freakin jizzle! U know I love him! I`m so down to party with you! I`m just tired!,positive,no
3629287285,wonders why her Karma points turned into 0.00.  {link},neutral,<sentiment: neutral>wonders why her Karma points turned into, 0 when she was at 200,<sentiment: neutral>wonders why her Karma points turned into 0 when she was at 200,negative,no
f4eae403c0,The sun is shining  Have a great day,positive,<sentiment: positive>The sun is shining, and I am happy,<sentiment: positive>The sun is shining and I am happy,positive,yes
8d86885941,Chaz`s Daily Happenings: 22:31 Watching E.R instead of a DVD. End of an era  # 11:09 The sun is out. Wooo  #.. {link},neutral,<sentiment: neutral>Chaz`s Daily Happenings: 22:31 Watching E.R instead of a DVD. End, of an era. 22:25 I`m not sure if I`m ready for this.,<sentiment: neutral>Chaz`s Daily Happenings: 22:31 Watching E.R instead of a DVD. End of an era. 22:25 I`m not sure if I`m ready for this.,neutral,yes
2f6e1bc40b,"Hahaha, that`s a cool pic that Sal made of Daniel and you. lol.",positive,"<sentiment: positive>Hahaha, that`s a cool pic that", you have as your background.  Thanks for sharing,"<sentiment: positive>Hahaha, that`s a cool pic that you have as your background.  Thanks for sharing",positive,yes
62bb51eb64,Your sweetie is very lucky too!  #liberty,positive,<sentiment: positive>Your sweetie is very lucky, to have you as his mom.,<sentiment: positive>Your sweetie is very lucky to have you as his mom.,positive,yes
