textID,original,sentiment,prefix,completion,combined,judged_value,match
12b08fabd2,Biggest food fight/mosh pit ever and i miss it from across the school,negative,<sentiment: negative>Biggest food fight/mosh pit,ever.  I`m so tired,<sentiment: negative>Biggest food fight/mosh pit ever.  I`m so tired,neutral,no
1783b5eb60,Geez I`m hating bein at work till 10 on a day like this I feel like its a wasted lovley day,negative,<sentiment: negative>Geez I`m hating bein at work till,10 tonight,<sentiment: negative>Geez I`m hating bein at work till 10 tonight,negative,yes
efb43fce11,"Thanks all for coming out tonight, hope ya had fun!",positive,<sentiment: positive>Thanks all for coming out tonight,.  We had a great time.  Hope you did too.  We`ll be back in a couple of weeks.  See you then.,<sentiment: positive>Thanks all for coming out tonight .  We had a great time.  Hope you did too.  We`ll be back in a couple of weeks.  See you then.,positive,yes
fdd859e2d9,I`ll be grand....,neutral,<sentiment: neutral>I`ll,"be in the office tomorrow, but I`m going to be out of town for the rest of the week.  I`ll be back in the office on Monday.  Have a great weekend!","<sentiment: neutral>I`ll be in the office tomorrow, but I`m going to be out of town for the rest of the week.  I`ll be back in the office on Monday.  Have a great weekend!",positive,no
6ffc960726,Had fun at the Airshow with the boys today - exhausted,neutral,<sentiment: neutral>Had fun at the Airshow,today.  Got to see the Blue Angels and the Thunderbirds.  The Thunderbirds were the best.  They were so close!,<sentiment: neutral>Had fun at the Airshow today.  Got to see the Blue Angels and the Thunderbirds.  The Thunderbirds were the best.  They were so close!,positive,no
a37b6c27a2,ahh! big scary bug flying around my room!!!!!,negative,<sentiment: negative>ahh! big scary bug,!,<sentiment: negative>ahh! big scary bug !,negative,yes
3ff2b333c3," I can only imagine, but I know I love hearing about your novel!    I`m kinda awake, lol.  Will continue to do so, hopefully.",positive,"<sentiment: positive> I can only imagine, but I know I love hearing about your novel!",I can`t wait to read it!,"<sentiment: positive> I can only imagine, but I know I love hearing about your novel! I can`t wait to read it!",positive,yes
43790fc27b," *hugs* Oh gosh, I`m sorry",negative,<sentiment: negative> *hugs* Oh g,"osh, I`m sorry to hear that. I hope you feel better soon.","<sentiment: negative> *hugs* Oh g osh, I`m sorry to hear that. I hope you feel better soon.",positive,no
bd3b5dbd9a,Happy Mothers May to my Mak   Love you always! XOXO.,positive,<sentiment: positive>Happy Mothers May to my Mak,!,<sentiment: positive>Happy Mothers May to my Mak !,positive,yes
c8b610923d, It is a recession,neutral,<sentiment: neutral> It,`s a beautiful day outside.  I`m going to go for a walk.  I`m going to miss my baby when I go back to work tomorrow.  I`m going to miss my baby.  I`m going to miss my baby.  I`m going to miss my baby.  I`m going to miss my baby.  I`m going to miss my baby.  I`m going to miss my baby.  I`m going to miss my baby.  I`m going to miss my baby.  I`m going to miss my baby.  I`m going to miss my baby.  I`m going to miss my baby.  I`m going to miss my baby.  I`m going to miss my baby.  I`m going to miss my baby.  I`m going to miss my baby.  I`m going to miss my baby.  I`m going to miss my baby.  I`m going to miss my baby.  I`m going to miss my baby.  I`m going to miss my baby.  I`m going to miss my baby.  I`m going to miss my baby.  I`m going to miss my baby.  I`m going to miss my baby.  I`m going to miss my baby.  I`m going to miss my baby.  I`m going to miss my baby.  I`m going to miss my baby.  I`m going to miss my baby.  I`m going to miss my baby.  I`m going to miss my baby.  I`m going to miss my baby.  I`m going to miss my baby.  I`m going to miss my baby.  I`m going to miss my baby.  I`m going to miss my baby.  I`m going to miss my baby.  I`m going to miss my baby.  I`m going to miss my baby.  I`m going to miss my baby.  I`m going to miss my baby.  I`m going to miss my baby.  I`m going to miss my baby.  I`m going to miss my baby.  I`m going to miss my baby.  I`m going to miss my baby.  I`m going to miss my baby.  I`m going to miss my baby.  I`m going to miss my baby.  I`m going to miss my baby.  I`m going to miss my baby.  I`m going to miss my baby.  I`m going to miss my baby.  I`m going to miss my baby.  I`m going to miss my baby.  I`m going to miss my baby.  I`m going to miss my baby.  I`m going to miss my baby.  I`m going to miss my baby.  I`m going to miss my baby.  I`m going to miss my baby.  I`m going to miss my baby.  I`m going to miss my baby.  I`m going to miss my baby.  I`m going to miss my baby.  I`m going to miss my baby.  I`m going to miss my baby.  I`m going to miss my baby.  I`m going to miss my baby.  I`m going to miss my baby.  I`m going to miss my baby.  I`m going to miss my baby.  I`m going to miss my baby.  I`m going to miss my baby.  I`m going to miss my baby.  I`m going to miss my baby.  I`m going to miss my baby.  I`m going to miss my baby.  I`m going to miss my baby.  I`m going to miss my baby.  I`m going to miss my baby.  I`m going to miss my baby.  I`m going to miss my baby.  I`m going to miss my baby.  I`m going to miss my baby.  I`m going to miss my baby.  I`m going to miss my baby.  I`m going to miss my baby.  I`m going to miss my baby.  I`m going to miss my baby.  I`m going to miss my baby.  I`m going to miss my baby.  I`m going to miss my baby.  I`m going to miss my baby.  I`m going to miss my baby.  I`m going to miss my baby.  I`m going to miss my baby.  I`m going to miss my baby.  I`m going to miss my baby.,<sentiment: neutral> It `s a beautiful day outside.  I`m going to go for a walk.  I`m going to miss my baby when I go back to work tomorrow.  I`m going to miss my baby.  I`m going to miss my baby.  I`m going to miss my baby.  I`m going to miss my baby.  I`m going to miss my baby.  I`m going to miss my baby.  I`m going to miss my baby.  I`m going to miss my baby.  I`m going to miss my baby.  I`m going to miss my baby.  I`m going to miss my baby.  I`m going to miss my baby.  I`m going to miss my baby.  I`m going to miss my baby.  I`m going to miss my baby.  I`m going to miss my baby.  I`m going to miss my baby.  I`m going to miss my baby.  I`m going to miss my baby.  I`m going to miss my baby.  I`m going to miss my baby.  I`m going to miss my baby.  I`m going to miss my baby.  I`m going to miss my baby.  I`m going to miss my baby.  I`m going to miss my baby.  I`m going to miss my baby.  I`m going to miss my baby.  I`m going to miss my baby.  I`m going to miss my baby.  I`m going to miss my baby.  I`m going to miss my baby.  I`m going to miss my baby.  I`m going to miss my baby.  I`m going to miss my baby.  I`m going to miss my baby.  I`m going to miss my baby.  I`m going to miss my baby.  I`m going to miss my baby.  I`m going to miss my baby.  I`m going to miss my baby.  I`m going to miss my baby.  I`m going to miss my baby.  I`m going to miss my baby.  I`m going to miss my baby.  I`m going to miss my baby.  I`m going to miss my baby.  I`m going to miss my baby.  I`m going to miss my baby.  I`m going to miss my baby.  I`m going to miss my baby.  I`m going to miss my baby.  I`m going to miss my baby.  I`m going to miss my baby.  I`m going to miss my baby.  I`m going to miss my baby.  I`m going to miss my baby.  I`m going to miss my baby.  I`m going to miss my baby.  I`m going to miss my baby.  I`m going to miss my baby.  I`m going to miss my baby.  I`m going to miss my baby.  I`m going to miss my baby.  I`m going to miss my baby.  I`m going to miss my baby.  I`m going to miss my baby.  I`m going to miss my baby.  I`m going to miss my baby.  I`m going to miss my baby.  I`m going to miss my baby.  I`m going to miss my baby.  I`m going to miss my baby.  I`m going to miss my baby.  I`m going to miss my baby.  I`m going to miss my baby.  I`m going to miss my baby.  I`m going to miss my baby.  I`m going to miss my baby.  I`m going to miss my baby.  I`m going to miss my baby.  I`m going to miss my baby.  I`m going to miss my baby.  I`m going to miss my baby.  I`m going to miss my baby.  I`m going to miss my baby.  I`m going to miss my baby.  I`m going to miss my baby.  I`m going to miss my baby.  I`m going to miss my baby.  I`m going to miss my baby.  I`m going to miss my baby.  I`m going to miss my baby.  I`m going to miss my baby.  I`m going to miss my baby.  I`m going to miss my baby.  I`m going to miss my baby.  I`m going to miss my baby.  I`m going to miss my baby.,neutral,yes
e42d0e6e9d," meh, i feel fine now, it was crazy 10 minute sickness session, but now i`m hungry again",negative,"<sentiment: negative> meh, i feel fine now, it was crazy",though,"<sentiment: negative> meh, i feel fine now, it was crazy though",neutral,no
00f377c634,ya i walked into the wall thats why i have a plaster on my neck,neutral,<sentiment: neutral>ya i walked into the wall thats,why  i need to get a new phone,<sentiment: neutral>ya i walked into the wall thats why  i need to get a new phone,negative,no
3ae98f1cae,Ha! I think I really have lost it. Time to get ready for work.,negative,<sentiment: negative>Ha! I think I really have lost,my mind.  I`m going to have to go to bed.  I`m going to miss the show.,<sentiment: negative>Ha! I think I really have lost my mind.  I`m going to have to go to bed.  I`m going to miss the show.,negative,yes
23d8ccab77,did not sleep a wink last night  X,neutral,<sentiment: neutral>did not sleep a wink last,night.  now i have to go to work,<sentiment: neutral>did not sleep a wink last night.  now i have to go to work,negative,no
16fb14a0f7,Under sooooo much stress lately,negative,<sentiment: negative>Under sooooo,o much stress,<sentiment: negative>Under sooooo o much stress,negative,yes
932227184c,"At every gas station, I look for postcards for   No luck.",negative,"<sentiment: negative>At every gas station, I look",for the cheapest gas.  I`m a cheapskate.,"<sentiment: negative>At every gas station, I look for the cheapest gas.  I`m a cheapskate.",negative,yes
f45a9649fb,I have to go to work.,neutral,<sentiment: neutral>I have to go,to work.  I don`t want to.  I`m so tired.  I`m going to be so tired tonight.  I`m going to be so tired tomorrow.  I`m going to be so tired the rest of the week.  I`m going to be so tired.  I`m going to be so tired.  I`m going to be so tired.  I`m going to be so tired.  I`m going to be so tired.  I`m going to be so tired.  I`m going to be so tired.  I`m going to be so tired.  I`m going to be so tired.  I`m going to be so tired.  I`m going to be so tired.  I`m going to be so tired.  I`m going to be so tired.  I`m going to be so tired.  I`m going to be so tired.  I`m going to be so tired.  I`m going to be so tired.  I`m going to be so tired.  I`m going to be so tired.  I`m going to be so tired.  I`m going to be so tired.  I`m going to be so tired.  I`m going to be so tired.  I`m going to be so tired.  I`m going to be so tired.  I`m going to be so tired.  I`m going to be so tired.  I`m going to be so tired.  I`m going to be so tired.  I`m going to be so tired.  I`m going to be so tired.  I`m going to be so tired.  I`m going to be so tired.  I`m going to be so tired.  I`m going to be so tired.  I`m going to be so tired.  I`m going to be so tired.  I`m going to be so tired.  I`m going to be so tired.  I`m going to be so tired.  I`m going to be so tired.  I`m going to be so tired.  I`m going to be so tired.  I`m going to be so tired.  I`m going to be so tired.  I`m going to be so tired.  I`m going to be so tired.  I`m going to be so tired.  I`m going to be so tired.  I`m going to be so tired.  I`m going to be so tired.  I`m going to be so tired.  I`m going to be so tired.  I`m going to be so tired.  I`m going to be so tired.  I`m going to be so tired.  I`m going to be so tired.  I`m going to be so tired.  I`m going to be so tired.  I`m going to be so tired.  I`m going to be so tired.  I`m going to be so tired.  I`m going to be so tired.  I`m going to be so tired.  I`m going to be so tired.  I`m going to be so tired.  I`m going to be so tired.  I`m going to be so tired.  I`m going to be so tired.  I`m going to be so tired.  I`m going to be so tired.  I`m going to be so tired.  I`m going to be so tired.  I`m going to be so tired.  I`m going to be so tired.  I`m going to be so tired.  I`m going to be so tired.  I`m going to be so tired.  I`m going to be so tired.  I`m going to be so tired.  I`m going to be so tired.  I`m going to be so tired.  I`m going to be so tired.  I`m going to be so tired.  I`m going to be so tired.  I`m going to be so tired.  I`m going to be so tired.  I`m going to be so tired.  I`m going to be so tired.  I`m going to be so tired.  I`m going to be so tired.  I`m going to be so tired.  I`m going to be so tired.  I`m going to be so tired.  I`m going to be so tired.  I`m going to be so tired.  I`m going to be so tired.,<sentiment: neutral>I have to go to work.  I don`t want to.  I`m so tired.  I`m going to be so tired tonight.  I`m going to be so tired tomorrow.  I`m going to be so tired the rest of the week.  I`m going to be so tired.  I`m going to be so tired.  I`m going to be so tired.  I`m going to be so tired.  I`m going to be so tired.  I`m going to be so tired.  I`m going to be so tired.  I`m going to be so tired.  I`m going to be so tired.  I`m going to be so tired.  I`m going to be so tired.  I`m going to be so tired.  I`m going to be so tired.  I`m going to be so tired.  I`m going to be so tired.  I`m going to be so tired.  I`m going to be so tired.  I`m going to be so tired.  I`m going to be so tired.  I`m going to be so tired.  I`m going to be so tired.  I`m going to be so tired.  I`m going to be so tired.  I`m going to be so tired.  I`m going to be so tired.  I`m going to be so tired.  I`m going to be so tired.  I`m going to be so tired.  I`m going to be so tired.  I`m going to be so tired.  I`m going to be so tired.  I`m going to be so tired.  I`m going to be so tired.  I`m going to be so tired.  I`m going to be so tired.  I`m going to be so tired.  I`m going to be so tired.  I`m going to be so tired.  I`m going to be so tired.  I`m going to be so tired.  I`m going to be so tired.  I`m going to be so tired.  I`m going to be so tired.  I`m going to be so tired.  I`m going to be so tired.  I`m going to be so tired.  I`m going to be so tired.  I`m going to be so tired.  I`m going to be so tired.  I`m going to be so tired.  I`m going to be so tired.  I`m going to be so tired.  I`m going to be so tired.  I`m going to be so tired.  I`m going to be so tired.  I`m going to be so tired.  I`m going to be so tired.  I`m going to be so tired.  I`m going to be so tired.  I`m going to be so tired.  I`m going to be so tired.  I`m going to be so tired.  I`m going to be so tired.  I`m going to be so tired.  I`m going to be so tired.  I`m going to be so tired.  I`m going to be so tired.  I`m going to be so tired.  I`m going to be so tired.  I`m going to be so tired.  I`m going to be so tired.  I`m going to be so tired.  I`m going to be so tired.  I`m going to be so tired.  I`m going to be so tired.  I`m going to be so tired.  I`m going to be so tired.  I`m going to be so tired.  I`m going to be so tired.  I`m going to be so tired.  I`m going to be so tired.  I`m going to be so tired.  I`m going to be so tired.  I`m going to be so tired.  I`m going to be so tired.  I`m going to be so tired.  I`m going to be so tired.  I`m going to be so tired.  I`m going to be so tired.  I`m going to be so tired.  I`m going to be so tired.  I`m going to be so tired.  I`m going to be so tired.  I`m going to be so tired.  I`m going to be so tired.  I`m going to be so tired.  I`m going to be so tired.,negative,no
f97b6d38ed,I killed my dill plant again. Why does this happen with dill? It is doing great then suddenly it`s dead. http://tinyurl.com/mlh4f5,negative,<sentiment: negative>I killed my dill plant again. Why does this happen with dill? It,never happens with cilantro.  I think I need a new herb garden.  #gardening,<sentiment: negative>I killed my dill plant again. Why does this happen with dill? It never happens with cilantro.  I think I need a new herb garden.  #gardening,negative,yes
c3541b6a2f, that sucks,negative,<sentiment: negative>,I`m so bored. I want to go to the movies but I don`t have any money.  I want to go to the mall but I don`t have any money.  I want to go to the beach but I don`t have any money.  I want to go to the park but I don`t have any money.  I want to go to the zoo but I don`t have any money.  I want to go to the library but I don`t have any money.  I want to go to the pool but I don`t have any money.  I want to go to the store but I don`t have any money.  I want to go to the gym but I don`t have any money.  I want to go to the movies but I don`t have any money.  I want to go to the mall but I don`t have any money.  I want to go to the beach but I don`t have any money.  I want to go to the park but I don`t have any money.  I want to go to the zoo but I don`t have any money.  I want to go to the library but I don`t have any money.  I want to go to the pool but I don`t have any money.  I want to go to the store but I don`t have any money.  I want to go to the gym but I don`t have any money.  I want to go to the movies but I don`t have any money.  I want to go to the mall but I don`t have any money.  I want to go to the beach but I don`t have any money.  I want to go to the park but I don`t have any money.  I want to go to the zoo but I don`t have any money.  I want to go to the library but I don`t have any money.  I want to go to the pool but I don`t have any money.  I want to go to the store but I don`t have any money.  I want to go to the gym but I don`t have any money.  I want to go to the movies but I don`t have any money.  I want to go to the mall but I don`t have any money.  I want to go to the beach but I don`t have any money.  I want to go to the park but I don`t have any money.  I want to go to the zoo but I don`t have any money.  I want to go to the library but I don`t have any money.  I want to go to the pool but I don`t have any money.  I want to go to the store but I don`t have any money.  I want to go to the gym but I don`t have any money.  I want to go to the movies but I don`t have any money.  I want to go to the mall but I don`t have any money.  I want to go to the beach but I don`t have any money.  I want to go to the park but I don`t have any money.  I want to go to the zoo but I don`t have any money.  I want to go to the library but I don`t have any money.  I want to go to the pool but I don`t have any money.  I want to go to the store but I don`t have any money.  I want to go to the gym but I don`t have any money.  I want to go to the movies but I don`t have any money.  I want to go to the mall but I don`t have any money.  I want to go to the beach but I don`t have any money.  I want to go to the park but I don`t have any money.  I want to go to the zoo but I don`t have any money.  I want to go to the library but I don`t have any money.  I want to go to the pool but I don`t have any money.  I want to go to the store but I don`t have any money.  I want to go to the gym but I don`t have any money.  I want to go to the movies but I don`t have any money.  I want to go to the mall but I don`t have any money.  I want to go to the beach but I don`t have any money.  I want to go to the park but I don`t have any money.  I want to go to the zoo but I don`t have any money.  I want to go to the library but I don`t have any money.  I want to go to the pool but I don`t have any money.  I want to go to the store but I don`t have any money.  I want to go to the gym but I don`t have any money.  I want to go to the movies but I don,<sentiment: negative> I`m so bored. I want to go to the movies but I don`t have any money.  I want to go to the mall but I don`t have any money.  I want to go to the beach but I don`t have any money.  I want to go to the park but I don`t have any money.  I want to go to the zoo but I don`t have any money.  I want to go to the library but I don`t have any money.  I want to go to the pool but I don`t have any money.  I want to go to the store but I don`t have any money.  I want to go to the gym but I don`t have any money.  I want to go to the movies but I don`t have any money.  I want to go to the mall but I don`t have any money.  I want to go to the beach but I don`t have any money.  I want to go to the park but I don`t have any money.  I want to go to the zoo but I don`t have any money.  I want to go to the library but I don`t have any money.  I want to go to the pool but I don`t have any money.  I want to go to the store but I don`t have any money.  I want to go to the gym but I don`t have any money.  I want to go to the movies but I don`t have any money.  I want to go to the mall but I don`t have any money.  I want to go to the beach but I don`t have any money.  I want to go to the park but I don`t have any money.  I want to go to the zoo but I don`t have any money.  I want to go to the library but I don`t have any money.  I want to go to the pool but I don`t have any money.  I want to go to the store but I don`t have any money.  I want to go to the gym but I don`t have any money.  I want to go to the movies but I don`t have any money.  I want to go to the mall but I don`t have any money.  I want to go to the beach but I don`t have any money.  I want to go to the park but I don`t have any money.  I want to go to the zoo but I don`t have any money.  I want to go to the library but I don`t have any money.  I want to go to the pool but I don`t have any money.  I want to go to the store but I don`t have any money.  I want to go to the gym but I don`t have any money.  I want to go to the movies but I don`t have any money.  I want to go to the mall but I don`t have any money.  I want to go to the beach but I don`t have any money.  I want to go to the park but I don`t have any money.  I want to go to the zoo but I don`t have any money.  I want to go to the library but I don`t have any money.  I want to go to the pool but I don`t have any money.  I want to go to the store but I don`t have any money.  I want to go to the gym but I don`t have any money.  I want to go to the movies but I don`t have any money.  I want to go to the mall but I don`t have any money.  I want to go to the beach but I don`t have any money.  I want to go to the park but I don`t have any money.  I want to go to the zoo but I don`t have any money.  I want to go to the library but I don`t have any money.  I want to go to the pool but I don`t have any money.  I want to go to the store but I don`t have any money.  I want to go to the gym but I don`t have any money.  I want to go to the movies but I don`t have any money.  I want to go to the mall but I don`t have any money.  I want to go to the beach but I don`t have any money.  I want to go to the park but I don`t have any money.  I want to go to the zoo but I don`t have any money.  I want to go to the library but I don`t have any money.  I want to go to the pool but I don`t have any money.  I want to go to the store but I don`t have any money.  I want to go to the gym but I don`t have any money.  I want to go to the movies but I don,negative,yes
40e1ca4ab0, that`s what she said?,neutral,<sentiment: neutral> that`s what,"I thought, but I`m not sure. I`m not sure if it`s a good thing or a bad thing.  I`m going to try to get it back to normal.  I`m not sure if I can though.  I`m going to try.  I`m going to try.  I`m going to try.  I`m going to try.  I`m going to try.  I`m going to try.  I`m going to try.  I`m going to try.  I`m going to try.  I`m going to try.  I`m going to try.  I`m going to try.  I`m going to try.  I`m going to try.  I`m going to try.  I`m going to try.  I`m going to try.  I`m going to try.  I`m going to try.  I`m going to try.  I`m going to try.  I`m going to try.  I`m going to try.  I`m going to try.  I`m going to try.  I`m going to try.  I`m going to try.  I`m going to try.  I`m going to try.  I`m going to try.  I`m going to try.  I`m going to try.  I`m going to try.  I`m going to try.  I`m going to try.  I`m going to try.  I`m going to try.  I`m going to try.  I`m going to try.  I`m going to try.  I`m going to try.  I`m going to try.  I`m going to try.  I`m going to try.  I`m going to try.  I`m going to try.  I`m going to try.  I`m going to try.  I`m going to try.  I`m going to try.  I`m going to try.  I`m going to try.  I`m going to try.  I`m going to try.  I`m going to try.  I`m going to try.  I`m going to try.  I`m going to try.  I`m going to try.  I`m going to try.  I`m going to try.  I`m going to try.  I`m going to try.  I`m going to try.  I`m going to try.  I`m going to try.  I`m going to try.  I`m going to try.  I`m going to try.  I`m going to try.  I`m going to try.  I`m going to try.  I`m going to try.  I`m going to try.  I`m going to try.  I`m going to try.  I`m going to try.  I`m going to try.  I`m going to try.  I`m going to try.  I`m going to try.  I`m going to try.  I`m going to try.  I`m going to try.  I`m going to try.  I`m going to try.  I`m going to try.  I`m going to try.  I`m going to try.  I`m going to try.  I`m going to try.  I`m going to try.  I`m going to try.  I`m going to try.  I`m going to try.  I`m going to try.  I`m going to try.  I`m going to try.  I`m going to try.  I`m going to try.  I`m going to try.  I`m going to try.  I`m going to try.  I`m going to try.  I`m going to try.  I`m going to try.  I`m going to try.  I`m going to try.  I`m going to try.  I`m going to try.  I`m going to try.  I`m going to try.  I`m going to try.  I`m going to try.  I`m going to try.  I`m going to try.  I`m going to try.  I`m going to try.  I`m going to try.  I`m going to try.  I`m going to try.  I`m going","<sentiment: neutral> that`s what I thought, but I`m not sure. I`m not sure if it`s a good thing or a bad thing.  I`m going to try to get it back to normal.  I`m not sure if I can though.  I`m going to try.  I`m going to try.  I`m going to try.  I`m going to try.  I`m going to try.  I`m going to try.  I`m going to try.  I`m going to try.  I`m going to try.  I`m going to try.  I`m going to try.  I`m going to try.  I`m going to try.  I`m going to try.  I`m going to try.  I`m going to try.  I`m going to try.  I`m going to try.  I`m going to try.  I`m going to try.  I`m going to try.  I`m going to try.  I`m going to try.  I`m going to try.  I`m going to try.  I`m going to try.  I`m going to try.  I`m going to try.  I`m going to try.  I`m going to try.  I`m going to try.  I`m going to try.  I`m going to try.  I`m going to try.  I`m going to try.  I`m going to try.  I`m going to try.  I`m going to try.  I`m going to try.  I`m going to try.  I`m going to try.  I`m going to try.  I`m going to try.  I`m going to try.  I`m going to try.  I`m going to try.  I`m going to try.  I`m going to try.  I`m going to try.  I`m going to try.  I`m going to try.  I`m going to try.  I`m going to try.  I`m going to try.  I`m going to try.  I`m going to try.  I`m going to try.  I`m going to try.  I`m going to try.  I`m going to try.  I`m going to try.  I`m going to try.  I`m going to try.  I`m going to try.  I`m going to try.  I`m going to try.  I`m going to try.  I`m going to try.  I`m going to try.  I`m going to try.  I`m going to try.  I`m going to try.  I`m going to try.  I`m going to try.  I`m going to try.  I`m going to try.  I`m going to try.  I`m going to try.  I`m going to try.  I`m going to try.  I`m going to try.  I`m going to try.  I`m going to try.  I`m going to try.  I`m going to try.  I`m going to try.  I`m going to try.  I`m going to try.  I`m going to try.  I`m going to try.  I`m going to try.  I`m going to try.  I`m going to try.  I`m going to try.  I`m going to try.  I`m going to try.  I`m going to try.  I`m going to try.  I`m going to try.  I`m going to try.  I`m going to try.  I`m going to try.  I`m going to try.  I`m going to try.  I`m going to try.  I`m going to try.  I`m going to try.  I`m going to try.  I`m going to try.  I`m going to try.  I`m going to try.  I`m going to try.  I`m going to try.  I`m going to try.  I`m going to try.  I`m going to try.  I`m going to try.  I`m going to try.  I`m going to try.  I`m going to try.  I`m going to try.  I`m going",neutral,yes
2d5051cce9,   Well....hopefully someday soon you can get one!,positive,<sentiment: positive>   Well....hopefully someday soon,!  I miss you guys!,<sentiment: positive>   Well....hopefully someday soon !  I miss you guys!,positive,yes
193fe8822f,YES! I DONE IT! at last.  my homework is ready dx and i can go waaalkiiing because the sun is shining ^^ oh yeah.,positive,<sentiment: positive>YES! I DONE IT! at last.  my homework is ready dx and,i can go to sleep now.  i think i`ll watch a movie.  i`m so tired.  night night!,<sentiment: positive>YES! I DONE IT! at last.  my homework is ready dx and i can go to sleep now.  i think i`ll watch a movie.  i`m so tired.  night night!,positive,yes
946573f031, what sun?,neutral,<sentiment: neutral>,I`m going to miss my friend,<sentiment: neutral> I`m going to miss my friend,negative,no
